Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Plants,cactus,C1,most frequent,green;big;small;tall;short;old;new;wild;dry;sharp,green;small;big;tall;short;wild;old;new;dry;sharp,big;dry;green;new;old;sharp;short;small;tall;wild,,,0.0,0.0
AR # Arabic,BN # Bengali,Plants,eggplant,C1,most frequent,purple;big;small;fresh;old;new;long;short;round;soft,purple;big;small;fresh;raw;cooked;round;long;soft;new,big;fresh;long;new;purple;round;small;soft,old;short,cooked;raw,0.05046200007200241,0.33333333333333337
AR # Arabic,BN # Bengali,Plants,flower,C1,most frequent,beautiful;small;big;red;white;yellow;blue;fresh;wild;colorful,beautiful;small;big;red;white;yellow;fresh;wild;colorful;pink,beautiful;big;colorful;fresh;red;small;white;wild;yellow,blue,pink,0.02092600055038929,0.18181818181818177
AR # Arabic,BN # Bengali,Plants,grass,C1,most frequent,green;long;short;soft;thick;dry;wet;fresh;wild;tall,green;long;short;fresh;wild;soft;thick;dry;new;tall,dry;fresh;green;long;short;soft;tall;thick;wild,wet,new,0.01999500021338463,0.18181818181818177
AR # Arabic,BN # Bengali,Plants,lettuce,C1,most frequent,green;fresh;big;small;soft;crisp;new;old;round;healthy,green;fresh;big;small;crisp;soft;new;old;raw;clean,big;crisp;fresh;green;new;old;small;soft,healthy;round,clean;raw,0.03954099863767624,0.33333333333333337
AR # Arabic,BN # Bengali,Plants,mushroom,C1,most frequent,small;big;white;brown;fresh;wild;soft;round;new;old,small;big;white;brown;fresh;wild;raw;cooked;soft;new,big;brown;fresh;new;small;soft;white;wild,old;round,cooked;raw,0.05206400156021118,0.33333333333333337
AR # Arabic,BN # Bengali,Plants,onion,C1,most frequent,big;small;white;red;yellow;fresh;old;round;strong;sweet,big;small;white;red;fresh;raw;cooked;round;new;old,big;fresh;old;red;round;small;white,strong;sweet;yellow,cooked;new;raw,0.07166200131177902,0.46153846153846156
AR # Arabic,BN # Bengali,Plants,pepper,C1,most frequent,red;green;yellow;big;small;hot;sweet;fresh;new;old,red;green;yellow;hot;sweet;big;small;fresh;raw;cooked,big;fresh;green;hot;red;small;sweet;yellow,new;old,cooked;raw,0.05381600186228752,0.33333333333333337
AR # Arabic,BN # Bengali,Plants,potato,C1,most frequent,big;small;white;brown;fresh;old;new;round;soft;hard,big;small;white;brown;fresh;raw;cooked;new;old;round,big;brown;fresh;new;old;round;small;white,hard;soft,cooked;raw,0.05190899968147278,0.33333333333333337
AR # Arabic,BN # Bengali,Plants,rose,C1,most frequent,red;white;yellow;pink;beautiful;fresh;wild;small;big;sweet,red;white;pink;yellow;beautiful;fresh;wild;small;big;lovely,beautiful;big;fresh;pink;red;small;white;wild;yellow,sweet,lovely,0.008702999912202358,0.18181818181818177
AR # Arabic,BN # Bengali,Plants,tomato,C1,most frequent,red;big;small;fresh;ripe;round;soft;new;old;juicy,red;big;small;fresh;ripe;round;juicy;new;old;soft,big;fresh;juicy;new;old;red;ripe;round;small;soft,,,0.0,0.0
AR # Arabic,BN # Bengali,Plants,tree,C1,most frequent,big;small;old;new;green;tall;short;wild;strong;beautiful,big;small;old;new;green;tall;young;thick;wild;strong,big;green;new;old;small;strong;tall;wild,beautiful;short,thick;young,0.028731999918818474,0.33333333333333337
AR # Arabic,DE # German,Plants,cactus,C1,most frequent,green;big;small;tall;short;old;new;wild;dry;sharp,green;big;small;tall;short;old;new;wild;dry;sharp,big;dry;green;new;old;sharp;short;small;tall;wild,,,0.0,0.0
AR # Arabic,DE # German,Plants,eggplant,C1,most frequent,purple;big;small;fresh;old;new;long;short;round;soft,purple;big;small;fresh;long;short;new;old;round;soft,big;fresh;long;new;old;purple;round;short;small;soft,,,0.0,0.0
AR # Arabic,DE # German,Plants,flower,C1,most frequent,beautiful;small;big;red;white;yellow;blue;fresh;wild;colorful,beautiful;small;big;red;white;yellow;fresh;wild;colorful;pink,beautiful;big;colorful;fresh;red;small;white;wild;yellow,blue,pink,0.02092600055038929,0.18181818181818177
AR # Arabic,DE # German,Plants,grass,C1,most frequent,green;long;short;soft;thick;dry;wet;fresh;wild;tall,green;long;short;fresh;wild;soft;dry;thick;new;old,dry;fresh;green;long;short;soft;thick;wild,tall;wet,new;old,0.0426190011203289,0.33333333333333337
AR # Arabic,DE # German,Plants,lettuce,C1,most frequent,green;fresh;big;small;soft;crisp;new;old;round;healthy,green;fresh;big;small;new;old;soft;crisp;round;healthy,big;crisp;fresh;green;healthy;new;old;round;small;soft,,,0.0,0.0
AR # Arabic,DE # German,Plants,mushroom,C1,most frequent,small;big;white;brown;fresh;wild;soft;round;new;old,small;big;white;brown;fresh;wild;new;old;soft;round,big;brown;fresh;new;old;round;small;soft;white;wild,,,0.0,0.0
AR # Arabic,DE # German,Plants,onion,C1,most frequent,big;small;white;red;yellow;fresh;old;round;strong;sweet,big;small;white;red;fresh;new;old;round;strong;sweet,big;fresh;old;red;round;small;strong;sweet;white,yellow,new,0.022432999685406685,0.18181818181818177
AR # Arabic,DE # German,Plants,pepper,C1,most frequent,red;green;yellow;big;small;hot;sweet;fresh;new;old,red;green;yellow;big;small;hot;sweet;fresh;new;old,big;fresh;green;hot;new;old;red;small;sweet;yellow,,,0.0,0.0
AR # Arabic,DE # German,Plants,potato,C1,most frequent,big;small;white;brown;fresh;old;new;round;soft;hard,big;small;white;brown;fresh;new;old;round;soft;cooked,big;brown;fresh;new;old;round;small;soft;white,hard,cooked,0.01992899924516678,0.18181818181818177
