GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Minimal-Gendered,Cosine,0.02505284286185922,0.01926250010728836,0.02337237203315197,5040
Minimal-Gendered-Tri-Gendered,Cosine,0.02532824499316945,0.01927199959754944,0.02355147441915027,3600
Dual-Gendered-Minimal-Gendered,Cosine,0.02577306220371366,0.019600999541580677,0.024261598795296276,7200
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.025948972503178597,0.01950399950146675,0.0254935651301458,15120
Tri-Gendered-Tri-Gendered,Cosine,0.026028074731845898,0.01992899924516678,0.02435654740973114,7200
Dual-Gendered-Tri-Gendered,Cosine,0.02644248605563229,0.02000500075519085,0.024643645319205328,36000
Fully Non-Gendered-Tri-Gendered,Cosine,0.026873253491250415,0.020131999626755714,0.02477852839345881,25200
Dual-Gendered-Dual-Gendered,Cosine,0.027159268259226294,0.020338499918580055,0.025283902962216442,32400
Dual-Gendered-Fully Non-Gendered,Cosine,0.027712760876781588,0.0203699991106987,0.026169408541471626,50400
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.2269685639083398,0.18181818181818177,0.16217690898599968,5040
Minimal-Gendered-Tri-Gendered,Jaccard,0.23071237721973015,0.18181818181818177,0.16194720613140978,3600
Dual-Gendered-Minimal-Gendered,Jaccard,0.2320747710441338,0.18181818181818177,0.1656931695970434,7200
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.23234353913800693,0.18181818181818177,0.1666865564699856,15120
Tri-Gendered-Tri-Gendered,Jaccard,0.23531564051416992,0.18181818181818177,0.1654702426173591,7200
Dual-Gendered-Tri-Gendered,Jaccard,0.2379813341886871,0.18181818181818177,0.16483061399126708,36000
Dual-Gendered-Dual-Gendered,Jaccard,0.2419165270197405,0.18181818181818177,0.16709064990947414,32400
Fully Non-Gendered-Tri-Gendered,Jaccard,0.24242632502366393,0.18181818181818177,0.16548774148326684,25200
Dual-Gendered-Fully Non-Gendered,Jaccard,0.2454473272191004,0.18181818181818177,0.1687475066795312,50400
