Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Neutral Animals,cat,C1,most frequent,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;wild;lazy;soft,big;black;cute;old;small;soft;white;wild;young,gray,lazy,0.020459000021219254,0.18181818181818177
AR # Arabic,BN # Bengali,Neutral Animals,dog,C1,most frequent,big;small;black;white;brown;young;old;friendly;loyal;wild,big;small;black;white;young;old;friendly;loyal;wild;brown,big;black;brown;friendly;loyal;old;small;white;wild;young,,,0.0,0.0
AR # Arabic,BN # Bengali,Neutral Animals,dolphin,C1,most frequent,smart;friendly;big;small;young;old;fast;gray;blue;playful,smart;friendly;big;small;young;old;wild;fast;playful;gray,big;fast;friendly;gray;old;playful;small;smart;young,blue,wild,0.02174600027501583,0.18181818181818177
AR # Arabic,BN # Bengali,Neutral Animals,elephant,C1,most frequent,big;small;young;old;gray;wild;strong;smart;friendly;gentle,big;small;young;old;wild;gray;strong;friendly;smart;gentle,big;friendly;gentle;gray;old;small;smart;strong;wild;young,,,0.0,0.0
AR # Arabic,BN # Bengali,Neutral Animals,hamster,C1,most frequent,small;big;young;old;cute;brown;white;soft;friendly;fast,small;cute;young;old;brown;white;friendly;soft;quick;tiny,brown;cute;friendly;old;small;soft;white;young,big;fast,quick;tiny,0.021656999364495277,0.33333333333333337
AR # Arabic,BN # Bengali,Neutral Animals,monkey,C1,most frequent,small;big;young;old;smart;brown;wild;funny;fast;friendly,small;big;young;old;wild;smart;funny;brown;quick;playful,big;brown;funny;old;small;smart;wild;young,fast;friendly,playful;quick,0.014802999794483185,0.33333333333333337
AR # Arabic,BN # Bengali,Neutral Animals,mouse,C1,most frequent,small;big;gray;white;brown;young;old;fast;cute;wild,small;big;white;gray;brown;young;old;quick;wild;cute,big;brown;cute;gray;old;small;white;wild;young,fast,quick,0.0033340000081807375,0.18181818181818177
AR # Arabic,BN # Bengali,Neutral Animals,peacock,C1,most frequent,beautiful;big;small;colorful;blue;green;young;old;wild;proud,beautiful;colorful;big;small;wild;young;old;bright;blue;green,beautiful;big;blue;colorful;green;old;small;wild;young,proud,bright,0.017839999869465828,0.18181818181818177
AR # Arabic,BN # Bengali,Neutral Animals,rabbit,C1,most frequent,small;big;white;brown;gray;young;old;cute;fast;wild,small;big;white;brown;cute;young;old;wild;quick;soft,big;brown;cute;old;small;white;wild;young,fast;gray,quick;soft,0.021956000477075577,0.33333333333333337
AR # Arabic,BN # Bengali,Neutral Animals,shark,C1,most frequent,big;small;young;old;gray;white;wild;strong;fast;dangerous,big;small;wild;dangerous;strong;fast;young;old;gray;white,big;dangerous;fast;gray;old;small;strong;white;wild;young,,,0.0,0.0
AR # Arabic,BN # Bengali,Neutral Animals,snake,C1,most frequent,long;short;big;small;green;brown;black;wild;dangerous;fast,long;short;big;small;wild;dangerous;green;black;young;old,big;black;dangerous;green;long;short;small;wild,brown;fast,old;young,0.038006000220775604,0.33333333333333337
AR # Arabic,BN # Bengali,Neutral Animals,whale,C1,most frequent,big;small;blue;gray;young;old;wild;strong;fast;friendly,big;small;blue;gray;wild;young;old;strong;friendly;huge,big;blue;friendly;gray;old;small;strong;wild;young,fast,huge,0.017013000324368477,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,cat,C1,most frequent,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;wild;lazy,big;black;cute;old;small;soft;white;wild;young,gray,lazy,0.020459000021219254,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,dog,C1,most frequent,big;small;black;white;brown;young;old;friendly;loyal;wild,big;small;young;old;black;white;brown;friendly;loyal;cute,big;black;brown;friendly;loyal;old;small;white;young,wild,cute,0.02126700058579445,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,dolphin,C1,most frequent,smart;friendly;big;small;young;old;fast;gray;blue;playful,smart;friendly;big;small;young;old;fast;playful;blue;wild,big;blue;fast;friendly;old;playful;small;smart;young,gray,wild,0.01828400045633316,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,elephant,C1,most frequent,big;small;young;old;gray;wild;strong;smart;friendly;gentle,big;old;young;wild;strong;gray;smart;heavy;gentle;friendly,big;friendly;gentle;gray;old;smart;strong;wild;young,small,heavy,0.01772800087928772,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,hamster,C1,most frequent,small;big;young;old;cute;brown;white;soft;friendly;fast,small;cute;young;old;brown;white;soft;friendly;quick;round,brown;cute;friendly;old;small;soft;white;young,big;fast,quick;round,0.020912999287247658,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,monkey,C1,most frequent,small;big;young;old;smart;brown;wild;funny;fast;friendly,smart;funny;young;old;small;big;wild;brown;quick;playful,big;brown;funny;old;small;smart;wild;young,fast;friendly,playful;quick,0.014802999794483185,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,mouse,C1,most frequent,small;big;gray;white;brown;young;old;fast;cute;wild,small;gray;white;quick;cute;young;old;soft;wild;brown,brown;cute;gray;old;small;white;wild;young,big;fast,quick;soft,0.021642999723553658,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,peacock,C1,most frequent,beautiful;big;small;colorful;blue;green;young;old;wild;proud,beautiful;big;colorful;blue;green;wild;young;old;bright;proud,beautiful;big;blue;colorful;green;old;proud;wild;young,small,bright,0.017040999606251717,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,rabbit,C1,most frequent,small;big;white;brown;gray;young;old;cute;fast;wild,small;white;cute;quick;young;old;soft;wild;brown;friendly,brown;cute;old;small;white;wild;young,big;fast;gray,friendly;quick;soft,0.041179001331329346,0.46153846153846156
AR # Arabic,DE # German,Neutral Animals,shark,C1,most frequent,big;small;young;old;gray;white;wild;strong;fast;dangerous,big;strong;dangerous;wild;fast;gray;white;old;young;powerful,big;dangerous;fast;gray;old;strong;white;wild;young,small,powerful,0.020362000912427902,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,snake,C1,most frequent,long;short;big;small;green;brown;black;wild;dangerous;fast,long;short;big;small;green;dangerous;wild;quick;old;young,big;dangerous;green;long;short;small;wild,black;brown;fast,old;quick;young,0.050937000662088394,0.46153846153846156
AR # Arabic,DE # German,Neutral Animals,whale,C1,most frequent,big;small;blue;gray;young;old;wild;strong;fast;friendly,big;blue;old;young;wild;strong;friendly;gray;huge;gentle,big;blue;friendly;gray;old;strong;wild;young,fast;small,gentle;huge,0.031599000096321106,0.33333333333333337
AR # Arabic,ES # Spanish,Neutral Animals,cat,C1,most frequent,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;gray;young;old;cute;lazy;playful,big;black;cute;gray;old;small;white;young,soft;wild,lazy;playful,0.03216399997472763,0.33333333333333337
AR # Arabic,ES # Spanish,Neutral Animals,dog,C1,most frequent,big;small;black;white;brown;young;old;friendly;loyal;wild,big;small;black;white;brown;young;old;friendly;loyal;playful,big;black;brown;friendly;loyal;old;small;white;young,wild,playful,0.01887200027704239,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,dolphin,C1,most frequent,smart;friendly;big;small;young;old;fast;gray;blue;playful,smart;friendly;big;small;gray;fast;young;old;playful;beautiful,big;fast;friendly;gray;old;playful;small;smart;young,blue,beautiful,0.018233999609947205,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,elephant,C1,most frequent,big;small;young;old;gray;wild;strong;smart;friendly;gentle,big;small;old;young;gray;wild;strong;friendly;smart;gentle,big;friendly;gentle;gray;old;small;smart;strong;wild;young,,,0.0,0.0
AR # Arabic,ES # Spanish,Neutral Animals,hamster,C1,most frequent,small;big;young;old;cute;brown;white;soft;friendly;fast,small;cute;brown;white;young;old;friendly;soft;fast;playful,brown;cute;fast;friendly;old;small;soft;white;young,big,playful,0.01859699934720993,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,monkey,C1,most frequent,small;big;young;old;smart;brown;wild;funny;fast;friendly,small;big;young;old;brown;smart;funny;wild;playful;fast,big;brown;fast;funny;old;small;smart;wild;young,friendly,playful,0.011927000246942043,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,mouse,C1,most frequent,small;big;gray;white;brown;young;old;fast;cute;wild,small;gray;white;brown;young;old;cute;fast;quiet;wild,brown;cute;fast;gray;old;small;white;wild;young,big,quiet,0.020937999710440636,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,peacock,C1,most frequent,beautiful;big;small;colorful;blue;green;young;old;wild;proud,beautiful;colorful;big;small;blue;green;young;old;wild;bright,beautiful;big;blue;colorful;green;old;small;wild;young,proud,bright,0.017839999869465828,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,rabbit,C1,most frequent,small;big;white;brown;gray;young;old;cute;fast;wild,small;white;brown;gray;cute;young;old;fast;soft;wild,brown;cute;fast;gray;old;small;white;wild;young,big,soft,0.0166190005838871,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,shark,C1,most frequent,big;small;young;old;gray;white;wild;strong;fast;dangerous,big;small;dangerous;fast;strong;wild;gray;white;young;old,big;dangerous;fast;gray;old;small;strong;white;wild;young,,,0.0,0.0
AR # Arabic,ES # Spanish,Neutral Animals,snake,C1,most frequent,long;short;big;small;green;brown;black;wild;dangerous;fast,long;short;big;small;green;brown;dangerous;wild;young;old,big;brown;dangerous;green;long;short;small;wild,black;fast,old;young,0.04017600044608116,0.33333333333333337
AR # Arabic,ES # Spanish,Neutral Animals,whale,C1,most frequent,big;small;blue;gray;young;old;wild;strong;fast;friendly,big;small;blue;gray;white;young;old;wild;strong;friendly,big;blue;friendly;gray;old;small;strong;wild;young,fast,white,0.020508000627160072,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,cat,C1,most frequent,small;big;black;white;gray;young;old;cute;soft;wild,black;white;small;big;young;old;cute;lazy;wild;friendly,big;black;cute;old;small;white;wild;young,gray;soft,friendly;lazy,0.03422199934720993,0.33333333333333337
AR # Arabic,FA # Persian,Neutral Animals,dog,C1,most frequent,big;small;black;white;brown;young;old;friendly;loyal;wild,big;small;black;white;brown;young;old;friendly;loyal;wild,big;black;brown;friendly;loyal;old;small;white;wild;young,,,0.0,0.0
AR # Arabic,FA # Persian,Neutral Animals,dolphin,C1,most frequent,smart;friendly;big;small;young;old;fast;gray;blue;playful,smart;friendly;big;small;young;old;wild;fast;playful;gray,big;fast;friendly;gray;old;playful;small;smart;young,blue,wild,0.021745000034570694,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,elephant,C1,most frequent,big;small;young;old;gray;wild;strong;smart;friendly;gentle,big;small;old;young;wild;gray;strong;friendly;smart;heavy,big;friendly;gray;old;small;smart;strong;wild;young,gentle,heavy,0.014329999685287476,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,hamster,C1,most frequent,small;big;young;old;cute;brown;white;soft;friendly;fast,small;cute;young;old;brown;white;friendly;soft;fast;playful,brown;cute;fast;friendly;old;small;soft;white;young,big,playful,0.01859699934720993,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,monkey,C1,most frequent,small;big;young;old;smart;brown;wild;funny;fast;friendly,small;big;young;old;wild;smart;funny;friendly;fast;brown,big;brown;fast;friendly;funny;old;small;smart;wild;young,,,0.0,0.0
AR # Arabic,FA # Persian,Neutral Animals,mouse,C1,most frequent,small;big;gray;white;brown;young;old;fast;cute;wild,small;gray;white;cute;young;old;fast;wild;quiet;soft,cute;fast;gray;old;small;white;wild;young,big;brown,quiet;soft,0.03985299915075302,0.33333333333333337
AR # Arabic,FA # Persian,Neutral Animals,peacock,C1,most frequent,beautiful;big;small;colorful;blue;green;young;old;wild;proud,beautiful;colorful;big;small;wild;young;old;bright;blue;green,beautiful;big;blue;colorful;green;old;small;wild;young,proud,bright,0.017839999869465828,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,rabbit,C1,most frequent,small;big;white;brown;gray;young;old;cute;fast;wild,small;white;cute;young;old;wild;soft;fast;brown;friendly,brown;cute;fast;old;small;white;wild;young,big;gray,friendly;soft,0.03474299982190132,0.33333333333333337
AR # Arabic,FA # Persian,Neutral Animals,shark,C1,most frequent,big;small;young;old;gray;white;wild;strong;fast;dangerous,big;small;dangerous;wild;fast;strong;gray;white;young;old,big;dangerous;fast;gray;old;small;strong;white;wild;young,,,0.0,0.0
AR # Arabic,FA # Persian,Neutral Animals,snake,C1,most frequent,long;short;big;small;green;brown;black;wild;dangerous;fast,long;short;big;small;dangerous;wild;green;black;fast;young,big;black;dangerous;fast;green;long;short;small;wild,brown,young,0.01909100078046322,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,whale,C1,most frequent,big;small;blue;gray;young;old;wild;strong;fast;friendly,big;small;blue;gray;wild;young;old;strong;fast;friendly,big;blue;fast;friendly;gray;old;small;strong;wild;young,,,0.0,0.0
AR # Arabic,FR # French,Neutral Animals,cat,C1,most frequent,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;wild;soft;lazy,big;black;cute;old;small;soft;white;wild;young,gray,lazy,0.020459000021219254,0.18181818181818177
AR # Arabic,FR # French,Neutral Animals,dog,C1,most frequent,big;small;black;white;brown;young;old;friendly;loyal;wild,big;small;young;old;black;white;brown;friendly;loyal;cute,big;black;brown;friendly;loyal;old;small;white;young,wild,cute,0.02126700058579445,0.18181818181818177
