Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,anger,blind;deep;fierce;great;hot;intense;righteous;sudden;suppressed;terrible
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,courage,boundless;great;inner;moral;personal;quiet;real;steely;sustained;true
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,fear,abiding;crippling;deep;great;irrational;lingering;overwhelming;primal;real;unspoken
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,freedom,basic;full;limited;personal;political;real;religious;unrestricted;valuable;won
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,happiness,absolute;boundless;deep;fleeting;genuine;great;quiet;simple;sustained;true
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,hate,abiding;bitter;blind;deep;intense;irrational;personal;pure;seething;visceral
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,honesty,absolute;brutal;complete;essential;fundamental;refreshing;simple;stark;surprising;true
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,justice,blind;equal;fair;impartial;rough;social;swift;tempered;true;ultimate
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,knowledge,academic;advanced;applied;common;detailed;esoteric;general;practical;specialized;vast
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,love,abiding;blind;eternal;forbidden;great;mutual;passionate;selfless;simple;true
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,peace,lasting;negotiated;profound;relative;serene;simple;spiritual;tentative;uneasy;world
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,wisdom,ancient;acquired;collective;deep;divine;inner;practical;profound;simple;spiritual
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,bell,bronze;clear;church;heavy;loud;musical;pealing;ringing;silver;tolling
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,candle,beeswax;burning;flickering;lit;paraffin;scented;slender;smokeless;tall;white
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,carpet,beautiful;colorful;durable;expensive;handwoven;oriental;Persian;plush;thick;worn
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,coin,ancient;brass;bronze;commemorative;copper;foreign;gold;old;rare;silver
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,crown,bejeweled;ceremonial;golden;jeweled;papal;royal;silver;simple;traditional;worn
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,flag,billowing;bright;colorful;faded;national;patriotic;red;tattered;torn;waving
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,mask,antique;carnival;elaborate;expressive;grotesque;handmade;ornate;simple;Venetian;white
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,necklace,antique;beaded;delicate;diamond;elegant;gold;jeweled;long;silver;simple
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,painting,abstract;beautiful;famous;framed;great;impressive;modern;oil;original;watercolor
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,ring,antique;diamond;gold;jeweled;plain;precious;simple;silver;wedding;wide
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,statue,bronze;colossal;famous;granite;marble;monumental;silver;simple;stone;weathered
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,vase,antique;ceramic;crystal;decorative;delicate;elegant;floral;glass;porcelain;tall
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,cloud,billowing;dark;dense;gray;heavy;low;ominous;puffy;scattered;white
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,earthquake,catastrophic;devastating;major;massive;mild;powerful;recent;severe;slight;strong
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,fog,clinging;dense;drifting;heavy;lifting;persistent;rolling;thick;swirling;white
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,lightning,arcing;brilliant;dazzling;forked;intense;jagged;rapid;sheet;sudden;unexpected
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,rain,constant;driving;gentle;heavy;intermittent;light;persistent;torrential;warm;steady
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,rainbow,arcing;beautiful;bright;colorful;faint;glorious;perfect;shimmering;spectral;vibrant
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,snow,blinding;deep;drifting;falling;heavy;light;powdery;soft;wet;white
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,storm,approaching;fierce;heavy;impending;raging;severe;sudden;terrible;tropical;violent
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,thunder,approaching;booming;crashing;distant;heavy;loud;ominous;pealing;rolling;sudden
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,tide,ebb;incoming;low;neap;outgoing;rising;spring;strong;swift;turning
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,volcano,active;dormant;erupting;explosive;inactive;massive;molten;rumbling;smoking;volcanic
gemini-2.0-flash,english-monolingual,2.0,HI # Hindi,B1,most frequent,Environmental Phenomena,wind,biting;brisk;chilling;constant;gentle;gusty;howling;prevailing;strong;warm
