Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,anger,great;deep;hot;burning;uncontrollable;sudden;righteous;cold;simmering;silent
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,courage,great;unwavering;inner;true;moral;physical;quiet;boundless;sheer;amazing
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,fear,great;deep;abiding;irrational;paralyzing;underlying;overwhelming;real;genuine;suppressed
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,freedom,political;economic;personal;fundamental;national;guaranteed;limited;ultimate;basic;individual
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,happiness,great;true;simple;pure;fleeting;unexpected;inner;shared;perfect;boundless
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,hate,great;deep;consuming;irrational;intense;abiding;burning;visceral;bitter;profound
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,honesty,brutal;complete;unwavering;fundamental;simple;refreshing;questionable;radical;utter;admirable
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,justice,social;economic;criminal;true;blind;fair;impartial;rough;swift;delayed
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,knowledge,deep;extensive;broad;working;practical;specialized;tacit;detailed;secret;hidden
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,love,true;great;deep;unconditional;passionate;forbidden;pure;requited;unrequited;romantic
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,peace,lasting;world;international;fragile;uneasy;negotiated;inner;personal;armed;relative
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Abstract Concepts,wisdom,great;ancient;practical;accumulated;traditional;intuitive;collective;profound;applied;common
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,bell,loud;church;clear;small;distant;warning;school;brass;silver;cracked
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,candle,wax;burning;small;tall;white;red;dripping;scented;votive;flickering
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,carpet,oriental;Persian;wool;thick;worn;red;patterned;antique;threadbare;new
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,coin,gold;silver;ancient;valuable;rare;fake;commemorative;foreign;minted;tarnished
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,crown,golden;jeweled;royal;ceremonial;heavy;symbolic;inherited;papal;glittering;silver
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,flag,national;waving;tattered;red;white;blue;battle;symbolic;ceremonial;colourful;fluttering
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,mask,surgical;face;plastic;Venetian;elaborate;protective;theatrical;symbolic;scary;tribal
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;diamond;beaded;delicate;expensive;costume;chunky;long
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,painting,oil;abstract;impressionist;famous;beautiful;valuable;watercolor;portrait;landscape;original
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;signet;simple;ornate;jeweled;class;sovereign
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,statue,bronze;marble;stone;imposing;commemorative;life-sized;ancient;iconic;classical;famous
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,vase,ceramic;glass;antique;decorative;tall;short;delicate;cracked;flower-filled;porcelain
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,cloud,dark;grey;white;fluffy;rain;storm;looming;thunder;passing;dense
gemini-2.0-flash,english-monolingual,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,earthquake,devastating;major;powerful;unexpected;sudden;strong;aftershock;mild;recent;historical
