Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Environmental Phenomena,cloud,B1,most frequent,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;soft;high;low;thick,big;dark;gray;high;light;low;small;soft;thick;white,,,0.0,0.0
AR # Arabic,BN # Bengali,Environmental Phenomena,earthquake,B1,most frequent,big;small;strong;weak;sudden;real;quick;bad;natural;dangerous,big;small;strong;weak;sudden;real;great;quick;bad;new,bad;big;quick;real;small;strong;sudden;weak,dangerous;natural,great;new,0.04178699851036072,0.33333333333333337
AR # Arabic,BN # Bengali,Environmental Phenomena,fog,B1,most frequent,thick;white;gray;heavy;light;cold;morning;low;soft;wet,thick;light;white;gray;heavy;cold;morning;low;soft;wet,cold;gray;heavy;light;low;morning;soft;thick;wet;white,,,0.0,0.0
AR # Arabic,BN # Bengali,Environmental Phenomena,lightning,B1,most frequent,bright;quick;strong;sudden;white;big;loud;real;fast;dangerous,bright;quick;strong;sudden;white;big;loud;real;great;fast,big;bright;fast;loud;quick;real;strong;sudden;white,dangerous,great,0.01999399997293949,0.18181818181818177
AR # Arabic,BN # Bengali,Environmental Phenomena,rain,B1,most frequent,heavy;light;cold;warm;big;small;strong;soft;real;sudden,heavy;light;big;small;cold;warm;strong;soft;sudden;real,big;cold;heavy;light;real;small;soft;strong;sudden;warm,,,0.0,0.0
AR # Arabic,BN # Bengali,Environmental Phenomena,rainbow,B1,most frequent,big;small;bright;colorful;beautiful;real;new;clear;high;rare,bright;big;small;beautiful;colorful;new;real;high;clear;full,beautiful;big;bright;clear;colorful;high;new;real;small,rare,full,0.016891000792384148,0.18181818181818177
AR # Arabic,BN # Bengali,Environmental Phenomena,snow,B1,most frequent,white;cold;heavy;light;soft;deep;thick;fresh;new;clean,white;cold;soft;heavy;light;deep;new;fresh;clean;thick,clean;cold;deep;fresh;heavy;light;new;soft;thick;white,,,0.0,0.0
AR # Arabic,BN # Bengali,Environmental Phenomena,storm,B1,most frequent,big;strong;heavy;bad;sudden;real;cold;quick;loud;dangerous,big;small;strong;weak;sudden;real;great;quick;bad;new,bad;big;quick;real;strong;sudden,cold;dangerous;heavy;loud,great;new;small;weak,0.0889040008187294,0.5714285714285714
AR # Arabic,BN # Bengali,Environmental Phenomena,thunder,B1,most frequent,loud;big;strong;sudden;real;quick;heavy;deep;bad;scary,loud;big;strong;sudden;real;great;quick;bad;new;heavy,bad;big;heavy;loud;quick;real;strong;sudden,deep;scary,great;new,0.03972899913787842,0.33333333333333337
AR # Arabic,BN # Bengali,Environmental Phenomena,tide,B1,most frequent,high;low;big;strong;real;quick;sudden;deep;fast;natural,high;low;big;small;strong;weak;new;real;great;quick,big;high;low;quick;real;strong,deep;fast;natural;sudden,great;new;small;weak,0.06049700081348419,0.5714285714285714
AR # Arabic,BN # Bengali,Environmental Phenomena,volcano,B1,most frequent,big;small;old;new;active;quiet;strong;dangerous;real;hot,big;small;old;new;active;quiet;strong;real;great;hot,active;big;hot;new;old;quiet;real;small;strong,dangerous,great,0.022172000259160995,0.18181818181818177
AR # Arabic,BN # Bengali,Environmental Phenomena,wind,B1,most frequent,strong;light;cold;warm;big;small;quick;soft;real;sudden,strong;weak;cold;warm;big;small;soft;quick;sudden;real,big;cold;quick;real;small;soft;strong;sudden;warm,light,weak,0.018631000071763992,0.18181818181818177
AR # Arabic,DE # German,Environmental Phenomena,cloud,B1,most frequent,white;big;small;dark;gray;light;high;low;soft;thick,big;small;white;dark;gray;high;low;soft;light;thick,big;dark;gray;high;light;low;small;soft;thick;white,,,0.0,0.0
AR # Arabic,DE # German,Environmental Phenomena,earthquake,B1,most frequent,big;small;strong;weak;sudden;real;quick;bad;natural;dangerous,big;small;strong;weak;sudden;real;quick;deep;bad;new,bad;big;quick;real;small;strong;sudden;weak,dangerous;natural,deep;new,0.03554200008511543,0.33333333333333337
AR # Arabic,DE # German,Environmental Phenomena,fog,B1,most frequent,thick;white;gray;heavy;light;cold;morning;low;soft;wet,thick;light;white;gray;heavy;cold;low;big;small;early,cold;gray;heavy;light;low;thick;white,morning;soft;wet,big;early;small,0.055006999522447586,0.46153846153846156
AR # Arabic,DE # German,Environmental Phenomena,lightning,B1,most frequent,bright;quick;strong;sudden;white;big;loud;real;fast;dangerous,bright;quick;strong;big;sudden;white;loud;real;new;fast,big;bright;fast;loud;quick;real;strong;sudden;white,dangerous,new,0.017532000318169594,0.18181818181818177
