Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Social Relationships,ally,C2,most frequent,strong;loyal;close;old;new;trusted;powerful;important;good;reliable,strong;loyal;close;good;old;new;trusted;powerful;important;reliable,close;good;important;loyal;new;old;powerful;reliable;strong;trusted,,,0.0,0.0
AR # Arabic,BN # Bengali,Social Relationships,brother,C2,most frequent,older;younger;big;small;close;dear;loving;strong;good;loyal,older;younger;big;little;dear;close;loving;strong;good;loyal,big;close;dear;good;loving;loyal;older;strong;younger,small,little,0.004780999850481749,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,enemy,C2,most frequent,old;new;strong;powerful;dangerous;bitter;real;main;great;deadly,old;new;strong;powerful;dangerous;bitter;deadly;real;main;open,bitter;dangerous;deadly;main;new;old;powerful;real;strong,great,open,0.01899299956858158,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,father,C2,most frequent,old;young;loving;strong;good;kind;strict;wise;caring;proud,good;old;young;loving;caring;strong;strict;wise;proud;kind,caring;good;kind;loving;old;proud;strict;strong;wise;young,,,0.0,0.0
AR # Arabic,BN # Bengali,Social Relationships,follower,C2,most frequent,loyal;faithful;true;close;new;old;strong;active;silent;trusted,loyal;faithful;true;close;new;old;strong;active;silent;devoted,active;close;faithful;loyal;new;old;silent;strong;true,trusted,devoted,0.01228300016373396,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,friend,C2,most frequent,close;good;best;old;new;true;loyal;dear;real;trusted,good;close;best;old;new;true;dear;loyal;trusted;childhood,best;close;dear;good;loyal;new;old;true;trusted,real,childhood,0.019019000232219696,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,leader,C2,most frequent,strong;great;good;new;old;powerful;wise;true;famous;respected,strong;good;great;true;new;old;powerful;wise;natural;respected,good;great;new;old;powerful;respected;strong;true;wise,famous,natural,0.014058999717235565,0.18181818181818177
AR # Arabic,BN # Bengali,Social Relationships,mother,C2,most frequent,loving;caring;kind;good;strong;old;young;wise;gentle;proud,good;loving;caring;kind;strong;young;old;gentle;wise;proud,caring;gentle;good;kind;loving;old;proud;strong;wise;young,,,0.0,0.0
AR # Arabic,BN # Bengali,Social Relationships,partner,C2,most frequent,good;close;new;old;strong;true;loyal;trusted;important;reliable,good;new;old;close;strong;true;loyal;trusted;loving;perfect,close;good;loyal;new;old;strong;true;trusted,important;reliable,loving;perfect,0.03781700134277344,0.33333333333333337
AR # Arabic,BN # Bengali,Social Relationships,rival,C2,most frequent,strong;main;old;new;powerful;real;great;close;dangerous;bitter,old;new;strong;main;powerful;bitter;close;real;dangerous;open,bitter;close;dangerous;main;new;old;powerful;real;strong,great,open,0.019074000418186188,0.18181818181818177
