Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Plants,cactus,Perfect,most frequent,green;big;small;tall;short;wild;desert;round;spiny;dry,green;big;small;tall;short;wild;old;new;dry;sharp,big;dry;green;short;small;tall;wild,desert;round;spiny,new;old;sharp,0.06346999853849411,0.46153846153846156
AR # Arabic,BN # Bengali,Plants,eggplant,Perfect,most frequent,purple;big;small;fresh;long;short;round;cooked;raw;soft,purple;big;small;fresh;round;long;new;old;soft;ripe,big;fresh;long;purple;round;small;soft,cooked;raw;short,new;old;ripe,0.06100400164723396,0.46153846153846156
AR # Arabic,BN # Bengali,Plants,flower,Perfect,most frequent,beautiful;small;big;red;white;yellow;fresh;wild;pink;colorful,beautiful;red;white;yellow;pink;blue;fresh;small;big;wild,beautiful;big;fresh;pink;red;small;white;wild;yellow,colorful,blue,0.014562999829649925,0.18181818181818177
AR # Arabic,BN # Bengali,Plants,grass,Perfect,most frequent,green;tall;short;fresh;wild;dry;soft;thick;long;wet,green;long;short;fresh;dry;soft;thick;wild;new;tall,dry;fresh;green;long;short;soft;tall;thick;wild,wet,new,0.01999500021338463,0.18181818181818177
AR # Arabic,BN # Bengali,Plants,lettuce,Perfect,most frequent,green;fresh;big;small;crisp;soft;round;leafy;raw;clean,green;fresh;big;small;crisp;new;old;soft;round;leafy,big;crisp;fresh;green;leafy;round;small;soft,clean;raw,new;old,0.05069499835371971,0.33333333333333337
AR # Arabic,BN # Bengali,Plants,mushroom,Perfect,most frequent,white;brown;small;big;fresh;wild;cooked;raw;soft;edible,white;brown;small;big;fresh;wild;soft;edible;new;old,big;brown;edible;fresh;small;soft;white;wild,cooked;raw,new;old,0.05469600111246109,0.33333333333333337
AR # Arabic,BN # Bengali,Plants,onion,Perfect,most frequent,red;white;yellow;big;small;fresh;raw;cooked;sweet;strong,red;white;big;small;fresh;new;old;sweet;strong;round,big;fresh;red;small;strong;sweet;white,cooked;raw;yellow,new;old;round,0.07579199969768524,0.46153846153846156
AR # Arabic,BN # Bengali,Plants,pepper,Perfect,most frequent,red;green;yellow;hot;sweet;small;big;fresh;raw;spicy,red;green;hot;sweet;big;small;fresh;spicy;yellow;black,big;fresh;green;hot;red;small;spicy;sweet;yellow,raw,black,0.019133999943733215,0.18181818181818177
AR # Arabic,BN # Bengali,Plants,potato,Perfect,most frequent,big;small;white;brown;fresh;raw;cooked;soft;round;sweet,big;small;white;brown;fresh;new;old;round;soft;sweet,big;brown;fresh;round;small;soft;sweet;white,cooked;raw,new;old,0.053272001445293427,0.33333333333333337
AR # Arabic,BN # Bengali,Plants,rose,Perfect,most frequent,red;white;pink;yellow;beautiful;fresh;wild;big;small;fragrant,red;white;pink;yellow;beautiful;fresh;wild;small;big;sweet,beautiful;big;fresh;pink;red;small;white;wild;yellow,fragrant,sweet,0.008093999698758125,0.18181818181818177
AR # Arabic,BN # Bengali,Plants,tomato,Perfect,most frequent,red;ripe;green;small;big;fresh;round;juicy;sweet;soft,red;ripe;big;small;fresh;round;juicy;sweet;new;old,big;fresh;juicy;red;ripe;round;small;sweet,green;soft,new;old,0.04839399829506874,0.33333333333333337
AR # Arabic,BN # Bengali,Plants,tree,Perfect,most frequent,big;small;old;young;green;tall;short;fruit;wild;thick,big;small;old;new;green;tall;young;thick;strong;leafy,big;green;old;small;tall;thick;young,fruit;short;wild,leafy;new;strong,0.045441001653671265,0.46153846153846156
AR # Arabic,DE # German,Plants,cactus,Perfect,most frequent,green;big;small;tall;short;wild;desert;round;spiny;dry,big;small;green;tall;short;wild;old;new;dry;round,big;dry;green;round;short;small;tall;wild,desert;spiny,new;old,0.045097000896930695,0.33333333333333337
AR # Arabic,DE # German,Plants,eggplant,Perfect,most frequent,purple;big;small;fresh;long;short;round;cooked;raw;soft,big;small;purple;fresh;raw;cooked;long;round;soft;ripe,big;cooked;fresh;long;purple;raw;round;small;soft,short,ripe,0.016408000141382217,0.18181818181818177
AR # Arabic,DE # German,Plants,flower,Perfect,most frequent,beautiful;small;big;red;white;yellow;fresh;wild;pink;colorful,beautiful;small;big;red;white;yellow;fresh;wild;blue;pink,beautiful;big;fresh;pink;red;small;white;wild;yellow,colorful,blue,0.014562999829649925,0.18181818181818177
AR # Arabic,DE # German,Plants,grass,Perfect,most frequent,green;tall;short;fresh;wild;dry;soft;thick;long;wet,green;long;short;fresh;wild;dry;soft;thick;tall;new,dry;fresh;green;long;short;soft;tall;thick;wild,wet,new,0.01999500021338463,0.18181818181818177
AR # Arabic,DE # German,Plants,lettuce,Perfect,most frequent,green;fresh;big;small;crisp;soft;round;leafy;raw;clean,green;fresh;big;small;crisp;new;old;soft;wild;round,big;crisp;fresh;green;round;small;soft,clean;leafy;raw,new;old;wild,0.06026700139045715,0.46153846153846156
AR # Arabic,DE # German,Plants,mushroom,Perfect,most frequent,white;brown;small;big;fresh;wild;cooked;raw;soft;edible,small;big;white;brown;wild;fresh;raw;cooked;soft;round,big;brown;cooked;fresh;raw;small;soft;white;wild,edible,round,0.020029999315738678,0.18181818181818177
AR # Arabic,DE # German,Plants,onion,Perfect,most frequent,red;white;yellow;big;small;fresh;raw;cooked;sweet;strong,big;small;white;red;yellow;fresh;raw;cooked;sweet;round,big;cooked;fresh;raw;red;small;sweet;white;yellow,strong,round,0.022105999290943146,0.18181818181818177
AR # Arabic,DE # German,Plants,pepper,Perfect,most frequent,red;green;yellow;hot;sweet;small;big;fresh;raw;spicy,red;green;yellow;hot;sweet;big;small;fresh;raw;cooked,big;fresh;green;hot;raw;red;small;sweet;yellow,spicy,cooked,0.008704000152647495,0.18181818181818177
AR # Arabic,DE # German,Plants,potato,Perfect,most frequent,big;small;white;brown;fresh;raw;cooked;soft;round;sweet,big;small;white;brown;new;old;fresh;cooked;raw;round,big;brown;cooked;fresh;raw;round;small;white,soft;sweet,new;old,0.052232999354600906,0.33333333333333337
AR # Arabic,DE # German,Plants,rose,Perfect,most frequent,red;white;pink;yellow;beautiful;fresh;wild;big;small;fragrant,red;white;pink;yellow;beautiful;fresh;wild;small;big;new,beautiful;big;fresh;pink;red;small;white;wild;yellow,fragrant,new,0.01106099970638752,0.18181818181818177
AR # Arabic,DE # German,Plants,tomato,Perfect,most frequent,red;ripe;green;small;big;fresh;round;juicy;sweet;soft,red;green;big;small;fresh;ripe;round;raw;cooked;juicy,big;fresh;green;juicy;red;ripe;round;small,soft;sweet,cooked;raw,0.051295001059770584,0.33333333333333337
AR # Arabic,DE # German,Plants,tree,Perfect,most frequent,big;small;old;young;green;tall;short;fruit;wild;thick,big;small;old;new;green;tall;young;wild;thick;strong,big;green;old;small;tall;thick;wild;young,fruit;short,new;strong,0.03814300149679184,0.33333333333333337
AR # Arabic,ES # Spanish,Plants,cactus,Perfect,most frequent,green;big;small;tall;short;wild;desert;round;spiny;dry,green;big;small;tall;wild;old;young;dry;round;sharp,big;dry;green;round;small;tall;wild,desert;short;spiny,old;sharp;young,0.0559380017220974,0.46153846153846156
AR # Arabic,ES # Spanish,Plants,eggplant,Perfect,most frequent,purple;big;small;fresh;long;short;round;cooked;raw;soft,purple;big;small;fresh;long;round;cooked;raw;soft;ripe,big;cooked;fresh;long;purple;raw;round;small;soft,short,ripe,0.01640699990093708,0.18181818181818177
