Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Environmental Phenomena,cloud,C1,most frequent,white;dark;big;small;gray;black;heavy;light;high;low,white;dark;big;small;gray;black;light;thick;thin;heavy,big;black;dark;gray;heavy;light;small;white,high;low,thick;thin,0.03430499881505966,0.33333333333333337
AR # Arabic,BN # Bengali,Environmental Phenomena,earthquake,C1,most frequent,big;small;strong;weak;sudden;recent;powerful;deadly;natural;terrible,big;small;strong;weak;sudden;great;powerful;deadly;recent;terrible,big;deadly;powerful;recent;small;strong;sudden;terrible;weak,natural,great,0.016704000532627106,0.18181818181818177
AR # Arabic,BN # Bengali,Environmental Phenomena,fog,C1,most frequent,thick;heavy;light;white;gray;morning;cold;dense;low;wet,thick;heavy;white;gray;light;morning;cold;dense;low;wet,cold;dense;gray;heavy;light;low;morning;thick;wet;white,,,0.0,0.0
AR # Arabic,BN # Bengali,Environmental Phenomena,lightning,C1,most frequent,bright;strong;sudden;quick;white;blue;powerful;loud;natural;dangerous,bright;strong;sudden;quick;white;blue;powerful;loud;fast;wild,blue;bright;loud;powerful;quick;strong;sudden;white,dangerous;natural,fast;wild,0.02542000077664852,0.33333333333333337
AR # Arabic,BN # Bengali,Environmental Phenomena,rain,C1,most frequent,heavy;light;strong;cold;warm;soft;hard;sudden;much;little,heavy;light;strong;cold;warm;soft;hard;steady;sudden;gentle,cold;hard;heavy;light;soft;strong;sudden;warm,little;much,gentle;steady,0.03385800123214722,0.33333333333333337
AR # Arabic,BN # Bengali,Environmental Phenomena,rainbow,C1,most frequent,beautiful;bright;colorful;big;small;clear;full;double;rare;perfect,beautiful;bright;colorful;big;small;rare;full;clear;lovely;wide,beautiful;big;bright;clear;colorful;full;rare;small,double;perfect,lovely;wide,0.031221000477671623,0.33333333333333337
AR # Arabic,BN # Bengali,Environmental Phenomena,snow,C1,most frequent,white;heavy;light;soft;cold;deep;fresh;clean;new;thick,white;heavy;light;soft;cold;fresh;deep;thick;new;clean,clean;cold;deep;fresh;heavy;light;new;soft;thick;white,,,0.0,0.0
AR # Arabic,BN # Bengali,Environmental Phenomena,storm,C1,most frequent,big;small;strong;weak;sudden;heavy;terrible;powerful;cold;wild,big;strong;heavy;sudden;great;wild;terrible;powerful;loud;dark,big;heavy;powerful;strong;sudden;terrible;wild,cold;small;weak,dark;great;loud,0.06341999769210815,0.46153846153846156
AR # Arabic,BN # Bengali,Environmental Phenomena,thunder,C1,most frequent,loud;strong;sudden;deep;heavy;powerful;distant;close;rolling;big,loud;strong;sudden;big;heavy;deep;distant;rolling;wild;powerful,big;deep;distant;heavy;loud;powerful;rolling;strong;sudden,close,wild,0.017469000071287155,0.18181818181818177
AR # Arabic,BN # Bengali,Environmental Phenomena,tide,C1,most frequent,high;low;strong;weak;rising;falling;daily;big;small;natural,high;low;strong;weak;rising;falling;big;small;daily;powerful,big;daily;falling;high;low;rising;small;strong;weak,natural,powerful,0.01463599968701601,0.18181818181818177
