Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,anger,strong;fierce;hot;deep;wild;bitter;intense;red;sudden;raw
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,courage,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,fear,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,freedom,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,happiness,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,hate,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,honesty,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,justice,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,knowledge,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,love,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,peace,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Abstract Concepts,wisdom,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,bell,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,candle,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,carpet,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,coin,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,crown,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,flag,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,mask,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,necklace,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,painting,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,ring,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,statue,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Cultural Artifacts,vase,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,cloud,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,earthquake,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,fog,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,lightning,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,rain,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,rainbow,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,snow,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,storm,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,thunder,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,tide,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,volcano,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Environmental Phenomena,wind,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,apple,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,banana,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,beef,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,bread,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,broccoli,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,cheese,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,chicken,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,egg,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,fish,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,pasta,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,rice,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Food Items,soup,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,artist,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,athlete,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,chef,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,doctor,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,engineer,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,farmer,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,lawyer,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,musician,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,scientist,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,soldier,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,teacher,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Human Roles,writer,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,book,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,bridge,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,drums,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,earth,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,flute,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,key,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,knife,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,lock,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,moon,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,pen,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,sun,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Inanimate Objects,sword,
grok-3,basic,2.0,RU # Russian,B1,most frequent,Neutral Animals,cat,
