Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,anger,strong;deep;red;hot;wild;dark;quick;sharp;bitter;heavy
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,courage,brave;bold;fearless;mighty;true;big;powerful;solid;great;pure
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,fear,cold;real;sudden;intense;hidden;quiet;deep;dark;big;strong
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,freedom,true;complete;sweet;hard;new;open;full;bright;warm;beautiful
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,happiness,pure;simple;warm;big;real;soft;bright;sweet;endless;true
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,hate,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,honesty,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,justice,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,knowledge,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,love,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,peace,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Abstract Concepts,wisdom,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,bell,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,candle,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,carpet,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,coin,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,crown,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,flag,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,mask,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,necklace,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,painting,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,ring,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,statue,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,vase,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,cloud,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,earthquake,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,fog,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,lightning,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,rain,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,rainbow,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,snow,
grok-3,basic,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,storm,
