GenderPair,DistanceType,Mean,Median,StdDev,Count
Minimal-Gendered-Tri-Gendered,Cosine,0.011729150133517881,0.012790000066161156,0.010866931827833846,60
Tri-Gendered-Tri-Gendered,Cosine,0.01552885007695295,0.01707500033080578,0.011188903955914813,120
Fully Non-Gendered-Minimal-Gendered,Cosine,0.015893892778660216,0.016505999490618706,0.014871600427797059,84
Fully Non-Gendered-Tri-Gendered,Cosine,0.019625583342609127,0.018528000451624393,0.014446978862977525,420
Dual-Gendered-Minimal-Gendered,Cosine,0.020302658345705518,0.01853800006210804,0.019473014688586938,120
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.02101513888088188,0.018620500341057777,0.016814075037215256,252
Dual-Gendered-Tri-Gendered,Cosine,0.02268673005242211,0.01924850046634674,0.017576790926430837,600
Dual-Gendered-Fully Non-Gendered,Cosine,0.023767922621577158,0.019387999549508095,0.01910156430645414,840
Dual-Gendered-Dual-Gendered,Cosine,0.025374950052463208,0.020914999768137932,0.019572057825323716,540
Minimal-Gendered-Tri-Gendered,Jaccard,0.14848484848484847,0.18181818181818177,0.1237157967134586,60
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.17141192141192138,0.18181818181818177,0.13678404803032113,84
Tri-Gendered-Tri-Gendered,Jaccard,0.20093240093240092,0.18181818181818177,0.12108080877721765,120
Dual-Gendered-Minimal-Gendered,Jaccard,0.2107031857031857,0.18181818181818177,0.15838519331241915,120
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.21964279107136248,0.18181818181818177,0.14120009969483582,252
Fully Non-Gendered-Tri-Gendered,Jaccard,0.22346066631780917,0.18181818181818177,0.133134139519416,420
Dual-Gendered-Fully Non-Gendered,Jaccard,0.2438101580958724,0.18181818181818177,0.14936723432316112,840
Dual-Gendered-Tri-Gendered,Jaccard,0.24399988899988898,0.18181818181818177,0.1458938523011465,600
Dual-Gendered-Dual-Gendered,Jaccard,0.2589897756564423,0.33333333333333337,0.15275475959234555,540
