GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Minimal-Gendered,Cosine,0.02991080967642899,0.026423499919474125,0.018551125941658152,84
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.030760214399797692,0.028668999671936035,0.021552126488658743,252
Fully Non-Gendered-Tri-Gendered,Cosine,0.04169581668571574,0.034197499975562096,0.033947570415249456,420
Minimal-Gendered-Tri-Gendered,Cosine,0.04307588301599026,0.04027999937534332,0.029444606292776107,60
Tri-Gendered-Tri-Gendered,Cosine,0.047247108242784934,0.04150350019335747,0.035102634514349355,120
Dual-Gendered-Tri-Gendered,Cosine,0.06360616995292068,0.05575700104236603,0.04608576852307513,600
Dual-Gendered-Fully Non-Gendered,Cosine,0.06863843352655835,0.06141999922692776,0.05149498985304065,840
Dual-Gendered-Minimal-Gendered,Cosine,0.06881106644868851,0.059992000460624695,0.046810323190044696,120
Dual-Gendered-Dual-Gendered,Cosine,0.07375237026458813,0.06556649878621101,0.0516479746831676,540
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.283510471010471,0.33333333333333337,0.15832936055001062,252
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.287858966430395,0.33333333333333337,0.13245989231535837,84
Fully Non-Gendered-Tri-Gendered,Jaccard,0.3170940637327192,0.33333333333333337,0.17672156051464616,420
Tri-Gendered-Tri-Gendered,Jaccard,0.33183205683205685,0.33333333333333337,0.1742703625849721,120
Minimal-Gendered-Tri-Gendered,Jaccard,0.3615662115662116,0.33333333333333337,0.1473267743917183,60
Dual-Gendered-Tri-Gendered,Jaccard,0.4002445348768878,0.46153846153846156,0.1837602431995793,600
Dual-Gendered-Fully Non-Gendered,Jaccard,0.41714954343492605,0.46153846153846156,0.20160258562345518,840
Dual-Gendered-Minimal-Gendered,Jaccard,0.4398801906154847,0.46153846153846156,0.18444676266655038,120
Dual-Gendered-Dual-Gendered,Jaccard,0.4411582577432251,0.46153846153846156,0.18939605582971036,540
