Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,anger,strong;deep;hot;quick;wild;dark;bitter;sharp;heavy;sudden
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,courage,great;bold;true;real;brave;big;strong;pure;quiet;inner
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,fear,deep;cold;dark;strong;real;hidden;sudden;terrible;sharp;constant
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,freedom,true;full;new;sweet;hard;clear;pure;basic;total;personal
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,happiness,great;pure;true;warm;bright;real;simple;deep;complete;lasting
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,hate,strong;deep;dark;bitter;cold;fierce;blind;heavy;hidden;pure
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,honesty,true;clear;full;real;simple;strong;pure;open;basic;complete
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,justice,fair;true;strong;clear;real;equal;pure;hard;right;final
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,knowledge,deep;wide;great;useful;basic;clear;strong;true;vast;important
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,love,true;deep;warm;sweet;strong;pure;real;lasting;gentle;endless
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,peace,true;calm;quiet;deep;real;lasting;pure;soft;clear;inner
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,wisdom,deep;great;true;clear;old;strong;pure;real;quiet;practical
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,bell,loud;clear;small;old;shiny;heavy;golden;bright;sweet;metal
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,candle,small;bright;warm;soft;white;long;thin;red;old;burning
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,carpet,soft;thick;red;old;big;clean;warm;colorful;heavy;expensive
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,coin,old;small;shiny;silver;gold;round;heavy;rare;dirty;worn
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,crown,golden;heavy;shiny;royal;old;beautiful;big;expensive;jeweled;grand
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,flag,bright;big;colorful;national;old;torn;proud;high;red;waving
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,mask,dark;scary;black;funny;old;strange;wooden;colorful;hidden;heavy
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,necklace,beautiful;long;shiny;silver;gold;expensive;delicate;old;red;simple
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,painting,beautiful;old;colorful;big;famous;dark;small;expensive;bright;detailed
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,ring,small;shiny;gold;silver;beautiful;expensive;old;simple;round;precious
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,statue,tall;old;stone;big;white;beautiful;heavy;ancient;famous;broken
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Cultural Artifacts,vase,old;beautiful;tall;thin;white;delicate;expensive;broken;colorful;ceramic
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,cloud,white;big;dark;fluffy;grey;high;soft;heavy;thick;moving
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,earthquake,strong;scary;sudden;dangerous;big;terrible;violent;deep;destructive;quick
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,fog,thick;cold;grey;heavy;dark;wet;mysterious;dense;silent;early
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,lightning,bright;quick;strong;scary;white;loud;sudden;dangerous;sharp;wild
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,rain,heavy;cold;soft;light;wet;grey;sudden;strong;long;dark
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,rainbow,beautiful;colorful;bright;big;clear;magical;rare;wide;high;lovely
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,snow,white;cold;soft;thick;heavy;beautiful;light;wet;fresh;quiet
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,storm,strong;loud;dark;scary;big;wild;dangerous;heavy;sudden;violent
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,thunder,loud;deep;strong;scary;sudden;dark;heavy;sharp;powerful;close
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,tide,high;low;strong;quick;dangerous;calm;steady;powerful;fast;rising
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,volcano,big;dangerous;hot;active;tall;dark;scary;old;red;powerful
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Environmental Phenomena,wind,strong;cold;fast;loud;warm;soft;sharp;heavy;wild;sudden
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Food Items,apple,red;sweet;fresh;round;big;green;juicy;hard;small;tasty
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Food Items,banana,yellow;sweet;long;soft;fresh;ripe;small;curved;tasty;healthy
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Food Items,beef,red;fresh;tasty;tough;soft;raw;cooked;expensive;juicy;thick
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Food Items,bread,fresh;soft;warm;brown;white;hard;tasty;old;thick;homemade
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Food Items,broccoli,green;fresh;healthy;small;hard;tasty;raw;cooked;bitter;clean
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Food Items,cheese,yellow;white;soft;hard;tasty;creamy;old;strong;fresh;melted
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Food Items,chicken,white;tasty;fresh;cooked;raw;soft;juicy;small;grilled;roasted
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Food Items,egg,white;small;fresh;hard;soft;round;brown;raw;cooked;broken
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Food Items,fish,fresh;small;big;tasty;raw;cooked;silver;wet;salty;healthy
grok-3,basic,1.0,HE # Hebrew,B1,most frequent,Food Items,pasta,soft;tasty;long;short;yellow;fresh;hot;simple;creamy;Italian
