Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
cat,Neutral Animals,AR # Arabic,BN # Bengali,0.01708448,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;wild;friendly
cat,Neutral Animals,AR # Arabic,DE # German,0.039998174,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;soft;cute;quiet;quick
cat,Neutral Animals,AR # Arabic,ES # Spanish,0.041454732,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;fast;clean
cat,Neutral Animals,AR # Arabic,FA # Persian,0.021541953,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;gray;cute;young;old;soft;lazy
cat,Neutral Animals,AR # Arabic,FR # French,0.021043897,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;wild;quick
cat,Neutral Animals,AR # Arabic,GA # Irish,0.039998174,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;soft;cute;quiet;quick
cat,Neutral Animals,AR # Arabic,HE # Hebrew,0.037651837,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;fast;quiet
cat,Neutral Animals,AR # Arabic,HI # Hindi,0.043609083,small;big;black;white;gray;young;old;cute;soft;wild,small;big;young;old;black;white;cute;soft;fast;lazy
cat,Neutral Animals,AR # Arabic,IT # Italian,0.037651837,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;quiet;fast
cat,Neutral Animals,AR # Arabic,JA # Japanese,0.038309038,small;big;black;white;gray;young;old;cute;soft;wild,small;big;young;old;black;white;cute;soft;quiet;friendly
cat,Neutral Animals,AR # Arabic,KO # Korean,0.039998174,small;big;black;white;gray;young;old;cute;soft;wild,small;big;young;old;black;white;cute;soft;quick;quiet
cat,Neutral Animals,AR # Arabic,LV # Latvian,0.037651837,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;quiet;fast
cat,Neutral Animals,AR # Arabic,PL # Polish,0.037651837,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;quiet;fast
cat,Neutral Animals,AR # Arabic,PS # Pashto,0.01708448,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;wild;friendly
cat,Neutral Animals,AR # Arabic,PT # Portuguese,0.02003175,small;big;black;white;gray;young;old;cute;soft;wild,small;big;young;old;black;white;gray;cute;soft;quiet
cat,Neutral Animals,AR # Arabic,RU # Russian,5.9604645e-08,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;gray;young;old;cute;soft;wild
cat,Neutral Animals,AR # Arabic,SQ # Albanian,0.020458937,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;wild;lazy
cat,Neutral Animals,AR # Arabic,SW # Swahili,0.043609083,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;lazy;fast
cat,Neutral Animals,AR # Arabic,TH # Thai,0.020458758,small;big;black;white;gray;young;old;cute;soft;wild,small;big;young;old;black;white;cute;soft;wild;lazy
cat,Neutral Animals,AR # Arabic,TR # Turkish,0.041454732,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;clean;fast
cat,Neutral Animals,AR # Arabic,UR # Urdu,0.043609083,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;fast;lazy
cat,Neutral Animals,AR # Arabic,VI # Vietnamese,0.038308978,small;big;black;white;gray;young;old;cute;soft;wild,small;big;black;white;young;old;cute;soft;quiet;friendly
cat,Neutral Animals,AR # Arabic,ZH # Mandarin,0.037651837,small;big;black;white;gray;young;old;cute;soft;wild,small;big;young;old;black;white;cute;soft;quiet;fast
cat,Neutral Animals,BN # Bengali,DE # German,0.037452698,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;soft;cute;quiet;quick
cat,Neutral Animals,BN # Bengali,ES # Spanish,0.040277123,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;fast;clean
cat,Neutral Animals,BN # Bengali,FA # Persian,0.035839915,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;gray;cute;young;old;soft;lazy
cat,Neutral Animals,BN # Bengali,FR # French,0.020265877,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;wild;quick
cat,Neutral Animals,BN # Bengali,GA # Irish,0.037452698,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;soft;cute;quiet;quick
cat,Neutral Animals,BN # Bengali,HE # Hebrew,0.036499202,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;fast;quiet
cat,Neutral Animals,BN # Bengali,HI # Hindi,0.041564107,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;young;old;black;white;cute;soft;fast;lazy
cat,Neutral Animals,BN # Bengali,IT # Italian,0.036499202,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;quiet;fast
cat,Neutral Animals,BN # Bengali,JA # Japanese,0.019765317,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;young;old;black;white;cute;soft;quiet;friendly
cat,Neutral Animals,BN # Bengali,KO # Korean,0.037452698,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;young;old;black;white;cute;soft;quick;quiet
cat,Neutral Animals,BN # Bengali,LV # Latvian,0.036499202,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;quiet;fast
cat,Neutral Animals,BN # Bengali,PL # Polish,0.036499202,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;quiet;fast
cat,Neutral Animals,BN # Bengali,PS # Pashto,5.9604645e-08,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;wild;friendly
cat,Neutral Animals,BN # Bengali,PT # Portuguese,0.03501451,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;young;old;black;white;gray;cute;soft;quiet
cat,Neutral Animals,BN # Bengali,RU # Russian,0.01708448,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;gray;young;old;cute;soft;wild
cat,Neutral Animals,BN # Bengali,SQ # Albanian,0.02090925,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;wild;lazy
cat,Neutral Animals,BN # Bengali,SW # Swahili,0.041564107,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;lazy;fast
cat,Neutral Animals,BN # Bengali,TH # Thai,0.02090919,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;young;old;black;white;cute;soft;wild;lazy
cat,Neutral Animals,BN # Bengali,TR # Turkish,0.040277123,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;clean;fast
cat,Neutral Animals,BN # Bengali,UR # Urdu,0.041564107,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;fast;lazy
cat,Neutral Animals,BN # Bengali,VI # Vietnamese,0.019765317,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;black;white;young;old;cute;soft;quiet;friendly
cat,Neutral Animals,BN # Bengali,ZH # Mandarin,0.036499202,small;big;black;white;young;old;cute;soft;wild;friendly,small;big;young;old;black;white;cute;soft;quiet;fast
cat,Neutral Animals,DE # German,ES # Spanish,0.018113136,small;big;black;white;young;old;soft;cute;quiet;quick,small;big;black;white;young;old;cute;soft;fast;clean
cat,Neutral Animals,DE # German,FA # Persian,0.034862995,small;big;black;white;young;old;soft;cute;quiet;quick,small;big;black;white;gray;cute;young;old;soft;lazy
cat,Neutral Animals,DE # German,FR # French,0.019607604,small;big;black;white;young;old;soft;cute;quiet;quick,small;big;black;white;young;old;cute;soft;wild;quick
cat,Neutral Animals,DE # German,GA # Irish,5.9604645e-08,small;big;black;white;young;old;soft;cute;quiet;quick,small;big;black;white;young;old;soft;cute;quiet;quick
cat,Neutral Animals,DE # German,HE # Hebrew,0.0031707883,small;big;black;white;young;old;soft;cute;quiet;quick,small;big;black;white;young;old;cute;soft;fast;quiet
cat,Neutral Animals,DE # German,HI # Hindi,0.021561563,small;big;black;white;young;old;soft;cute;quiet;quick,small;big;young;old;black;white;cute;soft;fast;lazy
cat,Neutral Animals,DE # German,IT # Italian,0.0031707883,small;big;black;white;young;old;soft;cute;quiet;quick,small;big;black;white;young;old;cute;soft;quiet;fast
cat,Neutral Animals,DE # German,JA # Japanese,0.01954937,small;big;black;white;young;old;soft;cute;quiet;quick,small;big;young;old;black;white;cute;soft;quiet;friendly
