Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Abstract Concepts,anger,B2,most frequent,strong;sudden;deep;great;real;silent;open;cold;burning;wild,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,burning;deep;great;open;real;silent;strong;sudden;wild,cold,quiet,0.022753000259399414,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,courage,B2,most frequent,great;true;real;strong;quiet;moral;personal;physical;brave;inner,great;true;real;strong;quiet;moral;personal;much;enough;inner,great;inner;moral;personal;quiet;real;strong;true,brave;physical,enough;much,0.037220001220703125,0.33333333333333337
AR # Arabic,BN # Bengali,Abstract Concepts,fear,B2,most frequent,great;deep;sudden;real;strong;open;silent;cold;wild;burning,great;deep;real;sudden;strong;silent;open;wild;burning;quiet,burning;deep;great;open;real;silent;strong;sudden;wild,cold,quiet,0.022753000259399414,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,freedom,B2,most frequent,full;complete;real;true;personal;political;total;great;new;national,full;complete;real;true;personal;political;total;much;great;new,complete;full;great;new;personal;political;real;total;true,national,much,0.016752000898122787,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,happiness,B2,most frequent,great;real;true;full;complete;simple;deep;pure;personal;perfect,great;real;true;much;full;complete;deep;simple;pure;perfect,complete;deep;full;great;perfect;pure;real;simple;true,personal,much,0.013253999873995781,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,hate,B2,most frequent,deep;strong;real;open;great;cold;silent;burning;wild;true,deep;strong;real;true;open;silent;great;much;burning;wild,burning;deep;great;open;real;silent;strong;true;wild,cold,much,0.019555000588297844,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,honesty,B2,most frequent,true;real;complete;full;great;simple;open;personal;total;pure,true;real;complete;full;great;simple;open;much;personal;moral,complete;full;great;open;personal;real;simple;true,pure;total,moral;much,0.019726000726222992,0.33333333333333337
AR # Arabic,BN # Bengali,Abstract Concepts,justice,B2,most frequent,true;real;social;great;equal;full;complete;fair;moral;legal,true;real;social;complete;full;great;moral;equal;fair;legal,complete;equal;fair;full;great;legal;moral;real;social;true,,,0.0,0.0
AR # Arabic,BN # Bengali,Abstract Concepts,knowledge,B2,most frequent,deep;great;real;true;full;complete;wide;personal;new;general,great;deep;real;true;much;full;complete;new;personal;wide,complete;deep;full;great;new;personal;real;true;wide,general,much,0.014255999587476254,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,love,B2,most frequent,true;real;deep;great;strong;pure;first;new;open;perfect,true;real;deep;great;much;strong;pure;first;new;perfect,deep;first;great;new;perfect;pure;real;strong;true,open,much,0.017420999705791473,0.18181818181818177
