GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.02340976569786786,0.018105000257492065,0.02191391677941749,252
Fully Non-Gendered-Minimal-Gendered,Cosine,0.024926416686780396,0.018953999504446983,0.021538334827107444,84
Dual-Gendered-Minimal-Gendered,Cosine,0.026158958215576907,0.019702999852597713,0.02046525410361539,120
Minimal-Gendered-Tri-Gendered,Cosine,0.02797188316471875,0.026573999784886837,0.019974531180099765,60
Tri-Gendered-Tri-Gendered,Cosine,0.028121391606206695,0.020580999553203583,0.022679138975022484,120
Fully Non-Gendered-Tri-Gendered,Cosine,0.029114676007468785,0.021745000034570694,0.021262593462203497,420
Dual-Gendered-Fully Non-Gendered,Cosine,0.029775332019466798,0.02031049970537424,0.025061094661992196,840
Dual-Gendered-Tri-Gendered,Cosine,0.030981936638709157,0.021531499922275543,0.022674237218724136,600
Dual-Gendered-Dual-Gendered,Cosine,0.031912777810429636,0.026052500121295452,0.024091297763985445,540
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.20804063661206518,0.18181818181818177,0.16043237127100735,252
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.22697144125715554,0.18181818181818177,0.15780568220285524,84
Dual-Gendered-Minimal-Gendered,Jaccard,0.23805916305916305,0.18181818181818177,0.15031245205450625,120
Dual-Gendered-Fully Non-Gendered,Jaccard,0.2438454402740117,0.18181818181818177,0.15886139941507688,840
Tri-Gendered-Tri-Gendered,Jaccard,0.2505994005994006,0.18181818181818177,0.16179794881097764,120
Minimal-Gendered-Tri-Gendered,Jaccard,0.2564158064158064,0.33333333333333337,0.14667983157124698,60
Fully Non-Gendered-Tri-Gendered,Jaccard,0.25886098028955173,0.33333333333333337,0.14478097449621,420
Dual-Gendered-Dual-Gendered,Jaccard,0.2619565619565619,0.33333333333333337,0.15406572667643456,540
Dual-Gendered-Tri-Gendered,Jaccard,0.2679270729270729,0.18181818181818177,0.14710870683694235,600
