GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.024568024487825704,0.01951799914240837,0.020908278133859603,3024
Fully Non-Gendered-Minimal-Gendered,Cosine,0.024760099218544006,0.019102499820291996,0.02230910963660812,1008
Minimal-Gendered-Tri-Gendered,Cosine,0.02613371673494116,0.019448500126600266,0.025328658548004476,720
Fully Non-Gendered-Tri-Gendered,Cosine,0.026305716907390524,0.01967800036072731,0.02481572710874435,5040
Dual-Gendered-Tri-Gendered,Cosine,0.0267725935060437,0.020246999338269234,0.024992391041349423,7200
Tri-Gendered-Tri-Gendered,Cosine,0.026985735462341155,0.019925999455153942,0.02718244564091574,1440
Dual-Gendered-Fully Non-Gendered,Cosine,0.027029057442412047,0.020760999992489815,0.023748170305136863,10080
Dual-Gendered-Minimal-Gendered,Cosine,0.027305847949115582,0.02056750003248453,0.02449610563226477,1440
Dual-Gendered-Dual-Gendered,Cosine,0.028229512328769232,0.02152100019156933,0.024165664816461895,6480
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.22378440012368583,0.18181818181818177,0.1578107700147395,1008
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.22666399958066624,0.18181818181818177,0.15451054683200802,3024
Minimal-Gendered-Tri-Gendered,Jaccard,0.23371099216687452,0.18181818181818177,0.1609241725503369,720
Fully Non-Gendered-Tri-Gendered,Jaccard,0.23909723018966716,0.18181818181818177,0.1683850490505281,5040
Tri-Gendered-Tri-Gendered,Jaccard,0.2422887127850363,0.18181818181818177,0.1766975889984131,1440
Dual-Gendered-Minimal-Gendered,Jaccard,0.2423048962203374,0.18181818181818177,0.16270013776798314,1440
Dual-Gendered-Tri-Gendered,Jaccard,0.24244614386158503,0.18181818181818177,0.17073452439989525,7200
Dual-Gendered-Fully Non-Gendered,Jaccard,0.24551991727149286,0.18181818181818177,0.16749840241698913,10080
Dual-Gendered-Dual-Gendered,Jaccard,0.2538936582359785,0.18181818181818177,0.16986742645774006,6480
