GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Minimal-Gendered,Cosine,0.018516857143757597,0.018344500102102757,0.016286414344159356,84
Dual-Gendered-Minimal-Gendered,Cosine,0.019072774935436125,0.019165500067174435,0.01655426175950866,120
Dual-Gendered-Dual-Gendered,Cosine,0.019249522070714,0.018859999254345894,0.017143761501657646,540
Minimal-Gendered-Tri-Gendered,Cosine,0.019956533187845103,0.019359000027179718,0.018710154872761148,60
Dual-Gendered-Fully Non-Gendered,Cosine,0.020316117816763932,0.018859999254345894,0.017925194624125198,840
Dual-Gendered-Tri-Gendered,Cosine,0.020899431583576038,0.01887200027704239,0.01886181438006861,600
Fully Non-Gendered-Tri-Gendered,Cosine,0.02165287854756105,0.01887200027704239,0.019122825988145395,420
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.022731257975840614,0.018710999749600887,0.019441850985531164,252
Tri-Gendered-Tri-Gendered,Cosine,0.02426450826842199,0.020584999583661556,0.019452171856507963,120
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.16844266844266842,0.18181818181818177,0.13046395334517635,84
Dual-Gendered-Minimal-Gendered,Jaccard,0.1833000333000333,0.18181818181818177,0.1381237952688947,120
Dual-Gendered-Dual-Gendered,Jaccard,0.18399131732465063,0.18181818181818177,0.14100598631530645,540
Minimal-Gendered-Tri-Gendered,Jaccard,0.18411588411588412,0.18181818181818177,0.14205617817481336,60
Dual-Gendered-Fully Non-Gendered,Jaccard,0.19063040134468703,0.18181818181818177,0.14095699602773995,840
Dual-Gendered-Tri-Gendered,Jaccard,0.19510323010323008,0.18181818181818177,0.14927557017841,600
Fully Non-Gendered-Tri-Gendered,Jaccard,0.19796314796314796,0.18181818181818177,0.1461410396784707,420
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.20164227307084448,0.18181818181818177,0.14390958366838505,252
Tri-Gendered-Tri-Gendered,Jaccard,0.22543290043290043,0.18181818181818177,0.14810835970199457,120
