GenderPair,DistanceType,Mean,Median,StdDev,Count
Tri-Gendered-Tri-Gendered,Cosine,0.02013164130039513,0.01942799985408783,0.017226651331428665,120
Fully Non-Gendered-Tri-Gendered,Cosine,0.02535838317126036,0.01942799985408783,0.021978291157973163,420
Dual-Gendered-Tri-Gendered,Cosine,0.02868958152985821,0.022665999829769135,0.023347150969033035,600
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.03207948005994752,0.03478499874472618,0.022243179417996327,252
Minimal-Gendered-Tri-Gendered,Cosine,0.03261074971718093,0.03335399925708771,0.030601074793589554,60
Fully Non-Gendered-Minimal-Gendered,Cosine,0.03516821411349589,0.03335399925708771,0.02579934337554325,84
Dual-Gendered-Fully Non-Gendered,Cosine,0.03630949636433451,0.03848300129175186,0.02585581166599064,840
Dual-Gendered-Dual-Gendered,Cosine,0.03774423132374607,0.04087649844586849,0.026402097385696807,540
Dual-Gendered-Minimal-Gendered,Cosine,0.0394755246816203,0.0410429984331131,0.030969685448833197,120
Tri-Gendered-Tri-Gendered,Jaccard,0.18022533022533022,0.18181818181818177,0.1432502566442986,120
Fully Non-Gendered-Tri-Gendered,Jaccard,0.22256632256632258,0.18181818181818177,0.17255848121519968,420
Dual-Gendered-Tri-Gendered,Jaccard,0.2356005106005106,0.18181818181818177,0.17517301120866474,600
Minimal-Gendered-Tri-Gendered,Jaccard,0.25083805083805083,0.33333333333333337,0.20787111818112733,60
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.28047745904888766,0.33333333333333337,0.17621233582838972,252
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.2918628990057562,0.33333333333333337,0.17506180177788816,84
Dual-Gendered-Minimal-Gendered,Jaccard,0.29489399489399487,0.33333333333333337,0.19495096505755619,120
Dual-Gendered-Dual-Gendered,Jaccard,0.29507699091032424,0.33333333333333337,0.18143688765667493,540
Dual-Gendered-Fully Non-Gendered,Jaccard,0.295439084724799,0.33333333333333337,0.18241593505867074,840
