GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Minimal-Gendered,Cosine,0.010946023760230414,0.0032919999212026596,0.011921270397446952,84
Minimal-Gendered-Tri-Gendered,Cosine,0.011684633349068463,0.00477199989836663,0.012619103556821139,60
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.013142646816048466,0.015227999538183212,0.01331389063634054,252
Fully Non-Gendered-Tri-Gendered,Cosine,0.013187242850332702,0.014047000091522932,0.013505590610465818,420
Tri-Gendered-Tri-Gendered,Cosine,0.014203041630874698,0.008415999822318554,0.015130232481999979,120
Dual-Gendered-Minimal-Gendered,Cosine,0.014977949952784305,0.01569549972191453,0.01504207104625994,120
Dual-Gendered-Tri-Gendered,Cosine,0.015185893318059888,0.01654599979519844,0.01540841122896555,600
Dual-Gendered-Fully Non-Gendered,Cosine,0.015525640440257116,0.01734199933707714,0.015231007823940245,840
Dual-Gendered-Dual-Gendered,Cosine,0.01711064626556204,0.018146999180316925,0.016028271076200376,540
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.1754171754171754,0.18181818181818177,0.14485218119590793,252
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.17818292818292816,0.18181818181818177,0.13123154834759623,84
Fully Non-Gendered-Tri-Gendered,Jaccard,0.18442113442113442,0.18181818181818177,0.13854563805462822,420
Dual-Gendered-Fully Non-Gendered,Jaccard,0.18612696826982542,0.18181818181818177,0.14435594473401334,840
Dual-Gendered-Tri-Gendered,Jaccard,0.1933966033966034,0.18181818181818177,0.1410694445009837,600
Tri-Gendered-Tri-Gendered,Jaccard,0.20058275058275057,0.18181818181818177,0.14943975587996938,120
Dual-Gendered-Dual-Gendered,Jaccard,0.20217498550831883,0.18181818181818177,0.13886580323264328,540
Dual-Gendered-Minimal-Gendered,Jaccard,0.20767565767565765,0.18181818181818177,0.1453338136712559,120
Minimal-Gendered-Tri-Gendered,Jaccard,0.21146076146076145,0.18181818181818177,0.1409908409414291,60
