Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Time Concepts,century,B2,most frequent,new;old;last;past;next;great;long;short;modern;important,new;old;last;next;past;present;long;short;great;modern,great;last;long;modern;new;next;old;past;short,important,present,0.011200999841094017,0.18181818181818177
AR # Arabic,BN # Bengali,Time Concepts,day,B2,most frequent,new;old;long;short;good;bad;hot;cold;sunny;busy,new;old;long;short;good;bad;sunny;rainy;hot;cold,bad;cold;good;hot;long;new;old;short;sunny,busy,rainy,0.021161999553442,0.18181818181818177
AR # Arabic,BN # Bengali,Time Concepts,evening,B2,most frequent,long;short;quiet;busy;warm;cold;dark;new;old;late,quiet;long;short;warm;cold;dark;new;old;nice;beautiful,cold;dark;long;new;old;quiet;short;warm,busy;late,beautiful;nice,0.050999000668525696,0.33333333333333337
AR # Arabic,BN # Bengali,Time Concepts,hour,B2,most frequent,long;short;new;old;last;next;busy;free;early;late,long;short;new;old;last;next;good;bad;quiet;busy,busy;last;long;new;next;old;short,early;free;late,bad;good;quiet,0.06180400028824806,0.46153846153846156
AR # Arabic,BN # Bengali,Time Concepts,minute,B2,most frequent,long;short;new;old;last;next;busy;free;early;late,long;short;new;old;last;next;good;bad;quiet;busy,busy;last;long;new;next;old;short,early;free;late,bad;good;quiet,0.06180400028824806,0.46153846153846156
AR # Arabic,BN # Bengali,Time Concepts,month,B2,most frequent,new;old;last;next;long;short;busy;free;cold;hot,new;old;last;next;long;short;good;bad;busy;quiet,busy;last;long;new;next;old;short,cold;free;hot,bad;good;quiet,0.06420300155878067,0.46153846153846156
AR # Arabic,BN # Bengali,Time Concepts,morning,B2,most frequent,early;late;new;old;long;short;quiet;busy;cold;warm,early;late;new;old;quiet;busy;cold;warm;sunny;fresh,busy;cold;early;late;new;old;quiet;warm,long;short,fresh;sunny,0.051688000559806824,0.33333333333333337
AR # Arabic,BN # Bengali,Time Concepts,night,B2,most frequent,long;short;dark;quiet;cold;warm;new;old;late;early,dark;long;short;quiet;cold;warm;new;old;clear;silent,cold;dark;long;new;old;quiet;short;warm,early;late,clear;silent,0.051357001066207886,0.33333333333333337
AR # Arabic,BN # Bengali,Time Concepts,season,B2,most frequent,new;old;long;short;hot;cold;dry;wet;busy;quiet,new;old;long;short;hot;cold;dry;wet;busy;quiet,busy;cold;dry;hot;long;new;old;quiet;short;wet,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,second,B2,most frequent,long;short;new;old;last;next;busy;free;early;late,long;short;new;old;last;next;good;bad;quiet;busy,busy;last;long;new;next;old;short,early;free;late,bad;good;quiet,0.06180400028824806,0.46153846153846156
AR # Arabic,BN # Bengali,Time Concepts,week,B2,most frequent,new;old;last;next;long;short;busy;free;good;bad,new;old;last;next;long;short;good;bad;busy;quiet,bad;busy;good;last;long;new;next;old;short,free,quiet,0.01942799985408783,0.18181818181818177
AR # Arabic,BN # Bengali,Time Concepts,year,B2,most frequent,new;old;last;next;long;short;good;bad;busy;free,new;old;last;next;long;short;good;bad;busy;quiet,bad;busy;good;last;long;new;next;old;short,free,quiet,0.01942799985408783,0.18181818181818177
AR # Arabic,DE # German,Time Concepts,century,B2,most frequent,new;old;last;past;next;great;long;short;modern;important,new;old;last;next;long;short;great;big;small;modern,great;last;long;modern;new;next;old;short,important;past,big;small,0.034012001007795334,0.33333333333333337
AR # Arabic,DE # German,Time Concepts,day,B2,most frequent,new;old;long;short;good;bad;hot;cold;sunny;busy,new;old;long;short;good;bad;hot;cold;bright;busy,bad;busy;cold;good;hot;long;new;old;short,sunny,bright,0.010049999691545963,0.18181818181818177
AR # Arabic,DE # German,Time Concepts,evening,B2,most frequent,long;short;quiet;busy;warm;cold;dark;new;old;late,long;short;quiet;good;bad;warm;cold;dark;new;old,cold;dark;long;new;old;quiet;short;warm,busy;late,bad;good,0.0407399982213974,0.33333333333333337
AR # Arabic,DE # German,Time Concepts,hour,B2,most frequent,long;short;new;old;last;next;busy;free;early;late,long;short;new;old;last;next;good;bad;busy;quiet,busy;last;long;new;next;old;short,early;free;late,bad;good;quiet,0.06180400028824806,0.46153846153846156
AR # Arabic,DE # German,Time Concepts,minute,B2,most frequent,long;short;new;old;last;next;busy;free;early;late,long;short;new;old;last;next;good;bad;quick;slow,last;long;new;next;old;short,busy;early;free;late,bad;good;quick;slow,0.07189299911260605,0.5714285714285714
AR # Arabic,DE # German,Time Concepts,month,B2,most frequent,new;old;last;next;long;short;busy;free;cold;hot,new;old;last;next;long;short;good;bad;busy;quiet,busy;last;long;new;next;old;short,cold;free;hot,bad;good;quiet,0.06420300155878067,0.46153846153846156
AR # Arabic,DE # German,Time Concepts,morning,B2,most frequent,early;late;new;old;long;short;quiet;busy;cold;warm,early;late;new;old;long;short;quiet;good;cold;warm,cold;early;late;long;new;old;quiet;short;warm,busy,good,0.01779000088572502,0.18181818181818177
AR # Arabic,DE # German,Time Concepts,night,B2,most frequent,long;short;dark;quiet;cold;warm;new;old;late;early,long;short;dark;quiet;cold;warm;new;old;good;bad,cold;dark;long;new;old;quiet;short;warm,early;late,bad;good,0.043981000781059265,0.33333333333333337
AR # Arabic,DE # German,Time Concepts,season,B2,most frequent,new;old;long;short;hot;cold;dry;wet;busy;quiet,new;old;long;short;hot;cold;dry;wet;good;bad,cold;dry;hot;long;new;old;short;wet,busy;quiet,bad;good,0.042068999260663986,0.33333333333333337
AR # Arabic,DE # German,Time Concepts,second,B2,most frequent,long;short;new;old;last;next;busy;free;early;late,long;short;new;old;last;next;quick;slow;good;bad,last;long;new;next;old;short,busy;early;free;late,bad;good;quick;slow,0.07189299911260605,0.5714285714285714
AR # Arabic,DE # German,Time Concepts,week,B2,most frequent,new;old;last;next;long;short;busy;free;good;bad,new;old;last;next;long;short;good;bad;busy;quiet,bad;busy;good;last;long;new;next;old;short,free,quiet,0.01942799985408783,0.18181818181818177
AR # Arabic,DE # German,Time Concepts,year,B2,most frequent,new;old;last;next;long;short;good;bad;busy;free,new;old;last;next;long;short;good;bad;busy;quiet,bad;busy;good;last;long;new;next;old;short,free,quiet,0.01942799985408783,0.18181818181818177
AR # Arabic,ES # Spanish,Time Concepts,century,B2,most frequent,new;old;last;past;next;great;long;short;modern;important,new;old;last;next;past;present;long;short;important;great,great;important;last;long;new;next;old;past;short,modern,present,0.00910400040447712,0.18181818181818177
AR # Arabic,ES # Spanish,Time Concepts,day,B2,most frequent,new;old;long;short;good;bad;hot;cold;sunny;busy,new;old;long;short;good;bad;hot;cold;busy;quiet,bad;busy;cold;good;hot;long;new;old;short,sunny,quiet,0.02082500047981739,0.18181818181818177
