GenderPair,DistanceType,Mean,Median,StdDev,Count
Tri-Gendered-Tri-Gendered,Cosine,0.010347483182946841,0.01101600006222725,0.010747302989558803,120
Fully Non-Gendered-Minimal-Gendered,Cosine,0.010436047622490497,0.0,0.012685758788474827,84
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.01217446025974334,9.999999974752427e-07,0.014297076383229204,252
Dual-Gendered-Minimal-Gendered,Cosine,0.012363566559118529,0.012141999788582325,0.012796922560198837,120
Minimal-Gendered-Tri-Gendered,Cosine,0.012890633273248872,0.012010499835014343,0.01304988648224055,60
Dual-Gendered-Tri-Gendered,Cosine,0.013335311652601453,0.015375999733805656,0.01266889903633437,600
Fully Non-Gendered-Tri-Gendered,Cosine,0.013647478545503926,0.015287999995052814,0.012938698905433485,420
Dual-Gendered-Dual-Gendered,Cosine,0.013860524103841953,0.017057999968528748,0.01247609930518751,540
Dual-Gendered-Fully Non-Gendered,Cosine,0.01395907972749017,0.015375999733805656,0.01341266758600463,840
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.10317460317460317,0.0,0.114366673341941,84
Tri-Gendered-Tri-Gendered,Jaccard,0.11085858585858582,0.18181818181818177,0.10027285916235164,120
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.11285011285011284,0.0,0.12523610773057525,252
Dual-Gendered-Minimal-Gendered,Jaccard,0.13005050505050503,0.18181818181818177,0.12187214200630109,120
Dual-Gendered-Tri-Gendered,Jaccard,0.13005827505827505,0.18181818181818177,0.11009442318461857,600
Dual-Gendered-Dual-Gendered,Jaccard,0.1346067512734179,0.18181818181818177,0.11231078268738091,540
Minimal-Gendered-Tri-Gendered,Jaccard,0.13484848484848483,0.18181818181818177,0.11893403689204214,60
Dual-Gendered-Fully Non-Gendered,Jaccard,0.13594461094461094,0.18181818181818177,0.12021129343090765,840
Fully Non-Gendered-Tri-Gendered,Jaccard,0.13625263625263623,0.18181818181818177,0.11657426120938394,420
