GenderPair,DistanceType,Mean,Median,StdDev,Count
Fully Non-Gendered-Minimal-Gendered,Cosine,0.017582738205863365,0.014825500082224607,0.01430021563816423,84
Minimal-Gendered-Tri-Gendered,Cosine,0.02118658327937813,0.017000000923871994,0.012757276393889383,60
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.023786761974284285,0.025819499976933002,0.014554091098689678,252
Fully Non-Gendered-Tri-Gendered,Cosine,0.02497625955074097,0.02509699948132038,0.014802673330341182,420
Dual-Gendered-Minimal-Gendered,Cosine,0.025495808295679958,0.015526999719440937,0.02398357565792257,120
Tri-Gendered-Tri-Gendered,Cosine,0.028328024999548992,0.026751999743282795,0.013970211311955982,120
Dual-Gendered-Fully Non-Gendered,Cosine,0.02885028333413659,0.027972999960184097,0.020283591110625665,840
Dual-Gendered-Tri-Gendered,Cosine,0.03107834505377847,0.029600000008940697,0.019575647664563735,600
Dual-Gendered-Dual-Gendered,Cosine,0.03393813882973236,0.030866000801324844,0.023333598000795926,540
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.19982794982794982,0.18181818181818177,0.14221777435237606,84
Dual-Gendered-Minimal-Gendered,Jaccard,0.24612123987123985,0.18181818181818177,0.16378971566096706,120
Minimal-Gendered-Tri-Gendered,Jaccard,0.24677544677544677,0.18181818181818177,0.12702736914319462,60
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.26207919065061924,0.33333333333333337,0.13328423211600302,252
Fully Non-Gendered-Tri-Gendered,Jaccard,0.2812758669901527,0.33333333333333337,0.1403792804467964,420
Dual-Gendered-Fully Non-Gendered,Jaccard,0.29250511393368533,0.33333333333333337,0.150338734440874,840
Dual-Gendered-Tri-Gendered,Jaccard,0.31583999333999335,0.33333333333333337,0.14314694953761836,600
Tri-Gendered-Tri-Gendered,Jaccard,0.3195915195915196,0.33333333333333337,0.1313597704848416,120
Dual-Gendered-Dual-Gendered,Jaccard,0.3201973951973952,0.33333333333333337,0.1522266708537339,540
