Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Places,city,C1,most frequent,big;small;old;new;modern;busy;beautiful;rich;poor;famous,big;small;old;new;modern;busy;large;famous;beautiful;crowded,beautiful;big;busy;famous;modern;new;old;small,poor;rich,crowded;large,0.04327699914574623,0.33333333333333337
AR # Arabic,BN # Bengali,Places,desert,C1,most frequent,big;small;hot;dry;sandy;empty;wide;open;wild;beautiful,big;small;hot;dry;sandy;wide;empty;open;old;new,big;dry;empty;hot;open;sandy;small;wide,beautiful;wild,new;old,0.05020200088620186,0.33333333333333337
AR # Arabic,BN # Bengali,Places,forest,C1,most frequent,big;small;green;dark;deep;old;wild;thick;beautiful;quiet,big;small;green;dark;deep;old;new;wild;thick;quiet,big;dark;deep;green;old;quiet;small;thick;wild,beautiful,new,0.01903199963271618,0.18181818181818177
AR # Arabic,BN # Bengali,Places,island,C1,most frequent,small;big;beautiful;green;quiet;wild;new;old;famous;tropical,small;big;beautiful;green;quiet;new;old;wild;tropical;famous,beautiful;big;famous;green;new;old;quiet;small;tropical;wild,,,0.0,0.0
AR # Arabic,BN # Bengali,Places,lake,C1,most frequent,big;small;deep;shallow;blue;clear;beautiful;quiet;old;new,big;small;deep;blue;clear;beautiful;quiet;old;new;fresh,beautiful;big;blue;clear;deep;new;old;quiet;small,shallow,fresh,0.015876999124884605,0.18181818181818177
AR # Arabic,BN # Bengali,Places,mountain,C1,most frequent,high;low;big;small;old;new;green;rocky;snowy;famous,high;big;small;old;new;tall;green;famous;rocky;snowy,big;famous;green;high;new;old;rocky;small;snowy,low,tall,0.015627000480890274,0.18181818181818177
AR # Arabic,BN # Bengali,Places,ocean,C1,most frequent,big;small;deep;blue;wide;open;wild;beautiful;quiet;warm,big;deep;blue;wide;open;wild;beautiful;clear;strong;great,beautiful;big;blue;deep;open;wide;wild,quiet;small;warm,clear;great;strong,0.06395900249481201,0.46153846153846156
AR # Arabic,BN # Bengali,Places,plain,C1,most frequent,big;small;wide;open;green;dry;flat;empty;quiet;beautiful,big;small;wide;open;green;flat;dry;empty;old;new,big;dry;empty;flat;green;open;small;wide,beautiful;quiet,new;old,0.04747200012207031,0.33333333333333337
AR # Arabic,BN # Bengali,Places,plateau,C1,most frequent,high;low;big;small;wide;flat;dry;green;old;new,high;big;small;wide;flat;dry;old;new;open;rocky,big;dry;flat;high;new;old;small;wide,green;low,open;rocky,0.03338000178337097,0.33333333333333337
AR # Arabic,BN # Bengali,Places,river,C1,most frequent,big;small;long;short;deep;wide;narrow;clear;fast;slow,big;small;long;short;deep;wide;narrow;clear;fast;slow,big;clear;deep;fast;long;narrow;short;slow;small;wide,,,0.0,0.0
