Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,anger,big;bad;hot;strong;real;true;much;same;hard;new
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,courage,big;real;good;much;strong;true;important;right;great;same
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,fear,big;bad;real;much;strong;same;hard;new;great;little
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,freedom,real;much;big;good;same;important;right;hard;new;own
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,happiness,big;real;much;good;same;important;right;new;little;true
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,hate,big;bad;real;much;strong;hard;same;true;little;new
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,honesty,real;much;good;important;right;hard;great;same;true;new
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,justice,real;much;good;important;right;hard;great;true;new;same
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,knowledge,big;real;much;good;important;right;hard;new;great;true
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,love,big;real;much;good;same;important;right;true;new;little
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,peace,big;real;much;good;same;important;right;new;hard;true
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Abstract Concepts,wisdom,real;much;good;important;right;hard;new;great;same;true
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Cultural Artifacts,bell,big;small;new;old;same;good;real;long;short;right
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Cultural Artifacts,candle,big;small;new;old;white;red;good;long;same;hot
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Cultural Artifacts,carpet,big;small;new;old;red;good;long;same;hard;soft
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Cultural Artifacts,coin,small;new;old;gold;silver;big;good;same;real;important
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Cultural Artifacts,crown,big;new;old;gold;important;good;real;same;hard;right
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Cultural Artifacts,flag,big;small;new;old;red;good;long;same;right;white
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Cultural Artifacts,mask,big;small;new;old;white;black;good;same;real;hard
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Cultural Artifacts,necklace,new;old;gold;silver;long;beautiful;good;small;same;real
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Cultural Artifacts,painting,big;small;new;old;good;real;beautiful;same;hard;important
gemini-2.0-flash,think-in-native,2.0,UR # Urdu,B1,most frequent,Cultural Artifacts,ring,small;new;old;gold;silver;good;same;real;beautiful;important
