Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,anger,big;bad;red;hot;hard;much;real;new;same;old
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,courage,big;real;true;strong;hard;new;good;much;little;same
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,fear,big;much;bad;real;new;little;strong;same;good;hard
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,freedom,real;new;good;much;little;big;same;different;important;full
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,happiness,big;real;true;much;good;new;little;great;strong;nice
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,hate,big;much;bad;strong;real;little;hard;same;true;different
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,honesty,big;real;true;much;good;important;new;same;hard;nice
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,justice,big;real;true;much;good;important;new;same;hard;right
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,knowledge,big;much;good;real;new;little;important;hard;true;useful
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,love,big;true;real;much;good;new;little;strong;nice;hard
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,peace,big;true;real;much;good;new;little;long;same;important
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Abstract Concepts,wisdom,big;good;true;much;real;new;little;old;same;great
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,bell,big;small;loud;new;old;good;church;same;different;metal
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,candle,small;new;old;white;red;big;wax;long;short;good
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,carpet,big;new;old;red;good;nice;clean;small;long;same
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,coin,small;old;new;gold;silver;big;round;same;different;valuable
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,crown,big;gold;new;old;beautiful;important;real;same;different;little
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,flag,big;new;old;red;white;blue;same;different;little;national
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,mask,new;old;white;black;big;small;scary;same;different;nice
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,necklace,new;old;gold;silver;long;beautiful;nice;little;same;different
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,painting,new;old;beautiful;big;good;nice;small;same;different;colorful
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,ring,new;old;gold;silver;small;big;beautiful;same;different;important
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,statue,big;new;old;white;stone;beautiful;good;small;same;different
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Cultural Artifacts,vase,big;new;old;glass;beautiful;small;same;different;nice;red
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,cloud,white;big;small;grey;dark;new;same;different;many;high
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,earthquake,big;strong;new;old;bad;much;real;hard;same;different
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,fog,big;much;thick;white;bad;new;old;same;different;little
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,lightning,big;strong;fast;new;old;bright;bad;same;different;good
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,rain,big;much;hard;new;old;cold;strong;little;same;different
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,rainbow,big;new;beautiful;colorful;bright;good;same;different;little;old
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,snow,white;much;new;old;cold;big;little;soft;same;different
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,storm,big;strong;bad;new;old;much;same;different;hard;long
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,thunder,big;loud;strong;bad;new;old;much;same;different;little
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,tide,big;high;low;new;old;strong;much;same;different;little
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,volcano,big;hot;new;old;active;strong;much;same;different;little
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Environmental Phenomena,wind,big;strong;cold;new;old;fast;much;same;different;little
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Food Items,apple,red;green;big;new;good;sweet;small;old;same;different
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Food Items,banana,yellow;big;new;good;sweet;small;old;same;different;long
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Food Items,beef,good;big;new;raw;cooked;old;same;different;hard;nice
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Food Items,bread,new;good;white;brown;old;big;small;fresh;same;different
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Food Items,broccoli,green;new;good;fresh;big;small;old;same;different;nice
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Food Items,cheese,new;good;white;yellow;old;big;small;hard;same;different
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Food Items,chicken,good;new;fried;cooked;small;big;same;different;old;nice
gemini-2.0-flash,think-in-native,2.0,PL # Polish,B1,most frequent,Food Items,egg,new;good;white;big;small;fresh;same;different;old;nice
