Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,anger,big;bad;hot;new;true;quick;sad;strong;other;same
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,courage,real;much;true;good;strong;great;important;other;new;hard
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,fear,big;bad;great;much;new;same;small;true;other;first
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,freedom,big;good;real;much;new;other;first;same;important;true
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,happiness,true;real;big;good;important;great;much;new;other;first
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,hate,big;bad;much;true;real;new;strong;same;other;hard
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,honesty,good;real;important;much;new;other;first;same;true;great
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,justice,big;true;real;much;new;good;important;other;first;great
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,knowledge,big;much;important;good;new;real;true;other;great;same
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,love,big;much;good;new;true;real;great;important;other;same
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,peace,good;much;new;important;big;true;real;great;other;first
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Abstract Concepts,wisdom,big;good;new;much;important;real;true;other;same;great
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;good;metal;round;gold;church;important
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,candle,small;big;white;new;good;wax;round;tall;old;yellow
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,carpet,big;new;good;old;red;small;long;short;nice;beautiful
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,coin,gold;small;old;new;big;metal;silver;round;other;same
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,crown,gold;big;old;new;important;other;small;good;true;same
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,flag,big;new;red;white;good;small;old;other;first;true
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,mask,big;small;new;good;white;black;red;old;other;first
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,necklace,gold;new;good;beautiful;silver;long;short;other;same;important
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,painting,big;new;old;good;beautiful;small;other;same;important;first
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,ring,gold;small;big;new;old;good;silver;other;same;round
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,statue,big;new;old;good;small;stone;white;tall;other;beautiful
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Cultural Artifacts,vase,big;small;new;old;beautiful;glass;good;other;white;red
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Environmental Phenomena,cloud,big;white;gray;small;new;dark;black;other;good;round
gemini-2.0-flash,think-in-native,2.0,AR # Arabic,B1,most frequent,Environmental Phenomena,earthquake,big;strong;new;great;important;bad;other;first;same;much
