Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,anger,big;bad;hot;hard;sad;true;long;new;important;public
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,courage,big;new;strong;good;true;long;hard;important;young;public
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,fear,big;bad;hot;hard;long;new;young;old;public;personal
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,freedom,big;new;true;important;long;good;public;personal;national;political
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,happiness,big;good;new;true;long;important;young;personal;family;social
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,hate,big;bad;new;strong;long;hard;old;important;public;personal
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,honesty,big;good;new;true;important;public;personal;professional;moral;strong
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,justice,big;new;true;important;long;hard;public;personal;social;legal
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,knowledge,big;good;new;true;important;long;hard;public;personal;general
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,love,big;good;new;true;long;important;young;personal;family;old
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,peace,big;new;true;long;good;important;public;national;international;world
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Abstract Concepts,wisdom,big;new;good;old;true;important;public;personal;moral;strong
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,bell,big;small;old;new;loud;metal;church;school;long;important
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,candle,small;new;white;old;long;short;big;colorful;wax;bright
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,carpet,big;new;old;colorful;long;soft;hard;good;cheap;expensive
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,coin,small;old;new;metal;gold;silver;big;cheap;expensive;round
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,crown,big;gold;new;old;important;expensive;royal;small;beautiful;silver
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,flag,big;small;new;old;national;red;white;blue;long;important
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,mask,big;small;new;old;white;black;colorful;strange;important;simple
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,necklace,long;short;gold;silver;new;old;beautiful;big;small;expensive
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,painting,big;small;old;new;beautiful;good;bad;colorful;important;abstract
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,ring,small;gold;silver;new;old;important;cheap;expensive;beautiful;big
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,statue,big;small;old;new;white;stone;important;famous;metal;beautiful
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Cultural Artifacts,vase,big;small;new;old;glass;ceramic;beautiful;white;colorful;simple
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,cloud,big;small;white;grey;dark;new;old;high;low;long
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,earthquake,big;strong;bad;new;old;long;hard;important;public;recent
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,fog,big;thick;white;grey;new;old;bad;low;cold;long
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,lightning,big;strong;fast;new;old;bright;white;dangerous;yellow;long
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,rain,big;small;hard;new;old;long;cold;hot;bad;good
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,rainbow,big;bright;new;colorful;beautiful;good;long;high;thin;real
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,snow,big;small;white;new;old;long;cold;soft;hard;light
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,storm,big;bad;strong;long;new;old;dark;dangerous;hard;hot
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,thunder,big;loud;new;old;strong;bad;good;long;hard;far
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,tide,high;low;big;small;new;old;strong;good;bad;long
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,volcano,big;high;hot;new;old;active;dangerous;important;far;long
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Environmental Phenomena,wind,big;strong;cold;hot;new;old;long;hard;bad;good
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,apple,red;green;small;big;new;good;old;sweet;sour;fresh
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,banana,yellow;small;big;new;old;good;sweet;fresh;long;short
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,beef,big;red;new;old;good;bad;hard;soft;cheap;expensive
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,bread,big;small;new;old;white;brown;good;hard;soft;fresh
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,broccoli,green;small;big;new;good;bad;fresh;hard;soft;important
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,cheese,big;small;new;old;yellow;white;hard;soft;good;bad
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,chicken,big;small;new;old;good;bad;white;hard;soft;cheap
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,egg,small;big;new;old;white;brown;good;hard;soft;cheap
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,fish,big;small;new;old;good;bad;fresh;salty;long;important
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,pasta,long;short;small;big;new;old;good;white;yellow;dry
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,rice,small;white;new;old;good;cheap;expensive;long;dry;big
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Food Items,soup,hot;cold;new;good;bad;big;small;long;cheap;delicious
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,artist,big;new;young;old;famous;good;bad;important;public;personal
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,athlete,big;new;young;old;good;bad;famous;important;public;professional
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,chef,big;new;young;old;good;bad;famous;important;professional;public
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,doctor,good;new;young;old;big;important;public;private;family;personal
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,engineer,big;new;young;old;good;important;public;private;civil;electrical
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,farmer,big;small;new;old;good;hard;important;local;young;public
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,lawyer,good;new;young;old;big;important;public;private;family;criminal
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,musician,big;new;young;old;good;bad;famous;important;public;local
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,scientist,big;new;young;old;good;important;public;private;hard;long
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,soldier,big;young;new;old;good;bad;strong;important;public;private
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,teacher,good;new;young;old;big;important;public;private;family;high
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Human Roles,writer,good;new;young;old;big;famous;important;public;local;long
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,book,big;new;old;good;bad;long;short;important;public;personal
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,bridge,big;new;old;long;high;short;important;public;private;famous
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,drums,big;small;new;old;loud;hard;good;bad;important;musical
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,earth,big;round;new;old;good;hard;soft;important;public;private
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,flute,long;short;small;new;old;good;wooden;important;musical;cheap
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,key,small;new;old;important;metal;big;good;bad;public;private
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,knife,big;small;new;old;sharp;metal;good;bad;important;dangerous
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,lock,small;new;old;metal;big;important;public;private;good;hard
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,moon,big;small;new;old;white;round;high;far;full;half
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,pen,small;new;old;long;short;blue;black;red;cheap;important
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,sun,big;hot;new;old;yellow;bright;good;far;important;public
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Inanimate Objects,sword,big;long;sharp;new;old;metal;good;bad;important;dangerous
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,cat,small;big;new;old;black;white;good;bad;long;short
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,dog,big;small;new;old;black;white;good;bad;long;short
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,dolphin,big;small;new;old;grey;good;bad;fast;long;important
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,elephant,big;grey;new;old;good;strong;important;African;Asian;long
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,hamster,small;new;young;old;good;bad;long;short;big;brown
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,monkey,small;big;new;old;brown;good;bad;long;short;important
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,mouse,small;grey;new;old;good;bad;long;short;wild;city
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,peacock,big;beautiful;new;old;colorful;good;important;wild;free;green
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,rabbit,small;big;new;old;white;grey;good;bad;wild;long
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,shark,big;new;old;dangerous;grey;good;bad;long;important;deep
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,snake,long;small;new;old;green;dangerous;good;bad;wild;important
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Neutral Animals,whale,big;new;old;blue;grey;good;bad;long;important;deep
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,city,big;new;old;good;bad;important;public;private;small;long
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,desert,big;hot;dry;new;old;sandy;important;long;far;dangerous
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,forest,big;green;new;old;dark;good;bad;important;public;private
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,island,big;small;new;old;green;beautiful;important;public;private;far
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,lake,big;small;new;old;deep;clean;dirty;good;important;blue
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,mountain,big;high;new;old;green;brown;important;public;far;cold
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,ocean,big;blue;new;old;deep;salty;important;public;far;dangerous
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,plain,big;new;old;flat;green;important;public;long;far;wild
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,plateau,big;new;old;high;flat;important;far;long;public;desert
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,river,big;long;new;old;deep;fast;clean;dirty;important;public
gemini-2.0-flash,think-in-native,2.0,JA # Japanese,B1,most frequent,Places,valley,big;small;new;old;green;deep;important;long;beautiful;quiet
