Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,anger,bad;big;hot;much;strong;very;real;true;new;other
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,courage,big;good;much;real;true;strong;little;important;new;other
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,fear,big;bad;much;strong;real;little;true;important;other;new
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,freedom,big;good;much;important;real;new;other;political;true;more
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,happiness,big;good;much;real;true;new;important;other;more;very
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,hate,big;much;strong;real;other;very;new;important;true;more
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,honesty,big;good;real;much;true;important;other;new;very;more
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,justice,big;good;real;important;true;new;social;other;fair;very
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,knowledge,big;good;much;important;real;new;other;more;true;very
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,love,big;good;much;real;true;new;first;other;more;very
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,peace,big;good;much;real;important;new;other;more;true;lasting
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Abstract Concepts,wisdom,big;good;much;important;real;old;true;new;other;great
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,bell,big;small;new;old;church;good;loud;school;other;important
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,candle,big;small;new;old;white;red;long;other;wax;good
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,carpet,big;new;old;red;good;long;small;other;nice;clean
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,coin,big;small;new;old;gold;silver;real;important;other;different
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,crown,big;gold;important;new;old;small;silver;other;beautiful;real
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,flag,big;small;new;old;red;white;blue;national;important;other
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,mask,big;small;new;old;black;white;other;different;strange;funny
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,necklace,big;small;new;old;gold;silver;beautiful;long;other;important
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,painting,big;new;old;beautiful;good;important;small;other;nice;red
gemini-2.0-flash,think-in-native,2.0,HI # Hindi,B1,most frequent,Cultural Artifacts,ring,big;small;new;old;gold;silver;beautiful;other;important;different
