Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,anger,big;bad;strong;hard;hot;good;real;same;more;like
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,courage,big;good;real;hard;strong;new;same;first;last;much
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,fear,big;bad;much;little;real;new;hard;same;more;like
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,freedom,good;much;new;big;real;more;same;hard;like;own
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,happiness,big;good;much;real;more;hard;same;like;new;long
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,hate,big;bad;much;strong;real;more;same;hard;like;new
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,honesty,good;real;much;more;big;new;same;hard;like;best
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,justice,good;real;big;much;new;hard;more;same;like;last
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,knowledge,good;big;much;more;new;real;hard;same;like;first
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,love,big;good;much;real;new;more;same;hard;like;strong
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,peace,good;big;new;much;real;long;hard;more;same;like
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Abstract Concepts,wisdom,big;good;much;more;real;new;hard;same;like;old
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,bell,big;old;small;good;new;same;first;last;long;loud
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,candle,big;small;old;white;new;good;long;hot;same;more
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,carpet,big;new;old;good;red;blue;same;nice;small;long
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,coin,old;new;small;gold;big;good;same;more;first;last
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,crown,gold;big;new;old;good;same;real;first;last;important
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,flag,big;red;white;new;old;same;good;first;last;more
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,mask,new;big;old;white;small;good;black;same;first;more
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,necklace,gold;new;good;small;big;same;more;nice;long;old
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,painting,good;big;new;old;same;more;nice;first;last;different
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,ring,gold;small;new;old;big;good;same;more;first;last
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,statue,big;new;old;good;white;same;more;first;last;important
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Cultural Artifacts,vase,big;new;old;good;same;more;nice;small;first;last
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,cloud,big;white;gray;black;new;good;same;more;long;small
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,earthquake,big;strong;bad;new;same;more;first;last;long;hard
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,fog,big;much;gray;new;old;same;more;hard;like;first
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,lightning,big;strong;bad;good;same;more;first;last;fast;hot
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,rain,big;much;new;same;more;long;hard;good;small;bad
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,rainbow,big;good;new;same;more;nice;first;last;beautiful;bright
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,snow,big;white;much;new;same;more;good;cold;hard;like
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,storm,big;strong;bad;new;same;more;long;hard;good;first
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,thunder,big;strong;bad;good;same;more;first;last;loud;long
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,tide,big;high;low;new;good;same;more;first;last;much
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,volcano,big;hot;strong;new;same;more;first;last;hard;bad
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Environmental Phenomena,wind,big;strong;cold;hot;good;same;more;hard;like;new
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Food Items,apple,red;green;good;new;big;small;sweet;same;more;first
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Food Items,banana,yellow;big;small;new;good;same;more;first;last;nice
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Food Items,beef,good;red;big;new;same;more;first;last;hard;soft
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Food Items,bread,good;new;white;big;small;same;more;first;last;brown
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Food Items,broccoli,green;new;good;big;small;same;more;first;last;healthy
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Food Items,cheese,good;yellow;white;new;old;big;small;same;more;first
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Food Items,chicken,good;new;big;small;same;more;first;last;white;brown
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Food Items,egg,big;small;white;new;good;same;more;first;last;hard
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Food Items,fish,big;small;new;good;same;more;first;last;nice;long
gemini-2.0-flash,think-in-native,2.0,FA # Persian,B1,most frequent,Food Items,pasta,good;new;big;small;same;more;first;last;nice;yellow
