Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,anger,big;bad;long;hot;true;red;now;fast;hard;new
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,courage,big;good;true;strong;new;real;much;same;hot;small
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,fear,big;much;new;bad;long;old;true;real;hard;good
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,freedom,good;big;new;real;true;same;much;little;hot;long
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,happiness,big;good;true;real;new;same;long;much;strong;little
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,hate,big;bad;much;real;long;true;strong;hot;new;hard
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,honesty,good;big;real;true;much;same;long;hard;hot;strong
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,justice,big;good;true;new;hard;real;long;much;same;strong
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,knowledge,good;big;much;new;real;true;long;hard;strong;same
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,love,big;good;true;new;real;much;long;hard;strong;same
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,peace,good;big;long;new;real;true;much;hard;hot;strong
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Abstract Concepts,wisdom,big;good;real;true;long;hard;much;new;strong;old
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,bell,big;good;new;little;old;long;hard;true;same;small
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,candle,white;small;new;long;old;good;big;true;hot;same
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,carpet,big;good;new;old;long;red;small;same;hard;true
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,coin,new;old;good;little;big;real;hard;true;same;round
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,crown,big;good;new;gold;real;long;old;same;hard;true
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,flag,big;new;old;long;good;red;true;white;small;same
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,mask,new;big;black;small;white;good;real;long;same;hard
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,necklace,new;gold;long;good;big;small;real;same;old;hard
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,painting,good;new;old;big;long;real;small;same;hard;white
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,ring,new;gold;good;big;small;real;same;long;hard;true
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,statue,big;good;new;old;real;hard;same;long;small;white
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Cultural Artifacts,vase,new;big;old;good;small;long;white;red;same;hard
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,cloud,white;big;new;long;small;dark;black;good;same;gray
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,earthquake,big;new;strong;long;real;bad;same;hard;much;little
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,fog,big;thick;new;long;cold;real;white;gray;same;small
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,lightning,big;fast;strong;new;real;white;same;long;hot;good
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,rain,big;long;hard;new;cold;good;little;strong;same;real
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,rainbow,big;good;new;long;beautiful;true;bright;same;little;real
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,snow,white;cold;new;big;little;long;good;real;hard;same
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,storm,big;bad;new;strong;long;hard;true;same;hot;black
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,thunder,big;loud;strong;new;hard;long;same;real;much;good
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,tide,big;high;new;low;long;strong;same;good;little;real
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,volcano,big;hot;new;old;real;strong;same;long;little;bad
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Environmental Phenomena,wind,big;cold;strong;new;long;hard;hot;same;good;real
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Food Items,apple,red;green;good;big;new;small;long;same;sweet;real
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Food Items,banana,yellow;good;big;new;small;long;sweet;real;same;true
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Food Items,beef,good;new;big;red;long;hard;real;same;much;cheap
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Food Items,bread,good;new;big;long;white;hard;brown;real;same;much
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Food Items,broccoli,green;good;new;big;long;small;same;real;true;much
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Food Items,cheese,good;new;big;old;long;white;hard;real;yellow;same
gemini-2.0-flash,think-in-native,2.0,GA # Irish,B1,most frequent,Food Items,chicken,good;new;big;long;white;small;real;same;much;hot
