Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
cloud,Environmental Phenomena,AR # Arabic,BN # Bengali,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;soft;high;low;thick
cloud,Environmental Phenomena,AR # Arabic,DE # German,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,big;small;white;dark;gray;high;low;soft;light;thick
cloud,Environmental Phenomena,AR # Arabic,ES # Spanish,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,big;small;white;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,FA # Persian,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;light;gray;soft;high;low;thick
cloud,Environmental Phenomena,AR # Arabic,FR # French,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,big;small;white;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,GA # Irish,0.0030286908,white;big;small;dark;gray;light;high;low;soft;thick,big;small;white;dark;grey;soft;high;low;light;thick
cloud,Environmental Phenomena,AR # Arabic,HE # Hebrew,0.00759089,white;big;small;dark;gray;light;high;low;soft;thick,big;small;white;dark;gray;heavy;light;high;low;soft
cloud,Environmental Phenomena,AR # Arabic,HI # Hindi,0.01753658,white;big;small;dark;gray;light;high;low;soft;thick,big;small;white;dark;gray;black;light;high;low;soft
cloud,Environmental Phenomena,AR # Arabic,IT # Italian,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,JA # Japanese,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,KO # Korean,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;soft;high;low;thick
cloud,Environmental Phenomena,AR # Arabic,LV # Latvian,0.0030286908,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;grey;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,PL # Polish,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,big;small;white;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,PS # Pashto,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,PT # Portuguese,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,big;small;white;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,RU # Russian,0.0030286908,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;grey;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,SQ # Albanian,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,SW # Swahili,0.015055418,white;big;small;dark;gray;light;high;low;soft;thick,big;small;white;dark;gray;black;high;low;thick;soft
cloud,Environmental Phenomena,AR # Arabic,TH # Thai,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,TR # Turkish,0.01753658,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;black;light;high;low;soft
cloud,Environmental Phenomena,AR # Arabic,UR # Urdu,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,VI # Vietnamese,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;high;low;soft;thick
cloud,Environmental Phenomena,AR # Arabic,ZH # Mandarin,-1.1920929e-07,white;big;small;dark;gray;light;high;low;soft;thick,white;big;small;dark;gray;light;high;low;soft;thick
