Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Cultural Artifacts,bell,C1,most frequent,big;small;old;new;golden;silver;loud;clear;church;school,big;small;old;new;golden;silver;loud;heavy;church;round,big;church;golden;loud;new;old;silver;small,clear;school,heavy;round,0.03695400059223175,0.33333333333333337
AR # Arabic,BN # Bengali,Cultural Artifacts,candle,C1,most frequent,small;big;white;red;new;old;burning;scented;long;short,small;white;red;long;short;new;old;burning;scented;thin,burning;long;new;old;red;scented;short;small;white,big,thin,0.01656699925661087,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,carpet,C1,most frequent,big;small;old;new;red;blue;green;soft;thick;clean,red;big;small;old;new;soft;thick;thin;clean;dirty,big;clean;new;old;red;small;soft;thick,blue;green,dirty;thin,0.04020899906754494,0.33333333333333337
AR # Arabic,BN # Bengali,Cultural Artifacts,coin,C1,most frequent,old;new;small;big;gold;silver;round;rare;ancient;shiny,old;new;small;big;gold;silver;round;rare;ancient;shiny,ancient;big;gold;new;old;rare;round;shiny;silver;small,,,0.0,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,crown,C1,most frequent,golden;silver;old;new;royal;big;small;beautiful;heavy;rich,golden;royal;old;new;big;small;beautiful;heavy;silver;ancient,beautiful;big;golden;heavy;new;old;royal;silver;small,rich,ancient,0.01607999950647354,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,flag,C1,most frequent,national;red;blue;white;green;big;small;old;new;colorful,national;red;white;blue;big;small;old;new;green;colorful,big;blue;colorful;green;national;new;old;red;small;white,,,0.0,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,mask,C1,most frequent,old;new;white;black;red;golden;scary;beautiful;small;big,white;black;red;old;new;big;small;golden;scary;colorful,big;black;golden;new;old;red;scary;small;white,beautiful,colorful,0.014120999723672867,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,necklace,C1,most frequent,golden;silver;old;new;beautiful;long;short;big;small;colorful,golden;silver;beautiful;old;new;long;short;big;small;colorful,beautiful;big;colorful;golden;long;new;old;short;silver;small,,,0.0,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,painting,C1,most frequent,old;new;big;small;beautiful;famous;colorful;modern;classic;simple,old;new;beautiful;big;small;famous;colorful;modern;classic;simple,beautiful;big;classic;colorful;famous;modern;new;old;simple;small,,,0.0,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,ring,C1,most frequent,golden;silver;old;new;big;small;beautiful;wedding;simple;shiny,golden;silver;small;big;old;new;beautiful;round;wedding;shiny,beautiful;big;golden;new;old;shiny;silver;small;wedding,simple,round,0.021762000396847725,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,statue,C1,most frequent,big;small;old;new;golden;silver;famous;beautiful;stone;bronze,big;small;old;new;golden;silver;stone;famous;ancient;beautiful,beautiful;big;famous;golden;new;old;silver;small;stone,bronze,ancient,0.015565999783575535,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,vase,C1,most frequent,big;small;old;new;beautiful;white;blue;red;glass;ceramic,big;small;old;new;beautiful;white;blue;colorful;round;broken,beautiful;big;blue;new;old;small;white,ceramic;glass;red,broken;colorful;round,0.04636299982666969,0.46153846153846156
AR # Arabic,DE # German,Cultural Artifacts,bell,C1,most frequent,big;small;old;new;golden;silver;loud;clear;church;school,big;small;old;new;golden;silver;loud;clear;church;round,big;church;clear;golden;loud;new;old;silver;small,school,round,0.020723000168800354,0.18181818181818177
AR # Arabic,DE # German,Cultural Artifacts,candle,C1,most frequent,small;big;white;red;new;old;burning;scented;long;short,small;big;white;red;long;short;new;old;burning;scented,big;burning;long;new;old;red;scented;short;small;white,,,0.0,0.0
