Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,anger,deep;intense;suppressed;righteous;cold;burning;uncontrollable;sudden;simmering;misplaced
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,courage,great;unwavering;quiet;moral;true;blind;fierce;remarkable;displayed;inner
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,fear,deep;irrational;paralyzing;overwhelming;consuming;mortal;primal;suppressed;lingering;nameless
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,freedom,personal;economic;political;guaranteed;fundamental;hard-won;basic;religious;limited;illusory
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,happiness,pure;simple;unexpected;genuine;infectious;quiet;lasting;fleeting;inner;complete
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,hate,blind;irrational;consuming;deep-seated;intense;abiding;raw;bitter;visceral;political
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,honesty,brutal;complete;refreshing;essential;unquestionable;perceived;demonstrated;underlying;fundamental;painful
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,justice,social;criminal;equal;fair;blind;swift;restorative;rough;delayed;ultimate
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,knowledge,vast;extensive;practical;specialized;acquired;tacit;empirical;theoretical;profound;esoteric
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,love,unconditional;true;first;romantic;passionate;selfless;familial;deep;enduring;requited
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,peace,lasting;world;fragile;inner;uneasy;relative;negotiated;cold;temporary;complete
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Abstract Concepts,wisdom,practical;ancient;accumulated;acquired;spiritual;collective;conventional;inner;remarkable;demonstrated
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,bell,church;school;hand;brass;dinner;warning;bronze;silver;old;electric
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,candle,scented;beeswax;dripless;decorative;emergency;votive;festive;tall;short;flickering
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,carpet,oriental;Persian;wool;shag;thick;patterned;handmade;new;old;red
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,coin,gold;silver;rare;valuable;collectible;ancient;foreign;minted;commemorative;lucky
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,crown,royal;jeweled;golden;ceremonial;silver;bejeweled;imperial;ancient;historic;ornate
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,flag,national;red;white;blue;waving;tattered;symbolic;iconic;historic;battle
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,mask,surgical;protective;decorative;theatrical;ceremonial;painted;Venetian;frightening;tribal;anonymous
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,necklace,gold;silver;beaded;pearl;diamond;antique;costume;delicate;ornate;broken
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,painting,oil;watercolor;abstract;impressionist;portrait;landscape;famous;valuable;original;framed
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;signet;championship;valuable;antique;simple
gemini-2.0-flash,english-monolingual,1.0,ZH # Mandarin,B1,most frequent,Cultural Artifacts,statue,bronze;marble;stone;monumental;commemorative;ancient;historical;iconic;damaged;modern
