Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,anger,intense;blind;righteous;suppressed;simmering;bitter;cold;controlled;irrational;explosive
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,courage,unwavering;quiet;selfless;remarkable;inner;moral;physical;true;bold;infectious
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,fear,crippling;irrational;overwhelming;primal;abject;deep-seated;consuming;unfounded;paralyzing;mortal
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,freedom,hard-won;fundamental;limited;political;economic;personal;individual;qualified;guaranteed;basic
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,happiness,genuine;fleeting;pure;simple;lasting;infectious;quiet;intense;conditional;unconditional
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,hate,blind;irrational;consuming;intense;deep-seated;unadulterated;pure;abiding;visceral;ingrained
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,honesty,brutal;complete;refreshing;unwavering;simple;implicit;perceived;questionable;relative;admirable
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,justice,blind;social;restorative;retributive;rough;equal;fair;impartial;swift;delayed
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,knowledge,extensive;practical;theoretical;specialized;tacit;esoteric;common;scientific;experiential;intuitive
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,love,unconditional;true;enduring;passionate;familial;romantic;brotherly;platonic;requited;unrequited
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,peace,lasting;fragile;uneasy;inner;world;negotiated;hard-won;temporary;relative;superficial
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,wisdom,ancient;practical;acquired;innate;accumulated;divine;collective;worldly;profound;conventional
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,bell,loud;clear;church;warning;hand;school;brass;silver;tinkling;distant
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,candle,flickering;burning;scented;wax;tall;short;stubby;white;colorful;melting
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,carpet,oriental;Persian;wool;shag;thick;thin;rolled;patterned;worn;threadbare
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,coin,gold;silver;ancient;valuable;commemorative;minted;rare;lucky;foreign;tarnished
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,crown,jeweled;golden;royal;silver;ceremonial;bejeweled;ornate;heavy;ancient;imperial
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,flag,national;waving;tattered;colorful;white;red;blue;flown;battle;rebel
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,mask,theatrical;ceremonial;protective;painted;plastic;rubber;frightening;decorative;surgical;anonymous
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,necklace,pearl;gold;silver;diamond;beaded;delicate;ornate;antique;costume;simple
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,painting,oil;watercolor;abstract;realistic;famous;valuable;landscape;portrait;impressionistic;unfinished
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,ring,diamond;gold;silver;wedding;engagement;signet;plain;ornate;antique;cheap
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,statue,bronze;marble;stone;monumental;imposing;ancient;religious;commemorative;weathered;lifelike
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Cultural Artifacts,vase,glass;ceramic;porcelain;antique;delicate;tall;short;ornate;colorful;cracked
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,cloud,white;dark;grey;fluffy;rain;storm;gathering;ominous;passing;distant
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,earthquake,devastating;powerful;major;minor;aftershock;tremor;seismic;sudden;unexpected;catastrophic
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,fog,thick;dense;heavy;pea-soup;rolling;morning;evening;ground;lingering;lifting
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,lightning,bright;forked;sudden;intense;blinding;distant;sheet;ball;electrical;dangerous
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,rain,heavy;light;gentle;torrential;acid;constant;driving;freezing;intermittent;warm
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,rainbow,colorful;bright;vibrant;faint;double;arched;full;partial;delicate;ethereal
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,snow,heavy;light;fresh;falling;drifting;deep;powdery;wet;melting;crisp
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,storm,severe;electrical;winter;brewing;approaching;passing;violent;tropical;raging;destructive
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,thunder,loud;booming;distant;rolling;deafening;ominous;approaching;echoing;continuous;crashing
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,tide,high;low;incoming;outgoing;spring;neap;strong;receding;rising;powerful
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,volcano,active;dormant;extinct;volcanic;erupting;towering;smoking;dangerous;explosive;geological
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Environmental Phenomena,wind,strong;gusty;gentle;prevailing;howling;biting;easterly;westerly;northern;southern
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Food Items,apple,red;green;ripe;crisp;juicy;sweet;tart;fresh;organic;delicious
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Food Items,banana,yellow;ripe;green;overripe;sweet;Cavendish;small;large;organic;mushy
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Food Items,beef,prime;ground;tender;lean;grass-fed;raw;cooked;aged;marbled;tough
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Food Items,bread,fresh;whole-wheat;white;sourdough;rye;toasted;stale;crusty;sliced;moldy
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Food Items,broccoli,fresh;steamed;raw;cooked;organic;green;tender;floreted;frozen;healthy
gemini-2.0-flash,english-monolingual,1.0,ES # Spanish,B1,most frequent,Food Items,cheese,cheddar;Swiss;hard;soft;aged;sharp;creamy;imported;domestic;processed
