Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,anger,intense;deep;sudden;blind;cold;bitter;quiet;simmering;uncontrollable;righteous
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,courage,great;true;quiet;moral;unwavering;fierce;remarkable;incredible;unexpected;blind
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,fear,great;real;deep;irrational;intense;paralyzing;primal;constant;growing;lurking
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,freedom,true;real;political;individual;economic;personal;limited;basic;new;hard-won
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,happiness,great;true;simple;pure;genuine;fleeting;unexpected;lasting;inner;complete
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,hate,deep;pure;bitter;blind;irrational;burning;intense;consuming;abiding;cold
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,honesty,brutal;complete;unwavering;fundamental;refreshing;unquestionable;basic;earned;intrinsic;assumed
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,justice,social;criminal;economic;restorative;equal;true;blind;rough;swift;ultimate
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,knowledge,great;vast;deep;practical;expert;scientific;tacit;intimate;working;useful
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,love,great;true;deep;pure;unconditional;first;lost;requited;forbidden;lasting
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,peace,lasting;true;uneasy;fragile;world;inner;relative;international;armed;negotiated
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Abstract Concepts,wisdom,great;true;ancient;acquired;practical;intuitive;divine;profound;traditional;collective
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,bell,loud;clear;church;warning;school;silver;brass;bronze;ringing;distant
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,candle,burning;scented;tall;short;beeswax;white;wax;dripping;flickering;votive
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,carpet,oriental;Persian;wool;expensive;colorful;thick;thin;patterned;woven;threadbare
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,coin,gold;silver;rare;ancient;minted;valuable;collectible;copper;lucky;counterfeit
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,crown,golden;jeweled;royal;silver;ceremonial;heavy;glittering;bejeweled;ancient;papal
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,flag,national;waving;red;white;blue;tattered;battle;rebel;confederate;union
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,mask,surgical;painted;theatrical;plastic;decorative;carnival;anonymous;Halloween;Venetian;oxygen
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;diamond;beaded;long;short;delicate;costume;antique
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,painting,oil;watercolor;abstract;famous;landscape;portrait;impressionist;modern;original;beautiful
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;signet;ruby;platinum;antique;precious
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,statue,bronze;marble;stone;tall;ancient;commemorative;equestrian;classical;neoclassical;religious
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Cultural Artifacts,vase,glass;ceramic;tall;short;porcelain;antique;decorated;empty;broken;crystal
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Environmental Phenomena,cloud,white;grey;dark;rain;storm;passing;fluffy;gathering;ominous;threatening
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Environmental Phenomena,earthquake,strong;powerful;devastating;major;minor;unexpected;recent;seismic;shallow;terrifying
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Environmental Phenomena,fog,thick;dense;heavy;pea;white;rolling;morning;lingering;mysterious;patchy
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;sheet;distant;close;powerful;intense;dangerous;frequent
gemini-2.0-flash,english-monolingual,1.0,HI # Hindi,B1,most frequent,Environmental Phenomena,rain,heavy;light;gentle;hard;cold;warm;constant;pouring;torrential;acid
