Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,anger,deep;blind;seething;suppressed;righteous;uncontrollable;sudden;cold;mounting;simmering
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,courage,great;true;moral;quiet;fierce;unwavering;remarkable;unexpected;extraordinary;newfound
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,fear,deep;great;real;irrational;abject;primal;crippling;paralyzing;nagging;lurking
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,freedom,political;personal;economic;individual;civil;fundamental;hard-won;limited;guaranteed;basic
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,happiness,true;genuine;simple;pure;fleeting;lasting;infectious;inner;profound;childlike
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,hate,blind;deep;intense;irrational;bitter;consuming;visceral;abiding;pathological;seething
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,honesty,brutal;complete;refreshing;painful;open;unwavering;absolute;unquestionable;radical;fundamental
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,justice,social;criminal;restorative;economic;environmental;equal;blind;rough;swift;ultimate
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,knowledge,deep;vast;practical;specialized;expert;empirical;theoretical;scientific;tacit;working
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,love,true;unconditional;romantic;passionate;deep;abiding;enduring;parental;brotherly;selfless
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,peace,lasting;fragile;uneasy;international;domestic;inner;relative;temporary;negotiated;sustained
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Abstract Concepts,wisdom,great;ancient;practical;accumulated;spiritual;conventional;traditional;collective;newfound;enduring
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,bell,loud;clear;silver;brass;church;school;warning;resonant;deep;tinkling
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,candle,white;wax;burning;scented;tall;short;votive;beeswax;flickering;stubby
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,carpet,oriental;Persian;wool;thick;patterned;plush;worn;shag;Axminster;colorful
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,coin,gold;silver;rare;valuable;ancient;minted;commemorative;foreign;lucky;tarnished
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,crown,gold;jeweled;royal;silver;ceremonial;ornate;bejeweled;imposing;ancient;replica
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,flag,national;red;white;blue;waving;tattered;flown;rebel;confederate;symbolic
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,mask,theatrical;Venetian;surgical;oxygen;protective;elaborate;painted;carved;tribal;eerie
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;beaded;diamond;antique;delicate;costume;gemstone;statement
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,painting,oil;watercolor;abstract;impressionist;famous;original;framed;valuable;landscape;portrait
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;antique;signet;simple;ornate;promise
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,statue,bronze;marble;stone;ancient;classical;monumental;commemorative;equestrian;religious;imposing
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Cultural Artifacts,vase,glass;ceramic;porcelain;antique;crystal;decorative;tall;short;painted;ornate
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Environmental Phenomena,cloud,white;dark;grey;puffy;rain;thunder;gathering;storm;looming;scattered
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Environmental Phenomena,earthquake,major;powerful;devastating;unexpected;violent;recent;mild;tectonic;seismic;catastrophic
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Environmental Phenomena,fog,thick;dense;heavy;pea-soup;patchy;rolling;lifting;mysterious;eerie;coastal
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Environmental Phenomena,lightning,bright;forked;jagged;sudden;intense;powerful;sheet;distant;summer;unexpected
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Environmental Phenomena,rain,heavy;light;steady;torrential;gentle;acid;unexpected;constant;driving;cold
gemini-2.0-flash,english-monolingual,1.0,UR # Urdu,B1,most frequent,Environmental Phenomena,rainbow,colorful;bright;vibrant;arched;double;faint;ephemeral;pastel;complete;partial
