Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,anger,strong;deep;red;hot;wild;dark;heavy;bitter;quick;fierce
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,courage,brave;bold;big;true;great;real;pure;strong;hard;deep
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,fear,cold;dark;big;deep;strong;bad;heavy;fast;sharp;hidden
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,freedom,true;full;great;pure;open;wide;real;sweet;strong;bright
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,happiness,bright;warm;big;pure;true;sweet;light;great;soft;real
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,hate,strong;deep;dark;cold;bitter;heavy;bad;sharp;wild;fierce
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,honesty,true;pure;clear;real;good;strong;open;bright;fair;simple
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,justice,fair;true;strong;clear;real;good;pure;hard;right;honest
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,knowledge,deep;wide;great;big;useful;clear;true;strong;real;important
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,love,true;deep;sweet;warm;strong;pure;real;soft;big;bright
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,peace,calm;quiet;soft;pure;true;warm;light;real;sweet;gentle
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Abstract Concepts,wisdom,deep;true;great;old;clear;strong;real;pure;quiet;bright
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,bell,loud;clear;small;old;shiny;heavy;golden;bright;round;silver
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,candle,bright;warm;small;white;soft;tall;old;red;burning;quiet
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,carpet,soft;warm;colorful;big;thick;old;red;clean;heavy;nice
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,coin,old;small;shiny;round;silver;golden;heavy;rare;dirty;cold
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,crown,golden;heavy;shiny;royal;old;beautiful;big;rich;bright;strong
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,flag,colorful;big;national;old;bright;waving;red;white;blue;proud
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,mask,dark;scary;funny;old;colorful;strange;black;heavy;wooden;hidden
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,necklace,shiny;beautiful;long;golden;silver;expensive;old;small;light;pretty
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,painting,beautiful;old;colorful;big;famous;dark;bright;expensive;nice;real
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,ring,small;shiny;golden;silver;beautiful;expensive;old;round;pretty;light
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,statue,old;big;tall;heavy;stone;beautiful;famous;white;cold;strong
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Cultural Artifacts,vase,tall;beautiful;old;fragile;colorful;small;glass;expensive;white;pretty
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,cloud,white;soft;big;gray;high;fluffy;dark;light;round;moving
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,earthquake,strong;scary;big;dangerous;sudden;loud;bad;deep;heavy;terrible
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,fog,thick;cold;gray;heavy;wet;dark;mysterious;light;silent;slow
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,lightning,bright;fast;loud;scary;white;strong;dangerous;sharp;hot;wild
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,rain,heavy;cold;wet;light;soft;strong;gray;fast;long;dark
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,rainbow,colorful;bright;beautiful;rare;big;magic;clear;light;happy;pretty
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,snow,white;cold;soft;light;heavy;beautiful;quiet;thick;wet;bright
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,storm,strong;loud;dark;scary;big;dangerous;wild;wet;gray;heavy
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,thunder,loud;deep;scary;strong;dark;sudden;heavy;sharp;wild;fast
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,tide,high;low;strong;fast;dangerous;big;wet;cold;wild;dark
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,volcano,hot;dangerous;big;active;red;dark;scary;old;tall;strong
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Environmental Phenomena,wind,strong;cold;fast;light;warm;loud;soft;wild;fresh;heavy
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,apple,red;sweet;fresh;round;juicy;green;small;hard;tasty;ripe
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,banana,yellow;sweet;long;soft;fresh;ripe;tasty;small;curved;healthy
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,beef,red;fresh;tasty;juicy;expensive;thick;soft;cooked;raw;strong
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,bread,soft;fresh;warm;brown;white;tasty;hard;small;round;old
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,broccoli,green;healthy;fresh;small;tasty;hard;raw;cooked;light;bitter
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,cheese,yellow;tasty;soft;hard;white;strong;creamy;fresh;old;smelly
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,chicken,tasty;white;fresh;juicy;cooked;raw;soft;small;fat;tender
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,egg,white;small;fresh;round;hard;soft;yellow;cooked;raw;fragile
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,fish,fresh;tasty;small;big;silver;raw;cooked;wet;cold;smelly
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,pasta,tasty;soft;yellow;long;fresh;cooked;hot;simple;Italian;dry
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,rice,white;tasty;soft;small;fresh;cooked;hot;simple;light;healthy
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Food Items,soup,hot;tasty;warm;thick;light;fresh;red;green;salty;creamy
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Human Roles,artist,creative;talented;famous;young;old;poor;rich;strange;quiet;passionate
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Human Roles,athlete,strong;fast;fit;young;tall;famous;hard;active;brave;skilled
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Human Roles,chef,skilled;famous;creative;busy;friendly;fat;tall;strict;talented;passionate
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Human Roles,doctor,kind;smart;busy;helpful;old;young;serious;friendly;patient;careful
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Human Roles,engineer,smart;creative;busy;skilled;young;serious;talented;hard;careful;technical
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Human Roles,farmer,hard;strong;old;kind;busy;poor;simple;friendly;tough;patient
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Human Roles,lawyer,smart;serious;busy;rich;strict;young;old;tough;fair;confident
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Human Roles,musician,talented;creative;famous;young;passionate;quiet;loud;cool;skilled;artistic
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Human Roles,scientist,smart;serious;curious;old;young;busy;creative;quiet;patient;clever
grok-3,think-in-native,1.0,PT # Portuguese,B1,most frequent,Human Roles,soldier,brave;strong;tough;young;tall;strict;loyal;hard;serious;proud
