Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,anger,strong;deep;hot;quick;fierce;wild;dark;bitter;sudden;intense
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,courage,great;true;bold;real;amazing;powerful;brave;high;firm;steady
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,fear,big;cold;sharp;heavy;strange;awful;terrible;deep;constant;hidden
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,freedom,full;pure;sweet;new;open;bright;strong;happy;basic;complete
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,happiness,warm;true;simple;great;light;pure;endless;quiet;soft;real
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,hate,strong;dark;cold;deep;bitter;hard;fierce;angry;blind;heavy
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,honesty,clear;true;strong;pure;real;good;open;fair;basic;direct
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,justice,fair;right;strong;true;equal;clear;good;strict;high;honest
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,knowledge,deep;wide;great;useful;clear;strong;basic;new;rich;full
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,love,deep;true;warm;sweet;strong;pure;real;soft;endless;kind
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,peace,calm;quiet;true;deep;sweet;full;warm;strong;gentle;lasting
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,wisdom,deep;great;old;true;clear;strong;quiet;high;rich;powerful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,bell,loud;clear;small;golden;old;shiny;heavy;bright;silver;sweet
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,candle,small;warm;bright;soft;white;long;thin;red;scented;glowing
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,carpet,soft;thick;red;old;big;warm;clean;colorful;heavy;expensive
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,coin,old;small;shiny;silver;gold;round;heavy;rare;dirty;valuable
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,crown,golden;heavy;shiny;royal;old;beautiful;rich;big;jeweled;powerful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,flag,bright;colorful;national;big;old;waving;proud;red;white;torn
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,mask,black;scary;strange;white;funny;old;wooden;painted;heavy;hidden
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,necklace,beautiful;silver;gold;long;shiny;expensive;delicate;red;blue;elegant
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,painting,beautiful;old;colorful;big;famous;dark;bright;small;expensive;realistic
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,ring,gold;silver;shiny;small;beautiful;expensive;round;simple;heavy;elegant
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,statue,tall;old;stone;beautiful;big;heavy;white;famous;broken;ancient
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Cultural Artifacts,vase,tall;thin;beautiful;old;glass;white;red;delicate;expensive;painted
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,cloud,white;fluffy;big;dark;grey;high;soft;heavy;moving;thick
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,earthquake,strong;scary;sudden;powerful;terrible;dangerous;big;violent;destructive;rare
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,fog,thick;cold;grey;heavy;wet;dark;silent;mysterious;dense;early
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,lightning,bright;fast;scary;strong;white;sudden;dangerous;loud;sharp;powerful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,rain,heavy;light;cold;soft;wet;strong;constant;dark;warm;sudden
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,rainbow,bright;colorful;beautiful;rare;big;clear;magical;soft;high;lovely
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,snow,white;cold;soft;heavy;thick;light;beautiful;wet;falling;fresh
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,storm,strong;loud;dark;dangerous;heavy;wild;scary;fast;wet;powerful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,thunder,loud;deep;scary;strong;sudden;heavy;dark;powerful;rolling;distant
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,tide,high;low;strong;fast;dangerous;powerful;rising;falling;cold;wild
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,volcano,active;dangerous;big;hot;tall;dark;powerful;red;scary;sleeping
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Environmental Phenomena,wind,strong;cold;fast;warm;light;wild;soft;heavy;loud;sharp
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,apple,red;green;sweet;fresh;small;round;juicy;hard;ripe;tasty
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,banana,yellow;long;sweet;soft;fresh;small;ripe;curved;healthy;tasty
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,beef,red;fresh;tender;juicy;thick;expensive;raw;cooked;soft;tasty
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,bread,fresh;soft;warm;white;brown;hard;tasty;thick;small;crusty
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,broccoli,green;fresh;healthy;small;hard;bitter;tasty;raw;cooked;thick
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,cheese,yellow;white;soft;hard;tasty;strong;creamy;fresh;old;expensive
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,chicken,white;tender;juicy;fresh;cooked;raw;tasty;small;soft;grilled
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,egg,white;small;fresh;hard;soft;round;yellow;tasty;boiled;broken
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,fish,fresh;small;big;tasty;raw;cooked;silver;wet;cold;healthy
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,pasta,long;short;fresh;tasty;soft;yellow;hot;simple;Italian;cooked
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,rice,white;long;short;tasty;soft;hard;fresh;hot;simple;healthy
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Food Items,soup,hot;tasty;warm;thick;thin;fresh;healthy;red;green;salty
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,artist,creative;famous;young;old;talented;poor;rich;modern;classic;skilled
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,athlete,strong;fast;young;tall;fit;powerful;skilled;famous;tough;active
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,chef,skilled;famous;creative;busy;friendly;young;old;talented;professional;passionate
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,doctor,kind;smart;busy;old;young;helpful;patient;skilled;friendly;serious
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,engineer,smart;skilled;young;creative;busy;talented;serious;modern;practical;innovative
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,farmer,hard-working;kind;old;strong;poor;simple;friendly;busy;tough;patient
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,lawyer,smart;serious;busy;rich;young;old;strict;fair;tough;professional
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,musician,talented;young;famous;creative;passionate;skilled;old;modern;loud;quiet
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,scientist,smart;curious;young;old;serious;famous;patient;creative;busy;innovative
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,soldier,brave;strong;young;tough;serious;loyal;tall;disciplined;proud;fearless
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,teacher,kind;patient;smart;strict;friendly;old;young;helpful;serious;wise
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Human Roles,writer,creative;famous;young;old;talented;quiet;passionate;poor;rich;imaginative
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,book,old;new;thick;thin;interesting;boring;heavy;small;big;expensive
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,bridge,old;long;high;strong;narrow;wide;beautiful;broken;wooden;modern
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,drums,loud;big;heavy;round;old;new;shiny;red;strong;powerful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,earth,round;big;green;blue;old;beautiful;rich;warm;soft;alive
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,flute,small;silver;long;thin;old;shiny;beautiful;wooden;sweet;delicate
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,key,small;silver;old;heavy;shiny;golden;important;rusty;round;useful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,knife,sharp;small;long;heavy;dangerous;shiny;old;rusty;silver;useful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,lock,heavy;old;small;strong;rusty;shiny;black;silver;broken;secure
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,moon,bright;full;round;white;big;beautiful;pale;high;cold;mysterious
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,pen,black;blue;small;cheap;expensive;long;thin;old;new;useful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,sun,bright;hot;big;yellow;warm;high;strong;golden;clear;beautiful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Inanimate Objects,sword,sharp;long;heavy;old;shiny;silver;dangerous;strong;rusty;ancient
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,cat,small;cute;soft;black;white;fluffy;quiet;lazy;fast;friendly
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,dog,big;small;friendly;loyal;brown;black;loud;fast;cute;strong
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,dolphin,friendly;smart;fast;blue;big;playful;smooth;beautiful;wild;graceful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,elephant,big;grey;heavy;strong;slow;tall;old;kind;wild;huge
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,hamster,small;cute;soft;brown;white;tiny;fast;quiet;fluffy;playful
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,monkey,small;funny;fast;brown;wild;clever;loud;active;naughty;cute
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,mouse,small;grey;fast;tiny;quiet;cute;sneaky;soft;little;shy
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,peacock,beautiful;colorful;big;proud;loud;blue;green;rare;shiny;elegant
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,rabbit,small;white;soft;cute;fast;fluffy;quiet;brown;shy;tiny
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,shark,big;dangerous;fast;grey;scary;strong;wild;sharp;cold;fierce
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,snake,long;green;dangerous;fast;thin;scary;black;wild;quiet;slippery
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Neutral Animals,whale,big;blue;huge;heavy;slow;kind;deep;wild;beautiful;rare
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Places,city,big;busy;loud;modern;old;crowded;beautiful;dirty;bright;noisy
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Places,desert,hot;dry;big;empty;sandy;yellow;harsh;lonely;dangerous;vast
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Places,forest,green;big;dark;thick;wild;quiet;old;deep;beautiful;dense
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Places,island,small;beautiful;green;remote;tropical;quiet;blue;lonely;warm;wild
grok-3,think-in-native,1.0,IT # Italian,B1,most frequent,Places,lake,blue;clear;big;deep;cold;calm;beautiful;quiet;still;fresh
