Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Time Concepts,century,C2,most frequent,last;new;old;past;present;next;great;long;short;modern,new;old;last;past;present;next;early;late;modern;golden,last;modern;new;next;old;past;present,great;long;short,early;golden;late,0.054370999336242676,0.46153846153846156
AR # Arabic,BN # Bengali,Time Concepts,day,C2,most frequent,new;old;long;short;hot;cold;sunny;rainy;busy;quiet,new;old;long;short;hot;cold;sunny;rainy;busy;bright,busy;cold;hot;long;new;old;rainy;short;sunny,quiet,bright,0.020369000732898712,0.18181818181818177
AR # Arabic,BN # Bengali,Time Concepts,evening,C2,most frequent,quiet;long;short;cool;warm;dark;late;early;beautiful;peaceful,early;late;quiet;long;short;warm;cool;dark;peaceful;beautiful,beautiful;cool;dark;early;late;long;peaceful;quiet;short;warm,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,hour,C2,most frequent,long;short;late;early;busy;quiet;last;next;full;free,long;short;late;early;busy;quiet;last;next;final;free,busy;early;free;last;late;long;next;quiet;short,full,final,0.010418999940156937,0.18181818181818177
AR # Arabic,BN # Bengali,Time Concepts,minute,C2,most frequent,last;next;long;short;free;busy;early;late;quiet;full,last;next;short;long;final;free;busy;quiet;early;late,busy;early;free;last;late;long;next;quiet;short,full,final,0.010418999940156937,0.18181818181818177
AR # Arabic,BN # Bengali,Time Concepts,month,C2,most frequent,last;next;new;old;long;short;busy;quiet;cold;hot,last;next;new;old;first;final;long;short;busy;quiet,busy;last;long;new;next;old;quiet;short,cold;hot,final;first,0.046254999935626984,0.33333333333333337
AR # Arabic,BN # Bengali,Time Concepts,morning,C2,most frequent,early;late;quiet;busy;cold;warm;new;beautiful;fresh;bright,early;late;quiet;new;cold;warm;bright;busy;fresh;beautiful,beautiful;bright;busy;cold;early;fresh;late;new;quiet;warm,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,night,C2,most frequent,dark;long;short;quiet;cold;warm;late;early;beautiful;peaceful,long;short;dark;quiet;cold;warm;late;early;peaceful;beautiful,beautiful;cold;dark;early;late;long;peaceful;quiet;short;warm,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,season,C2,most frequent,new;old;long;short;hot;cold;dry;wet;busy;quiet,new;old;long;short;dry;wet;hot;cold;busy;quiet,busy;cold;dry;hot;long;new;old;quiet;short;wet,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,second,C2,most frequent,last;next;long;short;free;busy;early;late;quiet;full,last;next;short;long;final;free;busy;quiet;early;late,busy;early;free;last;late;long;next;quiet;short,full,final,0.010418999940156937,0.18181818181818177
