Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Food Items,apple,C1,most frequent,red;green;big;small;sweet;fresh;juicy;ripe;round;crisp,red;green;big;small;sweet;fresh;ripe;juicy;round;crisp,big;crisp;fresh;green;juicy;red;ripe;round;small;sweet,,,0.0,0.0
AR # Arabic,BN # Bengali,Food Items,banana,C1,most frequent,yellow;ripe;green;big;small;sweet;fresh;soft;long;curved,yellow;ripe;green;big;small;sweet;fresh;soft;long;curved,big;curved;fresh;green;long;ripe;small;soft;sweet;yellow,,,0.0,0.0
AR # Arabic,BN # Bengali,Food Items,beef,C1,most frequent,fresh;cooked;raw;red;tender;lean;juicy;ground;grilled;roasted,fresh;cooked;raw;tender;spicy;hot;cold;grilled;roasted;juicy,cooked;fresh;grilled;juicy;raw;roasted;tender,ground;lean;red,cold;hot;spicy,0.06089299917221069,0.46153846153846156
AR # Arabic,BN # Bengali,Food Items,bread,C1,most frequent,fresh;white;brown;soft;hard;warm;new;old;sliced;homemade,fresh;white;brown;soft;hard;warm;hot;sliced;homemade;sweet,brown;fresh;hard;homemade;sliced;soft;warm;white,new;old,hot;sweet,0.04789799824357033,0.33333333333333337
AR # Arabic,BN # Bengali,Food Items,broccoli,C1,most frequent,green;fresh;cooked;raw;small;big;healthy;soft;hard;steamed,green;fresh;cooked;raw;small;big;healthy;soft;hard;steamed,big;cooked;fresh;green;hard;healthy;raw;small;soft;steamed,,,0.0,0.0
AR # Arabic,BN # Bengali,Food Items,cheese,C1,most frequent,soft;hard;white;yellow;fresh;old;strong;mild;creamy;sliced,soft;hard;white;yellow;fresh;old;strong;mild;creamy;sliced,creamy;fresh;hard;mild;old;sliced;soft;strong;white;yellow,,,0.0,0.0
AR # Arabic,BN # Bengali,Food Items,chicken,C1,most frequent,cooked;raw;fresh;fried;grilled;roasted;small;big;white;tender,cooked;raw;fried;grilled;roasted;spicy;hot;cold;fresh;tender,cooked;fresh;fried;grilled;raw;roasted;tender,big;small;white,cold;hot;spicy,0.0766339972615242,0.46153846153846156
AR # Arabic,BN # Bengali,Food Items,egg,C1,most frequent,boiled;fried;raw;fresh;white;brown;big;small;cooked;broken,boiled;fried;raw;fresh;white;brown;big;small;cooked;hard,big;boiled;brown;cooked;fresh;fried;raw;small;white,broken,hard,0.01765800081193447,0.18181818181818177
AR # Arabic,BN # Bengali,Food Items,fish,C1,most frequent,fresh;cooked;raw;big;small;white;fried;grilled;red;smoked,fresh;cooked;raw;fried;grilled;big;small;white;salty;tasty,big;cooked;fresh;fried;grilled;raw;small;white,red;smoked,salty;tasty,0.04922499880194664,0.33333333333333337
AR # Arabic,BN # Bengali,Food Items,pasta,C1,most frequent,cooked;fresh;hot;cold;long;short;soft;hard;white;Italian,cooked;hot;cold;fresh;soft;long;short;white;creamy;tasty,cold;cooked;fresh;hot;long;short;soft;white,Italian;hard,creamy;tasty,0.04388900101184845,0.33333333333333337
AR # Arabic,BN # Bengali,Food Items,rice,C1,most frequent,white;brown;cooked;raw;hot;cold;soft;hard;long;short,white;brown;cooked;raw;hot;cold;soft;sticky;fried;steamed,brown;cold;cooked;hot;raw;soft;white,hard;long;short,fried;steamed;sticky,0.08421699702739716,0.46153846153846156
AR # Arabic,BN # Bengali,Food Items,soup,C1,most frequent,hot;cold;fresh;thick;thin;clear;chicken;vegetable;tasty;homemade,hot;cold;fresh;thick;thin;spicy;tasty;clear;homemade;warm,clear;cold;fresh;homemade;hot;tasty;thick;thin,chicken;vegetable,spicy;warm,0.036125000566244125,0.33333333333333337
AR # Arabic,DE # German,Food Items,apple,C1,most frequent,red;green;big;small;sweet;fresh;juicy;ripe;round;crisp,red;green;big;small;sweet;fresh;ripe;round;juicy;crisp,big;crisp;fresh;green;juicy;red;ripe;round;small;sweet,,,0.0,0.0
AR # Arabic,DE # German,Food Items,banana,C1,most frequent,yellow;ripe;green;big;small;sweet;fresh;soft;long;curved,yellow;ripe;big;small;sweet;fresh;long;soft;green;curved,big;curved;fresh;green;long;ripe;small;soft;sweet;yellow,,,0.0,0.0
AR # Arabic,DE # German,Food Items,beef,C1,most frequent,fresh;cooked;raw;red;tender;lean;juicy;ground;grilled;roasted,fresh;cooked;raw;red;tender;lean;juicy;hot;cold;grilled,cooked;fresh;grilled;juicy;lean;raw;red;tender,ground;roasted,cold;hot,0.034919001162052155,0.33333333333333337
AR # Arabic,DE # German,Food Items,bread,C1,most frequent,fresh;white;brown;soft;hard;warm;new;old;sliced;homemade,fresh;white;brown;soft;hard;warm;new;old;sliced;homemade,brown;fresh;hard;homemade;new;old;sliced;soft;warm;white,,,0.0,0.0
AR # Arabic,DE # German,Food Items,broccoli,C1,most frequent,green;fresh;cooked;raw;small;big;healthy;soft;hard;steamed,green;fresh;cooked;raw;small;big;healthy;soft;hard;steamed,big;cooked;fresh;green;hard;healthy;raw;small;soft;steamed,,,0.0,0.0
AR # Arabic,DE # German,Food Items,cheese,C1,most frequent,soft;hard;white;yellow;fresh;old;strong;mild;creamy;sliced,hard;soft;yellow;white;fresh;old;strong;mild;sliced;creamy,creamy;fresh;hard;mild;old;sliced;soft;strong;white;yellow,,,0.0,0.0
AR # Arabic,DE # German,Food Items,chicken,C1,most frequent,cooked;raw;fresh;fried;grilled;roasted;small;big;white;tender,cooked;raw;fresh;fried;grilled;hot;cold;spicy;tender;roasted,cooked;fresh;fried;grilled;raw;roasted;tender,big;small;white,cold;hot;spicy,0.0766339972615242,0.46153846153846156
AR # Arabic,DE # German,Food Items,egg,C1,most frequent,boiled;fried;raw;fresh;white;brown;big;small;cooked;broken,boiled;fried;raw;fresh;big;small;white;brown;cooked;hard,big;boiled;brown;cooked;fresh;fried;raw;small;white,broken,hard,0.01765800081193447,0.18181818181818177
AR # Arabic,DE # German,Food Items,fish,C1,most frequent,fresh;cooked;raw;big;small;white;fried;grilled;red;smoked,fresh;cooked;raw;big;small;white;red;fried;grilled;cold,big;cooked;fresh;fried;grilled;raw;red;small;white,smoked,cold,0.020560000091791153,0.18181818181818177
AR # Arabic,DE # German,Food Items,pasta,C1,most frequent,cooked;fresh;hot;cold;long;short;soft;hard;white;Italian,cooked;fresh;hot;cold;soft;long;short;white;homemade;simple,cold;cooked;fresh;hot;long;short;soft;white,Italian;hard,homemade;simple,0.04022999852895737,0.33333333333333337
AR # Arabic,DE # German,Food Items,rice,C1,most frequent,white;brown;cooked;raw;hot;cold;soft;hard;long;short,white;brown;cooked;raw;hot;cold;fresh;long;short;sticky,brown;cold;cooked;hot;long;raw;short;white,hard;soft,fresh;sticky,0.041499000042676926,0.33333333333333337
