Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Abstract Concepts,anger,C1,most frequent,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;silent;open;wild;burning;quiet,burning;deep;great;open;real;silent;strong;sudden;wild,growing,quiet,0.026187000796198845,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,courage,C1,most frequent,great;true;real;moral;quiet;personal;physical;inner;enough;much,great;true;real;quiet;moral;personal;physical;inner;strong;brave,great;inner;moral;personal;physical;quiet;real;true,enough;much,brave;strong,0.0411750003695488,0.33333333333333337
AR # Arabic,BN # Bengali,Abstract Concepts,fear,C1,most frequent,great;deep;real;sudden;strong;constant;growing;silent;open;wild,great;deep;real;sudden;strong;constant;silent;open;quiet;wild,constant;deep;great;open;real;silent;strong;sudden;wild,growing,quiet,0.025954000651836395,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,freedom,C1,most frequent,complete;full;personal;political;real;total;true;individual;economic;religious,complete;full;personal;political;real;true;total;great;individual;national,complete;full;individual;personal;political;real;total;true,economic;religious,great;national,0.036830998957157135,0.33333333333333337
AR # Arabic,BN # Bengali,Abstract Concepts,happiness,C1,most frequent,great;real;true;complete;pure;simple;much;deep;lasting;personal,great;real;true;complete;pure;simple;deep;full;lasting;personal,complete;deep;great;lasting;personal;pure;real;simple;true,much,full,0.01078800018876791,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,hate,C1,most frequent,deep;strong;real;open;great;silent;growing;wild;burning;pure,deep;great;real;strong;open;silent;wild;burning;quiet;true,burning;deep;great;open;real;silent;strong;wild,growing;pure,quiet;true,0.03564099967479706,0.33333333333333337
AR # Arabic,BN # Bengali,Abstract Concepts,honesty,C1,most frequent,complete;true;real;great;personal;open;simple;full;much;moral,complete;true;real;great;personal;simple;open;full;moral;pure,complete;full;great;moral;open;personal;real;simple;true,much,pure,0.008232999593019485,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,justice,C1,most frequent,social;true;real;complete;equal;fair;moral;legal;natural;criminal,true;real;social;complete;great;equal;moral;fair;legal;natural,complete;equal;fair;legal;moral;natural;real;social;true,criminal,great,0.0200360007584095,0.18181818181818177
AR # Arabic,BN # Bengali,Abstract Concepts,knowledge,C1,most frequent,deep;great;real;true;complete;much;personal;scientific;general;practical,great;deep;real;true;complete;full;personal;wide;general;practical,complete;deep;general;great;personal;practical;real;true,much;scientific,full;wide,0.028473999351263046,0.33333333333333337
AR # Arabic,BN # Bengali,Abstract Concepts,love,C1,most frequent,true;real;great;deep;pure;first;much;strong;open;lasting,true;real;great;deep;pure;strong;first;simple;lasting;personal,deep;first;great;lasting;pure;real;strong;true,much;open,personal;simple,0.031449999660253525,0.33333333333333337
AR # Arabic,BN # Bengali,Abstract Concepts,peace,C1,most frequent,complete;real;true;lasting;inner;much;great;political;social;personal,complete;true;real;lasting;great;inner;personal;national;quiet;deep,complete;great;inner;lasting;personal;real;true,much;political;social,deep;national;quiet,0.054441001266241074,0.46153846153846156
AR # Arabic,BN # Bengali,Abstract Concepts,wisdom,C1,most frequent,great;true;real;deep;much;old;ancient;practical;personal;simple,great;true;real;deep;old;ancient;practical;simple;personal;quiet,ancient;deep;great;old;personal;practical;real;simple;true,much,quiet,0.016806000843644142,0.18181818181818177
AR # Arabic,DE # German,Abstract Concepts,anger,C1,most frequent,strong;sudden;deep;great;real;open;silent;growing;wild;burning,strong;sudden;deep;great;real;open;silent;cold;wild;burning,burning;deep;great;open;real;silent;strong;sudden;wild,growing,cold,0.02364400029182434,0.18181818181818177
AR # Arabic,DE # German,Abstract Concepts,courage,C1,most frequent,great;true;real;moral;quiet;personal;physical;inner;enough;much,great;true;real;quiet;moral;strong;personal;much;inner;brave,great;inner;moral;much;personal;quiet;real;true,enough;physical,brave;strong,0.03150799870491028,0.33333333333333337
AR # Arabic,DE # German,Abstract Concepts,fear,C1,most frequent,great;deep;real;sudden;strong;constant;growing;silent;open;wild,great;deep;real;sudden;strong;open;silent;cold;wild;constant,constant;deep;great;open;real;silent;strong;sudden;wild,growing,cold,0.023753000423312187,0.18181818181818177
