Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
cloud,Environmental Phenomena,AR # Arabic,BN # Bengali,0.037736595,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;gray;thick;light;heavy;fluffy;black
cloud,Environmental Phenomena,AR # Arabic,DE # German,0.01641494,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;heavy;light;thick;high
cloud,Environmental Phenomena,AR # Arabic,ES # Spanish,0.0,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;gray;heavy;light;thick;high;low
cloud,Environmental Phenomena,AR # Arabic,FA # Persian,0.037736595,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;gray;heavy;light;thick;fluffy;black
cloud,Environmental Phenomena,AR # Arabic,FR # French,0.037736654,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,AR # Arabic,GA # Irish,0.016415,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;thick;light;heavy;high
cloud,Environmental Phenomena,AR # Arabic,HE # Hebrew,0.037736654,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,AR # Arabic,HI # Hindi,0.037736654,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;thick;light;heavy;fluffy
cloud,Environmental Phenomena,AR # Arabic,IT # Italian,0.037736595,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;gray;black;light;heavy;thick;fluffy
cloud,Environmental Phenomena,AR # Arabic,JA # Japanese,0.037736595,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;thick;fluffy;heavy;light
cloud,Environmental Phenomena,AR # Arabic,KO # Korean,0.037736654,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;thick;light;heavy;fluffy
cloud,Environmental Phenomena,AR # Arabic,LV # Latvian,0.037736654,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,AR # Arabic,PL # Polish,0.0,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;gray;heavy;light;thick;high;low
cloud,Environmental Phenomena,AR # Arabic,PS # Pashto,0.0,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;gray;heavy;light;thick;high;low
cloud,Environmental Phenomena,AR # Arabic,PT # Portuguese,0.037736654,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,AR # Arabic,RU # Russian,0.015818775,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;heavy;light;thick;low
cloud,Environmental Phenomena,AR # Arabic,SQ # Albanian,0.014362812,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;gray;heavy;light;thick;fluffy;low
cloud,Environmental Phenomena,AR # Arabic,SW # Swahili,0.016415,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;thick;light;heavy;high
cloud,Environmental Phenomena,AR # Arabic,TH # Thai,0.037736654,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;thick;light;heavy;fluffy
cloud,Environmental Phenomena,AR # Arabic,TR # Turkish,0.037736654,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,AR # Arabic,UR # Urdu,0.015670836,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;thick;light;heavy;gray;fluffy;high
cloud,Environmental Phenomena,AR # Arabic,VI # Vietnamese,0.037736595,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;gray;fluffy;thick;light;black;heavy
cloud,Environmental Phenomena,AR # Arabic,ZH # Mandarin,0.037736654,white;dark;big;small;gray;thick;light;heavy;low;high,white;dark;big;small;gray;black;thick;light;heavy;fluffy
cloud,Environmental Phenomena,BN # Bengali,DE # German,0.014420569,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;heavy;light;thick;high
cloud,Environmental Phenomena,BN # Bengali,ES # Spanish,0.037736595,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;gray;heavy;light;thick;high;low
cloud,Environmental Phenomena,BN # Bengali,FA # Persian,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;gray;heavy;light;thick;fluffy;black
cloud,Environmental Phenomena,BN # Bengali,FR # French,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,BN # Bengali,GA # Irish,0.014420629,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;thick;light;heavy;high
cloud,Environmental Phenomena,BN # Bengali,HE # Hebrew,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,BN # Bengali,HI # Hindi,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;thick;light;heavy;fluffy
cloud,Environmental Phenomena,BN # Bengali,IT # Italian,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;gray;black;light;heavy;thick;fluffy
cloud,Environmental Phenomena,BN # Bengali,JA # Japanese,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;thick;fluffy;heavy;light
cloud,Environmental Phenomena,BN # Bengali,KO # Korean,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;thick;light;heavy;fluffy
cloud,Environmental Phenomena,BN # Bengali,LV # Latvian,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,BN # Bengali,PL # Polish,0.037736595,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;gray;heavy;light;thick;high;low
cloud,Environmental Phenomena,BN # Bengali,PS # Pashto,0.037736595,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;gray;heavy;light;thick;high;low
cloud,Environmental Phenomena,BN # Bengali,PT # Portuguese,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,BN # Bengali,RU # Russian,0.015772402,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;heavy;light;thick;low
cloud,Environmental Phenomena,BN # Bengali,SQ # Albanian,0.016693294,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;gray;heavy;light;thick;fluffy;low
cloud,Environmental Phenomena,BN # Bengali,SW # Swahili,0.014420629,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;thick;light;heavy;high
cloud,Environmental Phenomena,BN # Bengali,TH # Thai,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;thick;light;heavy;fluffy
cloud,Environmental Phenomena,BN # Bengali,TR # Turkish,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,BN # Bengali,UR # Urdu,0.016036272,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;thick;light;heavy;gray;fluffy;high
cloud,Environmental Phenomena,BN # Bengali,VI # Vietnamese,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;gray;fluffy;thick;light;black;heavy
cloud,Environmental Phenomena,BN # Bengali,ZH # Mandarin,5.9604645e-08,white;dark;big;small;gray;thick;light;heavy;fluffy;black,white;dark;big;small;gray;black;thick;light;heavy;fluffy
cloud,Environmental Phenomena,DE # German,ES # Spanish,0.01641494,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;gray;heavy;light;thick;high;low
cloud,Environmental Phenomena,DE # German,FA # Persian,0.014420569,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;gray;heavy;light;thick;fluffy;black
cloud,Environmental Phenomena,DE # German,FR # French,0.014420569,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,DE # German,GA # Irish,-1.1920929e-07,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;black;gray;thick;light;heavy;high
cloud,Environmental Phenomena,DE # German,HE # Hebrew,0.014420569,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,DE # German,HI # Hindi,0.014420569,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;black;gray;thick;light;heavy;fluffy
cloud,Environmental Phenomena,DE # German,IT # Italian,0.014420569,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;gray;black;light;heavy;thick;fluffy
cloud,Environmental Phenomena,DE # German,JA # Japanese,0.014420509,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;black;gray;thick;fluffy;heavy;light
cloud,Environmental Phenomena,DE # German,KO # Korean,0.014420569,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;black;gray;thick;light;heavy;fluffy
cloud,Environmental Phenomena,DE # German,LV # Latvian,0.014420569,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;black;gray;heavy;light;thick;fluffy
cloud,Environmental Phenomena,DE # German,PL # Polish,0.01641494,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;gray;heavy;light;thick;high;low
cloud,Environmental Phenomena,DE # German,PS # Pashto,0.01641494,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;gray;heavy;light;thick;high;low
cloud,Environmental Phenomena,DE # German,PT # Portuguese,0.014420569,white;dark;big;small;black;gray;heavy;light;thick;high,white;dark;big;small;black;gray;heavy;light;thick;fluffy
