GenderPair,DistanceType,Mean,Median,StdDev,Count
Dual-Gendered-Minimal-Gendered,Cosine,0.04777599174393856,0.03866049833595753,0.03748918758982188,120
Dual-Gendered-Dual-Gendered,Cosine,0.0551596074515565,0.051531000062823296,0.0365916608653449,540
Dual-Gendered-Fully Non-Gendered,Cosine,0.058635363215580584,0.05281350016593933,0.039245450943889364,840
Fully Non-Gendered-Minimal-Gendered,Cosine,0.05936534549774868,0.05444750003516674,0.03811408993410855,84
Minimal-Gendered-Tri-Gendered,Cosine,0.05953808358560006,0.04626000113785267,0.04119117622267507,60
Dual-Gendered-Tri-Gendered,Cosine,0.06105453013752898,0.05688200145959854,0.03769162032462214,600
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.06332966295950529,0.05437200143933296,0.043388870767680957,252
Fully Non-Gendered-Tri-Gendered,Cosine,0.06404965472895474,0.06021600030362606,0.03758020260074911,420
Tri-Gendered-Tri-Gendered,Cosine,0.07173741706646979,0.0759509988129139,0.03569844145078277,120
Dual-Gendered-Minimal-Gendered,Jaccard,0.34471255868314693,0.33333333333333337,0.21448731649240105,120
Dual-Gendered-Dual-Gendered,Jaccard,0.3928670095336762,0.46153846153846156,0.18641647070622802,540
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.4012170719103492,0.33333333333333337,0.2043275181710884,84
Dual-Gendered-Fully Non-Gendered,Jaccard,0.4092808063396299,0.46153846153846156,0.19106783015711856,840
Minimal-Gendered-Tri-Gendered,Jaccard,0.4127677877677878,0.33333333333333337,0.21563992475641935,60
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.42744967062193956,0.46153846153846156,0.2008834966970334,252
Dual-Gendered-Tri-Gendered,Jaccard,0.4336665295488825,0.46153846153846156,0.19382178989352714,600
Fully Non-Gendered-Tri-Gendered,Jaccard,0.44586117663848757,0.46153846153846156,0.18402880870605032,420
Tri-Gendered-Tri-Gendered,Jaccard,0.49478801427330843,0.5714285714285714,0.18905761853719916,120
