Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Time Concepts,century,Perfect,most frequent,new;old;last;past;present;next;great;long;short;modern,new;old;last;past;present;next;great;long;short;modern,great;last;long;modern;new;next;old;past;present;short,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,day,Perfect,most frequent,new;long;short;good;bad;sunny;bright;busy;clear;warm,new;old;long;short;bright;sunny;busy;good;bad;clear,bad;bright;busy;clear;good;long;new;short;sunny,warm,old,0.019084999337792397,0.18181818181818177
AR # Arabic,BN # Bengali,Time Concepts,evening,Perfect,most frequent,quiet;long;short;warm;cool;late;early;beautiful;dark;peaceful,quiet;long;short;cool;warm;dark;beautiful;peaceful;late;early,beautiful;cool;dark;early;late;long;peaceful;quiet;short;warm,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,hour,Perfect,most frequent,long;short;late;early;last;next;busy;quiet;free;full,long;short;late;early;busy;quiet;last;next;full;free,busy;early;free;full;last;late;long;next;quiet;short,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,minute,Perfect,most frequent,last;next;long;short;free;busy;quiet;early;late;final,last;next;long;short;free;busy;quiet;early;late;final,busy;early;final;free;last;late;long;next;quiet;short,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,month,Perfect,most frequent,last;next;new;old;long;short;busy;quiet;cold;warm,new;old;last;next;long;short;busy;quiet;cold;warm,busy;cold;last;long;new;next;old;quiet;short;warm,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,morning,Perfect,most frequent,early;late;quiet;new;cold;warm;bright;busy;fresh;clear,early;quiet;new;cold;warm;bright;fresh;long;short;busy,bright;busy;cold;early;fresh;new;quiet;warm,clear;late,long;short,0.0391709990799427,0.33333333333333337
AR # Arabic,BN # Bengali,Time Concepts,night,Perfect,most frequent,long;short;dark;quiet;cold;warm;late;early;clear;peaceful,dark;long;short;quiet;cold;warm;late;early;clear;beautiful,clear;cold;dark;early;late;long;quiet;short;warm,peaceful,beautiful,0.01650400087237358,0.18181818181818177
AR # Arabic,BN # Bengali,Time Concepts,season,Perfect,most frequent,new;old;long;short;cold;warm;dry;wet;busy;quiet,new;old;long;short;cold;warm;dry;wet;busy;quiet,busy;cold;dry;long;new;old;quiet;short;warm;wet,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,second,Perfect,most frequent,last;next;long;short;free;busy;quiet;early;late;final,last;next;long;short;free;busy;quiet;early;late;final,busy;early;final;free;last;late;long;next;quiet;short,,,0.0,0.0
AR # Arabic,BN # Bengali,Time Concepts,week,Perfect,most frequent,last;next;new;old;long;short;busy;quiet;full;free,new;old;last;next;long;short;busy;quiet;good;bad,busy;last;long;new;next;old;quiet;short,free;full,bad;good,0.040314000099897385,0.33333333333333337
AR # Arabic,BN # Bengali,Time Concepts,year,Perfect,most frequent,new;old;last;next;long;short;good;bad;busy;quiet,new;old;last;next;long;short;good;bad;busy;quiet,bad;busy;good;last;long;new;next;old;quiet;short,,,0.0,0.0
AR # Arabic,DE # German,Time Concepts,century,Perfect,most frequent,new;old;last;past;present;next;great;long;short;modern,new;old;last;next;past;present;great;long;short;modern,great;last;long;modern;new;next;old;past;present;short,,,0.0,0.0
AR # Arabic,DE # German,Time Concepts,day,Perfect,most frequent,new;long;short;good;bad;sunny;bright;busy;clear;warm,new;old;long;short;good;bad;sunny;rainy;busy;quiet,bad;busy;good;long;new;short;sunny,bright;clear;warm,old;quiet;rainy,0.06225400045514107,0.46153846153846156
AR # Arabic,DE # German,Time Concepts,evening,Perfect,most frequent,quiet;long;short;warm;cool;late;early;beautiful;dark;peaceful,long;short;quiet;warm;cool;late;early;dark;beautiful;busy,beautiful;cool;dark;early;late;long;quiet;short;warm,peaceful,busy,0.02081100083887577,0.18181818181818177
AR # Arabic,DE # German,Time Concepts,hour,Perfect,most frequent,long;short;late;early;last;next;busy;quiet;free;full,long;short;late;early;last;next;busy;quiet;good;bad,busy;early;last;late;long;next;quiet;short,free;full,bad;good,0.03966499865055084,0.33333333333333337
AR # Arabic,DE # German,Time Concepts,minute,Perfect,most frequent,last;next;long;short;free;busy;quiet;early;late;final,long;short;last;next;early;late;quiet;busy;good;bad,busy;early;last;late;long;next;quiet;short,final;free,bad;good,0.0340300016105175,0.33333333333333337
AR # Arabic,DE # German,Time Concepts,month,Perfect,most frequent,last;next;new;old;long;short;busy;quiet;cold;warm,new;old;last;next;long;short;busy;quiet;good;bad,busy;last;long;new;next;old;quiet;short,cold;warm,bad;good,0.05353600159287453,0.33333333333333337
AR # Arabic,DE # German,Time Concepts,morning,Perfect,most frequent,early;late;quiet;new;cold;warm;bright;busy;fresh;clear,early;late;quiet;new;old;long;short;cold;warm;busy,busy;cold;early;late;new;quiet;warm,bright;clear;fresh,long;old;short,0.08181600272655487,0.46153846153846156
AR # Arabic,DE # German,Time Concepts,night,Perfect,most frequent,long;short;dark;quiet;cold;warm;late;early;clear;peaceful,long;short;dark;quiet;cold;warm;late;early;new;old,cold;dark;early;late;long;quiet;short;warm,clear;peaceful,new;old,0.052163999527692795,0.33333333333333337
AR # Arabic,DE # German,Time Concepts,season,Perfect,most frequent,new;old;long;short;cold;warm;dry;wet;busy;quiet,new;old;long;short;last;next;busy;quiet;warm;cold,busy;cold;long;new;old;quiet;short;warm,dry;wet,last;next,0.05246099829673767,0.33333333333333337
AR # Arabic,DE # German,Time Concepts,second,Perfect,most frequent,last;next;long;short;free;busy;quiet;early;late;final,long;short;last;next;early;late;quick;slow;good;bad,early;last;late;long;next;short,busy;final;free;quiet,bad;good;quick;slow,0.06412900239229202,0.5714285714285714
AR # Arabic,DE # German,Time Concepts,week,Perfect,most frequent,last;next;new;old;long;short;busy;quiet;full;free,new;old;last;next;long;short;busy;quiet;good;bad,busy;last;long;new;next;old;quiet;short,free;full,bad;good,0.040314000099897385,0.33333333333333337
AR # Arabic,DE # German,Time Concepts,year,Perfect,most frequent,new;old;last;next;long;short;good;bad;busy;quiet,new;old;last;next;long;short;good;bad;busy;quiet,bad;busy;good;last;long;new;next;old;quiet;short,,,0.0,0.0
AR # Arabic,ES # Spanish,Time Concepts,century,Perfect,most frequent,new;old;last;past;present;next;great;long;short;modern,new;old;last;past;present;next;great;long;short;modern,great;last;long;modern;new;next;old;past;present;short,,,0.0,0.0
AR # Arabic,ES # Spanish,Time Concepts,day,Perfect,most frequent,new;long;short;good;bad;sunny;bright;busy;clear;warm,new;good;long;short;hot;cold;sunny;rainy;busy;bright,bright;busy;good;long;new;short;sunny,bad;clear;warm,cold;hot;rainy,0.03635900095105171,0.46153846153846156
AR # Arabic,ES # Spanish,Time Concepts,evening,Perfect,most frequent,quiet;long;short;warm;cool;late;early;beautiful;dark;peaceful,quiet;long;short;cool;warm;late;early;dark;peaceful;beautiful,beautiful;cool;dark;early;late;long;peaceful;quiet;short;warm,,,0.0,0.0
AR # Arabic,ES # Spanish,Time Concepts,hour,Perfect,most frequent,long;short;late;early;last;next;busy;quiet;free;full,long;short;late;early;last;next;busy;quiet;free;full,busy;early;free;full;last;late;long;next;quiet;short,,,0.0,0.0
AR # Arabic,ES # Spanish,Time Concepts,minute,Perfect,most frequent,last;next;long;short;free;busy;quiet;early;late;final,last;next;long;short;free;busy;quiet;early;late;final,busy;early;final;free;last;late;long;next;quiet;short,,,0.0,0.0
AR # Arabic,ES # Spanish,Time Concepts,month,Perfect,most frequent,last;next;new;old;long;short;busy;quiet;cold;warm,last;next;new;old;long;short;busy;quiet;cold;hot,busy;cold;last;long;new;next;old;quiet;short,warm,hot,0.007096000015735626,0.18181818181818177
AR # Arabic,ES # Spanish,Time Concepts,morning,Perfect,most frequent,early;late;quiet;new;cold;warm;bright;busy;fresh;clear,early;quiet;new;good;cold;warm;bright;busy;fresh;clear,bright;busy;clear;cold;early;fresh;new;quiet;warm,late,good,0.017638999968767166,0.18181818181818177
AR # Arabic,ES # Spanish,Time Concepts,night,Perfect,most frequent,long;short;dark;quiet;cold;warm;late;early;clear;peaceful,long;short;dark;quiet;cold;warm;late;early;clear;peaceful,clear;cold;dark;early;late;long;peaceful;quiet;short;warm,,,0.0,0.0
AR # Arabic,ES # Spanish,Time Concepts,season,Perfect,most frequent,new;old;long;short;cold;warm;dry;wet;busy;quiet,new;old;long;short;hot;cold;dry;wet;busy;quiet,busy;cold;dry;long;new;old;quiet;short;wet,warm,hot,0.007278000004589558,0.18181818181818177
AR # Arabic,ES # Spanish,Time Concepts,second,Perfect,most frequent,last;next;long;short;free;busy;quiet;early;late;final,last;next;long;short;free;busy;quiet;early;late;final,busy;early;final;free;last;late;long;next;quiet;short,,,0.0,0.0
AR # Arabic,ES # Spanish,Time Concepts,week,Perfect,most frequent,last;next;new;old;long;short;busy;quiet;full;free,last;next;new;old;long;short;busy;quiet;good;bad,busy;last;long;new;next;old;quiet;short,free;full,bad;good,0.040314000099897385,0.33333333333333337
AR # Arabic,ES # Spanish,Time Concepts,year,Perfect,most frequent,new;old;last;next;long;short;good;bad;busy;quiet,last;next;new;old;long;short;good;bad;busy;quiet,bad;busy;good;last;long;new;next;old;quiet;short,,,0.0,0.0
AR # Arabic,FA # Persian,Time Concepts,century,Perfect,most frequent,new;old;last;past;present;next;great;long;short;modern,new;old;last;next;past;present;early;late;modern;golden,last;modern;new;next;old;past;present,great;long;short,early;golden;late,0.054370999336242676,0.46153846153846156
AR # Arabic,FA # Persian,Time Concepts,day,Perfect,most frequent,new;long;short;good;bad;sunny;bright;busy;clear;warm,new;old;long;short;hot;cold;sunny;rainy;busy;bright,bright;busy;long;new;short;sunny,bad;clear;good;warm,cold;hot;old;rainy,0.06545799970626831,0.5714285714285714
AR # Arabic,FA # Persian,Time Concepts,evening,Perfect,most frequent,quiet;long;short;warm;cool;late;early;beautiful;dark;peaceful,early;late;quiet;long;short;warm;cool;dark;peaceful;beautiful,beautiful;cool;dark;early;late;long;peaceful;quiet;short;warm,,,0.0,0.0
AR # Arabic,FA # Persian,Time Concepts,hour,Perfect,most frequent,long;short;late;early;last;next;busy;quiet;free;full,long;short;late;early;busy;quiet;last;next;full;free,busy;early;free;full;last;late;long;next;quiet;short,,,0.0,0.0
AR # Arabic,FA # Persian,Time Concepts,minute,Perfect,most frequent,last;next;long;short;free;busy;quiet;early;late;final,last;next;long;short;early;late;free;busy;quiet;final,busy;early;final;free;last;late;long;next;quiet;short,,,0.0,0.0
AR # Arabic,FA # Persian,Time Concepts,month,Perfect,most frequent,last;next;new;old;long;short;busy;quiet;cold;warm,last;next;new;old;first;final;early;late;busy;quiet,busy;last;new;next;old;quiet,cold;long;short;warm,early;final;first;late,0.1036909967660904,0.5714285714285714
AR # Arabic,FA # Persian,Time Concepts,morning,Perfect,most frequent,early;late;quiet;new;cold;warm;bright;busy;fresh;clear,early;late;quiet;long;short;cold;warm;busy;fresh;bright,bright;busy;cold;early;fresh;late;quiet;warm,clear;new,long;short,0.045680999755859375,0.33333333333333337
AR # Arabic,FA # Persian,Time Concepts,night,Perfect,most frequent,long;short;dark;quiet;cold;warm;late;early;clear;peaceful,long;short;dark;quiet;cold;warm;late;early;peaceful;silent,cold;dark;early;late;long;peaceful;quiet;short;warm,clear,silent,0.01666799932718277,0.18181818181818177
AR # Arabic,FA # Persian,Time Concepts,season,Perfect,most frequent,new;old;long;short;cold;warm;dry;wet;busy;quiet,new;old;last;next;long;short;dry;wet;busy;quiet,busy;dry;long;new;old;quiet;short;wet,cold;warm,last;next,0.06341099739074707,0.33333333333333337
AR # Arabic,FA # Persian,Time Concepts,second,Perfect,most frequent,last;next;long;short;free;busy;quiet;early;late;final,last;next;long;short;early;late;final;free;busy;quick,busy;early;final;free;last;late;long;next;short,quiet,quick,0.019602999091148376,0.18181818181818177
AR # Arabic,FA # Persian,Time Concepts,week,Perfect,most frequent,last;next;new;old;long;short;busy;quiet;full;free,last;next;new;old;first;final;busy;quiet;long;short,busy;last;long;new;next;old;quiet;short,free;full,final;first,0.037992000579833984,0.33333333333333337
AR # Arabic,FA # Persian,Time Concepts,year,Perfect,most frequent,new;old;last;next;long;short;good;bad;busy;quiet,new;old;last;next;first;final;early;late;busy;quiet,busy;last;new;next;old;quiet,bad;good;long;short,early;final;first;late,0.08399900048971176,0.5714285714285714
AR # Arabic,FR # French,Time Concepts,century,Perfect,most frequent,new;old;last;past;present;next;great;long;short;modern,new;old;last;next;past;present;great;long;short;important,great;last;long;new;next;old;past;present;short,modern,important,0.010811000131070614,0.18181818181818177
AR # Arabic,FR # French,Time Concepts,day,Perfect,most frequent,new;long;short;good;bad;sunny;bright;busy;clear;warm,new;old;long;short;good;bad;hot;cold;busy;quiet,bad;busy;good;long;new;short,bright;clear;sunny;warm,cold;hot;old;quiet,0.07160600274801254,0.5714285714285714
