Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
book,Inanimate Objects,AR # Arabic,BN # Bengali,5.9604645e-08,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;good;interesting;thick;thin;popular
book,Inanimate Objects,AR # Arabic,DE # German,0.049662054,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;good;great;famous;interesting;long;short
book,Inanimate Objects,AR # Arabic,ES # Spanish,0.047323287,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;good;great;famous;big;small;interesting;popular;classic
book,Inanimate Objects,AR # Arabic,FA # Persian,0.009826422,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;interesting;good;thick;thin;classic
book,Inanimate Objects,AR # Arabic,FR # French,0.03153056,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;good;interesting;long;short;popular
book,Inanimate Objects,AR # Arabic,GA # Irish,0.049661994,old;new;big;small;famous;good;interesting;thick;thin;popular,good;great;old;new;big;small;famous;long;short;interesting
book,Inanimate Objects,AR # Arabic,HE # Hebrew,0.03153056,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;good;famous;interesting;long;short;popular
book,Inanimate Objects,AR # Arabic,HI # Hindi,0.017812014,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;good;great;famous;interesting;popular;thick
book,Inanimate Objects,AR # Arabic,IT # Italian,0.03153056,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;good;interesting;long;short;popular
book,Inanimate Objects,AR # Arabic,JA # Japanese,0.008975446,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;good;big;small;famous;interesting;thick;thin;favorite
book,Inanimate Objects,AR # Arabic,KO # Korean,0.009826422,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;interesting;good;thick;thin;classic
book,Inanimate Objects,AR # Arabic,LV # Latvian,5.9604645e-08,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;good;famous;interesting;thick;thin;popular
book,Inanimate Objects,AR # Arabic,PL # Polish,0.03153056,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;good;famous;interesting;long;short;popular
book,Inanimate Objects,AR # Arabic,PS # Pashto,0.01491034,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;interesting;good;thick;thin;open
book,Inanimate Objects,AR # Arabic,PT # Portuguese,0.03153056,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;good;interesting;long;short;popular
book,Inanimate Objects,AR # Arabic,RU # Russian,0.03153056,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;good;big;small;famous;interesting;long;short;popular
book,Inanimate Objects,AR # Arabic,SQ # Albanian,0.009826362,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;good;famous;interesting;thick;thin;classic
book,Inanimate Objects,AR # Arabic,SW # Swahili,0.049662054,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;good;great;famous;interesting;long;short
book,Inanimate Objects,AR # Arabic,TH # Thai,5.9604645e-08,old;new;big;small;famous;good;interesting;thick;thin;popular,new;old;big;small;good;famous;interesting;thick;thin;popular
book,Inanimate Objects,AR # Arabic,TR # Turkish,0.009826422,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;interesting;good;thick;thin;classic
book,Inanimate Objects,AR # Arabic,UR # Urdu,0.009826422,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;interesting;good;thick;thin;classic
book,Inanimate Objects,AR # Arabic,VI # Vietnamese,0.0,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;thick;thin;famous;interesting;good;popular
book,Inanimate Objects,AR # Arabic,ZH # Mandarin,5.9604645e-08,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;good;interesting;thick;thin;popular
book,Inanimate Objects,BN # Bengali,DE # German,0.049662054,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;good;great;famous;interesting;long;short
book,Inanimate Objects,BN # Bengali,ES # Spanish,0.047323287,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;good;great;famous;big;small;interesting;popular;classic
book,Inanimate Objects,BN # Bengali,FA # Persian,0.009826422,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;interesting;good;thick;thin;classic
book,Inanimate Objects,BN # Bengali,FR # French,0.03153056,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;good;interesting;long;short;popular
book,Inanimate Objects,BN # Bengali,GA # Irish,0.049661994,old;new;big;small;famous;good;interesting;thick;thin;popular,good;great;old;new;big;small;famous;long;short;interesting
book,Inanimate Objects,BN # Bengali,HE # Hebrew,0.03153056,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;good;famous;interesting;long;short;popular
book,Inanimate Objects,BN # Bengali,HI # Hindi,0.017812014,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;good;great;famous;interesting;popular;thick
book,Inanimate Objects,BN # Bengali,IT # Italian,0.03153056,old;new;big;small;famous;good;interesting;thick;thin;popular,old;new;big;small;famous;good;interesting;long;short;popular
