Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Cultural Artifacts,bell,B2,most frequent,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;quiet;round;heavy,big;golden;heavy;loud;new;old;silver;small,church;school,quiet;round,0.04694800078868866,0.33333333333333337
AR # Arabic,BN # Bengali,Cultural Artifacts,candle,B2,most frequent,small;big;white;red;old;new;long;short;burning;birthday,small;big;white;red;new;old;long;short;thin;thick,big;long;new;old;red;short;small;white,birthday;burning,thick;thin,0.052035000175237656,0.33333333333333337
AR # Arabic,BN # Bengali,Cultural Artifacts,carpet,B2,most frequent,big;small;old;new;red;green;soft;thick;clean;dirty,big;small;old;new;red;blue;green;soft;thick;thin,big;green;new;old;red;small;soft;thick,clean;dirty,blue;thin,0.043556999415159225,0.33333333333333337
AR # Arabic,BN # Bengali,Cultural Artifacts,coin,B2,most frequent,old;new;small;big;gold;silver;round;rare;clean;dirty,old;new;small;big;gold;silver;round;rare;shiny;ancient,big;gold;new;old;rare;round;silver;small,clean;dirty,ancient;shiny,0.04192199930548668,0.33333333333333337
AR # Arabic,BN # Bengali,Cultural Artifacts,crown,B2,most frequent,golden;silver;old;new;big;small;royal;beautiful;heavy;rich,golden;silver;big;small;old;new;heavy;light;royal;beautiful,beautiful;big;golden;heavy;new;old;royal;silver;small,rich,light,0.021727999672293663,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,flag,B2,most frequent,national;red;white;blue;green;big;small;old;new;colorful,national;red;blue;green;white;big;small;old;new;colorful,big;blue;colorful;green;national;new;old;red;small;white,,,0.0,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,mask,B2,most frequent,old;new;white;black;red;big;small;scary;funny;colorful,old;new;white;black;red;big;small;simple;strange;colorful,big;black;colorful;new;old;red;small;white,funny;scary,simple;strange,0.02715199999511242,0.33333333333333337
AR # Arabic,BN # Bengali,Cultural Artifacts,necklace,B2,most frequent,gold;silver;old;new;long;short;beautiful;big;small;colorful,gold;silver;new;old;long;short;beautiful;simple;big;small,beautiful;big;gold;long;new;old;short;silver;small,colorful,simple,0.020865999162197113,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,painting,B2,most frequent,old;new;big;small;beautiful;famous;colorful;modern;simple;classic,old;new;big;small;beautiful;famous;simple;colorful;modern;classic,beautiful;big;classic;colorful;famous;modern;new;old;simple;small,,,0.0,0.0
AR # Arabic,BN # Bengali,Cultural Artifacts,ring,B2,most frequent,gold;silver;old;new;big;small;beautiful;wedding;simple;round,gold;silver;new;old;big;small;round;beautiful;simple;thin,beautiful;big;gold;new;old;round;silver;simple;small,wedding,thin,0.0255149994045496,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,statue,B2,most frequent,big;small;old;new;stone;golden;silver;beautiful;famous;tall,big;small;old;new;stone;bronze;golden;beautiful;famous;tall,beautiful;big;famous;golden;new;old;small;stone;tall,silver,bronze,0.009360999800264835,0.18181818181818177
AR # Arabic,BN # Bengali,Cultural Artifacts,vase,B2,most frequent,big;small;old;new;white;blue;red;beautiful;simple;broken,big;small;old;new;white;blue;red;beautiful;simple;round,beautiful;big;blue;new;old;red;simple;small;white,broken,round,0.020820999518036842,0.18181818181818177
AR # Arabic,DE # German,Cultural Artifacts,bell,B2,most frequent,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;quiet;round;heavy,big;golden;heavy;loud;new;old;silver;small,church;school,quiet;round,0.04694800078868866,0.33333333333333337
AR # Arabic,DE # German,Cultural Artifacts,candle,B2,most frequent,small;big;white;red;old;new;long;short;burning;birthday,small;big;white;red;new;old;long;short;thin;thick,big;long;new;old;red;short;small;white,birthday;burning,thick;thin,0.052035000175237656,0.33333333333333337
AR # Arabic,DE # German,Cultural Artifacts,carpet,B2,most frequent,big;small;old;new;red;green;soft;thick;clean;dirty,big;small;old;new;red;blue;soft;thick;long;clean,big;clean;new;old;red;small;soft;thick,dirty;green,blue;long,0.04099699854850769,0.33333333333333337
AR # Arabic,DE # German,Cultural Artifacts,coin,B2,most frequent,old;new;small;big;gold;silver;round;rare;clean;dirty,old;new;small;big;gold;silver;round;rare;clean;dirty,big;clean;dirty;gold;new;old;rare;round;silver;small,,,0.0,0.0
AR # Arabic,DE # German,Cultural Artifacts,crown,B2,most frequent,golden;silver;old;new;big;small;royal;beautiful;heavy;rich,golden;big;small;old;new;heavy;light;beautiful;rich;royal,beautiful;big;golden;heavy;new;old;rich;royal;small,silver,light,0.019082000479102135,0.18181818181818177
AR # Arabic,DE # German,Cultural Artifacts,flag,B2,most frequent,national;red;white;blue;green;big;small;old;new;colorful,national;big;small;old;new;red;blue;white;green;colorful,big;blue;colorful;green;national;new;old;red;small;white,,,0.0,0.0
AR # Arabic,DE # German,Cultural Artifacts,mask,B2,most frequent,old;new;white;black;red;big;small;scary;funny;colorful,old;new;big;small;white;black;red;scary;funny;colorful,big;black;colorful;funny;new;old;red;scary;small;white,,,0.0,0.0
AR # Arabic,DE # German,Cultural Artifacts,necklace,B2,most frequent,gold;silver;old;new;long;short;beautiful;big;small;colorful,gold;silver;old;new;long;short;beautiful;small;big;colorful,beautiful;big;colorful;gold;long;new;old;short;silver;small,,,0.0,0.0
AR # Arabic,DE # German,Cultural Artifacts,painting,B2,most frequent,old;new;big;small;beautiful;famous;colorful;modern;simple;classic,old;new;big;small;beautiful;colorful;famous;simple;modern;classic,beautiful;big;classic;colorful;famous;modern;new;old;simple;small,,,0.0,0.0
AR # Arabic,DE # German,Cultural Artifacts,ring,B2,most frequent,gold;silver;old;new;big;small;beautiful;wedding;simple;round,gold;silver;old;new;small;big;beautiful;round;simple;thin,beautiful;big;gold;new;old;round;silver;simple;small,wedding,thin,0.0255149994045496,0.18181818181818177
AR # Arabic,DE # German,Cultural Artifacts,statue,B2,most frequent,big;small;old;new;stone;golden;silver;beautiful;famous;tall,big;small;old;new;stone;golden;beautiful;famous;white;heavy,beautiful;big;famous;golden;new;old;small;stone,silver;tall,heavy;white,0.028653999790549278,0.33333333333333337
AR # Arabic,DE # German,Cultural Artifacts,vase,B2,most frequent,big;small;old;new;white;blue;red;beautiful;simple;broken,big;small;old;new;white;blue;beautiful;simple;round;clean,beautiful;big;blue;new;old;simple;small;white,broken;red,clean;round,0.04070400074124336,0.33333333333333337
AR # Arabic,ES # Spanish,Cultural Artifacts,bell,B2,most frequent,big;small;old;new;loud;golden;silver;heavy;church;school,big;small;old;new;golden;silver;loud;heavy;round;metal,big;golden;heavy;loud;new;old;silver;small,church;school,metal;round,0.044512998312711716,0.33333333333333337
AR # Arabic,ES # Spanish,Cultural Artifacts,candle,B2,most frequent,small;big;white;red;old;new;long;short;burning;birthday,small;big;white;red;new;old;long;short;thin;simple,big;long;new;old;red;short;small;white,birthday;burning,simple;thin,0.04867799952626228,0.33333333333333337
AR # Arabic,ES # Spanish,Cultural Artifacts,carpet,B2,most frequent,big;small;old;new;red;green;soft;thick;clean;dirty,big;small;old;new;red;blue;soft;thick;long;clean,big;clean;new;old;red;small;soft;thick,dirty;green,blue;long,0.04099699854850769,0.33333333333333337
AR # Arabic,ES # Spanish,Cultural Artifacts,coin,B2,most frequent,old;new;small;big;gold;silver;round;rare;clean;dirty,old;new;small;big;gold;silver;round;rare;clean;shiny,big;clean;gold;new;old;rare;round;silver;small,dirty,shiny,0.01673799939453602,0.18181818181818177
