GenderPair,DistanceType,Mean,Median,StdDev,Count
Tri-Gendered-Tri-Gendered,Cosine,0.04110310866762745,0.040394000709056854,0.0274011646587282,120
Dual-Gendered-Minimal-Gendered,Cosine,0.05309953335284566,0.04663499817252159,0.030256606339909512,120
Dual-Gendered-Tri-Gendered,Cosine,0.053191468357108536,0.04685650020837784,0.04099624708909778,600
Minimal-Gendered-Tri-Gendered,Cosine,0.0554435001919046,0.05049550160765648,0.02759946985719775,60
Fully Non-Gendered-Tri-Gendered,Cosine,0.05776184535014457,0.04926599934697151,0.045769053848767456,420
Dual-Gendered-Dual-Gendered,Cosine,0.05934883513211928,0.052551500499248505,0.04145184735440736,540
Fully Non-Gendered-Minimal-Gendered,Cosine,0.05936303539645104,0.05640900135040283,0.03621159295724568,84
Dual-Gendered-Fully Non-Gendered,Cosine,0.06374597032386327,0.055078500881791115,0.04967547157165263,840
Fully Non-Gendered-Fully Non-Gendered,Cosine,0.07257002007423176,0.05987099930644035,0.06058496894774688,252
Tri-Gendered-Tri-Gendered,Jaccard,0.3075591075591076,0.33333333333333337,0.15473663158405424,120
Dual-Gendered-Tri-Gendered,Jaccard,0.3548204001880472,0.33333333333333337,0.19412907743321503,600
Fully Non-Gendered-Tri-Gendered,Jaccard,0.3741318555394186,0.33333333333333337,0.2035153937238791,420
Dual-Gendered-Minimal-Gendered,Jaccard,0.3741674991674992,0.33333333333333337,0.15881815791588116,120
Minimal-Gendered-Tri-Gendered,Jaccard,0.384970584970585,0.33333333333333337,0.13510192743855592,60
Dual-Gendered-Dual-Gendered,Jaccard,0.3904518865303179,0.33333333333333337,0.19072418919324483,540
Dual-Gendered-Fully Non-Gendered,Jaccard,0.4028511832083261,0.46153846153846156,0.2102236426956515,840
Fully Non-Gendered-Minimal-Gendered,Jaccard,0.40382260130159287,0.46153846153846156,0.16903586356087277,84
Fully Non-Gendered-Fully Non-Gendered,Jaccard,0.4257667907877992,0.46153846153846156,0.23663841803287225,252
